Printed_Page,Entry,Form,Definition,Loan_Codes,Tags,Entry_Key
716,66,nūr,n. light,A,noun loanword,ali-kobayashi2024:p716:e66
716,67,o,COP.PRS.3PL (ann-ing),,verb copula pres 3pl,ali-kobayashi2024:p716:e67
716,68,o,itj. oh,,interj,ali-kobayashi2024:p716:e68
716,69,o,adv. and,,adv,ali-kobayashi2024:p716:e69
716,70,o,pron. that; he; she; it; those; they,,pron,ali-kobayashi2024:p716:e70
716,71,od,pron. she.D/A (ode),,pron,ali-kobayashi2024:p716:e71
716,72,od,pron. that; he; she; it; they,,pron,ali-kobayashi2024:p716:e72
716,73,o-fk,pron. that-PL,,pron pl,ali-kobayashi2024:p716:e73
716,74,oho,itj. oh my!,,interj,ali-kobayashi2024:p716:e74
716,75,o-k,pron. that-PL,,pron pl,ali-kobayashi2024:p716:e75
716,76,okaṭ,adv. from there,,adv,ali-kobayashi2024:p716:e76
717,1,okān,adv. from there; that-ABL,,adv,ali-kobayashi2024:p717:e1
717,2,oliād,n. offspring (aoliād),A,noun loanword,ali-kobayashi2024:p717:e2
717,3,omet,n. hope,F,noun loanword,ali-kobayashi2024:p717:e3
717,4,ong,adv. that way,,adv,ali-kobayashi2024:p717:e4
717,5,oṛe,adv. there,,adv,ali-kobayashi2024:p717:e5
717,6,or,n. finger,,noun,ali-kobayashi2024:p717:e6
717,7,or-k,n. finger-PL,,noun pl,ali-kobayashi2024:p717:e7
717,8,oṭal,n. restaurant,E,noun loanword,ali-kobayashi2024:p717:e8
717,9,oxa,a. that much,,adj,ali-kobayashi2024:p717:e9
717,10,ozde,adv. that day,,adv,ali-kobayashi2024:p717:e10
717,11,pacok,n. babbler,,noun,ali-kobayashi2024:p717:e11
717,12,pad,adv. after; later; back,,adv,ali-kobayashi2024:p717:e12
717,13,pad-anā,a. next,,adj,ali-kobayashi2024:p717:e13
717,14,padā,adv. after; afterwards; again; back; then,,adv,ali-kobayashi2024:p717:e14
717,15,paddām hall-ing,vi. to inflate,,verb intr,ali-kobayashi2024:p717:e15
717,16,padepad,adv. continuously; in a queue,,adv,ali-kobayashi2024:p717:e16
717,17,padgīr,n. private eye,B,noun loanword,ali-kobayashi2024:p717:e17
717,18,padī,adv. back,,adv,ali-kobayashi2024:p717:e18
717,19,padī-dū,adv. in reverse order,,adv,ali-kobayashi2024:p717:e19
717,20,pad o rand,n. rescue,,noun,ali-kobayashi2024:p717:e20
717,21,paedal,adv. by foot,H,adv loanword,ali-kobayashi2024:p717:e21
717,22,paesa,n. money,H,noun loanword,ali-kobayashi2024:p717:e22
717,23,paesila,n. decision,A,noun loanword,ali-kobayashi2024:p717:e23
717,24,pagga,adv. tomorrow,,adv,ali-kobayashi2024:p717:e24
717,25,pah kann-ing,vt. to clean,,verb tr,ali-kobayashi2024:p717:e25
717,26,pakkā,a. clear; evident; determined,H,adj loanword,ali-kobayashi2024:p717:e26
717,27,pakkā,n. cement,H,noun loanword,ali-kobayashi2024:p717:e27
717,28,pakoṛā,n. fritter,H,noun loanword,ali-kobayashi2024:p717:e28
717,29,palang,n. bed,Sk.,noun loanword,ali-kobayashi2024:p717:e29
717,30,palāsṭik,n. plastic,E,noun loanword,ali-kobayashi2024:p717:e30
717,31,palāšṭik,n. plastic,E,noun loanword,ali-kobayashi2024:p717:e31
717,32,pallav,n. hem,,noun,ali-kobayashi2024:p717:e32
717,33,pallī,n. peanut,H,noun loanword,ali-kobayashi2024:p717:e33
717,34,palme,adv. day after tomorrow,,adv,ali-kobayashi2024:p717:e34
717,35,palveṛ,a. affected,,adj,ali-kobayashi2024:p717:e35
717,36,palveṛ,n. hedge,,noun,ali-kobayashi2024:p717:e36
717,37,pan,n. leaf,,noun,ali-kobayashi2024:p717:e37
717,38,panc,num. five,F,num loanword,ali-kobayashi2024:p717:e38
717,39,pancmīko,a. fifth,,adj,ali-kobayashi2024:p717:e39
717,40,pand,n. journey; travel by foot,,noun,ali-kobayashi2024:p717:e40
717,41,panjā,num. fifty,F,num loanword,ali-kobayashi2024:p717:e41
717,42,panrec,n. defoliation,B,noun loanword,ali-kobayashi2024:p717:e42
717,43,pant,n. advice,,noun,ali-kobayashi2024:p717:e43
717,44,paṛāv,n. camping,,noun,ali-kobayashi2024:p717:e44
717,45,paṛc,n. carpet; mat,,noun,ali-kobayashi2024:p717:e45
717,46,paṛda,n. curtain; protection; eardrum,F,noun loanword,ali-kobayashi2024:p717:e46
717,47,paṛdadār,n. observing pardah,F,noun loanword,ali-kobayashi2024:p717:e47
717,48,paṛo,n. announcement,,noun,ali-kobayashi2024:p717:e48
717,49,parangī,n. British; Westerner,F,noun loanword,ali-kobayashi2024:p717:e49
717,50,parca,n. report,F,noun loanword,ali-kobayashi2024:p717:e50
717,51,pardesī,n. foreigner,H,noun loanword,ali-kobayashi2024:p717:e51
717,52,parešān,a. worried,F,adj loanword,ali-kobayashi2024:p717:e52
717,53,parɣal,n. robe,,noun,ali-kobayashi2024:p717:e53
717,54,parī,n. fairy,F,noun loanword,ali-kobayashi2024:p717:e54
717,55,parparāṛī,n. writhing,,noun,ali-kobayashi2024:p717:e55
717,56,parra,n. wing,F,noun loanword,ali-kobayashi2024:p717:e56
717,57,parreng-ing,vi. to be lost,,verb intr,ali-kobayashi2024:p717:e57
717,58,parvā,n. care,,noun,ali-kobayashi2024:p717:e58
717,59,parx,n. difference,A,noun loanword,ali-kobayashi2024:p717:e59
717,60,paš-paš,adv. in pieces,,adv,ali-kobayashi2024:p717:e60
717,61,pašš,n. tiny piece,,noun,ali-kobayashi2024:p717:e61
717,62,paṭpaṭonk,n. motorcycle,,noun,ali-kobayashi2024:p717:e62
717,63,paṭṭ,n. plain; ground,,noun,ali-kobayashi2024:p717:e63
717,64,paṭṭ-ing,vt. to pluck; open,,verb tr,ali-kobayashi2024:p717:e64
717,65,paṭṭ-ing,vt. to search,,verb tr,ali-kobayashi2024:p717:e65
717,66,paṭṭo pol,n. search,B,noun loanword,ali-kobayashi2024:p717:e66
717,67,patan,a. flat,,adj,ali-kobayashi2024:p717:e67
717,68,patan,n. width,,noun,ali-kobayashi2024:p717:e68
717,69,patanband,n. swaddle,,noun,ali-kobayashi2024:p717:e69
717,70,patan kann-ing,vt. to spread,,verb tr,ali-kobayashi2024:p717:e70
717,71,patlūn,n. trousers,U,noun loanword,ali-kobayashi2024:p717:e71
717,72,patt,n. trust,,noun,ali-kobayashi2024:p717:e72
717,73,paxīr,n. wanderer,A,noun loanword,ali-kobayashi2024:p717:e73
717,74,pazā,n. pity,,noun,ali-kobayashi2024:p717:e74
718,1,paždar,n. curtain,,noun,ali-kobayashi2024:p718:e1
718,2,pā,say.IMP (pān-ing),,verb impv,ali-kobayashi2024:p718:e2
718,3,pāca,n. leg,,noun,ali-kobayashi2024:p718:e3
718,4,pācab,n. pants hem,,noun,ali-kobayashi2024:p718:e4
718,5,pācālav,n. twilight near sahur,,noun,ali-kobayashi2024:p718:e5
718,6,pā-e,say-PST.3SG (pār-e),,verb pret 3sg,ali-kobayashi2024:p718:e6
718,7,pāho,n. hanging,,noun,ali-kobayashi2024:p718:e7
718,8,pāida,n. benefit,A,noun loanword,ali-kobayashi2024:p718:e8
718,9,pāik,filler. let’s say,,discourse-marker,ali-kobayashi2024:p718:e9
718,10,pāk,a. holy; clean,F,adj loanword,ali-kobayashi2024:p718:e10
718,11,pākī,n. razor,F,noun loanword,ali-kobayashi2024:p718:e11
