Snapshot_Date,Unit_ID,Region,PDF_Page,Printed_Page,Locator,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Form,Final_Gloss,Final_Phonemic,Final_Tags,Emitted_Key,Merged_Into,Source,Record_SHA256
2026-08-25,t2:v:final,table2,17,13,"p. 13, Table 2, /v/ final",ǰandraːv,snake,,installed,extracted from the PDF text layer and installed unchanged,ǰandraːv,snake,ǰandraːv,,knobloch2020sauji:t2:v:final,,"knobloch2020sauji[p. 13, Table 2, /v/ final]",d2bbf9dd3eff67a591d61cd96ca6c4cee64c1aaede8a22b098c84e12b36b5146
2026-08-25,t2:j:initial,table2,17,13,"p. 13, Table 2, /j/ initial",jiːnuː,liver,,installed,extracted from the PDF text layer and installed unchanged,jiːnuː,liver,jiːnuː,,knobloch2020sauji:t2:j:initial,,"knobloch2020sauji[p. 13, Table 2, /j/ initial]",8c933b67e5dfe6e1808c4d489927b1465edc2bbc787af96900b32c16037b44c7
2026-08-25,t2:j:medial,table2,17,13,"p. 13, Table 2, /j/ medial",diːja,both,,installed,extracted from the PDF text layer and installed unchanged,diːja,both,diːja,,knobloch2020sauji:t2:j:medial,,"knobloch2020sauji[p. 13, Table 2, /j/ medial]",f74e6f60da895eadc1e517e6cb7fd224c7a4f74f539fc5081b0d64848527a8ce
2026-08-25,t2:j:final,table2,17,13,"p. 13, Table 2, /j/ final",jeːj,mother,,installed,extracted from the PDF text layer and installed unchanged,jeːj,mother,jeːj,,knobloch2020sauji:t2:j:final,,"knobloch2020sauji[p. 13, Table 2, /j/ final]",8d23e36add7e02f0fc2217e98fe4544f894a556e59ea7715596249240926530b
2026-08-25,t2:m:initial,table2,17,13,"p. 13, Table 2, /m/ initial",miʃa,husband,,installed,extracted from the PDF text layer and installed unchanged,miʃa,husband,miʃa,,knobloch2020sauji:t2:m:initial,,"knobloch2020sauji[p. 13, Table 2, /m/ initial]",aeadce759881935bddff5a0625d7e1577286259156083a488e0f44b20da4e760
2026-08-25,t2:m:medial,table2,17,13,"p. 13, Table 2, /m/ medial",kirmi,worm,,installed,extracted from the PDF text layer and installed unchanged,kirmi,worm,kirmi,,knobloch2020sauji:t2:m:medial,,"knobloch2020sauji[p. 13, Table 2, /m/ medial]",845466e24a03ce4fc9a8d1cfa044e72e1007db838d1cc00be8f9086d66deafba
2026-08-25,t2:m:final,table2,17,13,"p. 13, Table 2, /m/ final",naːm,name,,installed,extracted from the PDF text layer and installed unchanged,naːm,name,naːm,,knobloch2020sauji:t2:m:final,,"knobloch2020sauji[p. 13, Table 2, /m/ final]",0643ab0c39201339ee2bcf3e947668c51f7cc975292808026332c5e59a23e620
2026-08-25,t2:n:initial,table2,17,13,"p. 13, Table 2, /n/ initial",naːs,nose,,installed,extracted from the PDF text layer and installed unchanged,naːs,nose,naːs,,knobloch2020sauji:t2:n:initial,knobloch2020sauji:t2:s:final,"knobloch2020sauji[p. 13, Table 2, /n/ initial]",814e2500943fc946872dc2207a5f688ef8e9216ac30434203e061373cdd5e08d
2026-08-25,t2:n:medial,table2,17,13,"p. 13, Table 2, /n/ medial",jiːnuː,liver,,installed,extracted from the PDF text layer and installed unchanged,jiːnuː,liver,jiːnuː,,knobloch2020sauji:t2:n:medial,knobloch2020sauji:t2:j:initial,"knobloch2020sauji[p. 13, Table 2, /n/ medial]",e6a52972a0accc3e637783c1545b0a1fd0495e88143e17ca0f88e5d73aec7f9d
2026-08-25,t2:n:final,table2,17,13,"p. 13, Table 2, /n/ final",ban,close,,installed,extracted from the PDF text layer and installed unchanged,ban,close,ban,,knobloch2020sauji:t2:n:final,,"knobloch2020sauji[p. 13, Table 2, /n/ final]",7a787e53b9e23f50da1cd7fc0d7b9ba0c50cbde9ed8e08bcc95f033002b17b74
2026-08-25,t2:ɳ:medial,table2,17,13,"p. 13, Table 2, /ɳ/ medial",aɳɖoː,egg,,installed,extracted from the PDF text layer and installed unchanged,aɳɖoː,egg,aɳɖoː,,knobloch2020sauji:t2:ɳ:medial,,"knobloch2020sauji[p. 13, Table 2, /ɳ/ medial]",1050998b2a06ba5fb983944831ed14eaebdc1e0fda478ac7e6b1c7040eb82219
2026-08-25,t2:ɳ:final,table2,17,13,"p. 13, Table 2, /ɳ/ final",beːɳ,sister,,installed,extracted from the PDF text layer and installed unchanged,beːɳ,sister,beːɳ,,knobloch2020sauji:t2:ɳ:final,,"knobloch2020sauji[p. 13, Table 2, /ɳ/ final]",36788a51d11f32884620361e3245d1b85356f864707836bba405d9fdf55eff8a
2026-08-25,t4:i:1,table4,18,14,"p. 14, Table 4, /i/ example 1",jiːnuː,liver,phoneme /i/,installed,extracted from the PDF text layer and installed unchanged,jiːnuː,liver,jiːnuː,,knobloch2020sauji:t4:i:1,knobloch2020sauji:t2:j:initial,"knobloch2020sauji[p. 14, Table 4, /i/ example 1]",0c4754e5e78472d97a63e0207149f389ea82d6aa09f37073e216bf9bafdbb5d5
2026-08-25,t4:i:2,table4,18,14,"p. 14, Table 4, /i/ example 2",miʃa,husband,phoneme /i/,installed,extracted from the PDF text layer and installed unchanged,miʃa,husband,miʃa,,knobloch2020sauji:t4:i:2,knobloch2020sauji:t2:m:initial,"knobloch2020sauji[p. 14, Table 4, /i/ example 2]",c7474f3229072dd0d55fa2cb71ec1c00d7c9969cb39b53ab5eda7d4157d0ff88
2026-08-25,t4:e:1,table4,18,14,"p. 14, Table 4, /e/ example 1",be,we,phoneme /e/,installed,extracted from the PDF text layer and installed unchanged,be,we,be,,knobloch2020sauji:t4:e:1,,"knobloch2020sauji[p. 14, Table 4, /e/ example 1]",9b3bc69e6dad3c366cd01c91877decb6cdf641617ad6224f3f6777b4ef5ef422
2026-08-25,t4:e:2,table4,18,14,"p. 14, Table 4, /e/ example 2",hine:,be (mpl),phoneme /e/,installed,extracted from the PDF text layer and installed unchanged,hine:,be,hine:,verb copula m pl,knobloch2020sauji:t4:e:2,,"knobloch2020sauji[p. 14, Table 4, /e/ example 2]",7a3110b41a3d0a0e9fc6b8a8756e84f39e32eb44c79b9dec4361f6f130fcc5cd
2026-08-25,t4:ɛ:1,table4,18,14,"p. 14, Table 4, /ɛ/ example 1",dɛʃ,ten,phoneme /ɛ/,installed,extracted from the PDF text layer and installed unchanged,dɛʃ,ten,dɛʃ,,knobloch2020sauji:t4:ɛ:1,,"knobloch2020sauji[p. 14, Table 4, /ɛ/ example 1]",fe668aaf62fcd649766dedf5576920f515ca40894944f3e185a2c70981769952
2026-08-25,t4:ɛ:2,table4,18,14,"p. 14, Table 4, /ɛ/ example 2",hinɛ,be (fpl),phoneme /ɛ/,installed,extracted from the PDF text layer and installed unchanged,hinɛ,be,hinɛ,verb copula f pl,knobloch2020sauji:t4:ɛ:2,,"knobloch2020sauji[p. 14, Table 4, /ɛ/ example 2]",e07a6352680834ace51991b07da7cac59e2549de3c9d70541ccbf1c08ce66384
2026-08-25,t4:a:1,table4,18,14,"p. 14, Table 4, /a/ example 1",jak,one,phoneme /a/,installed,extracted from the PDF text layer and installed unchanged,jak,one,jak,,knobloch2020sauji:t4:a:1,,"knobloch2020sauji[p. 14, Table 4, /a/ example 1]",98c3ca9863b207aa76e7a24d53000590a503cd8d6b099a191aa640a7489e608f
2026-08-25,t4:a:2,table4,18,14,"p. 14, Table 4, /a/ example 2",mat͡siɳ,fish,phoneme /a/,installed,extracted from the PDF text layer and installed unchanged,mat͡siɳ,fish,mat͡siɳ,,knobloch2020sauji:t4:a:2,,"knobloch2020sauji[p. 14, Table 4, /a/ example 2]",5278a8b52c5062a57155d6e759694990bda463f8e30b62f3696f6b1f334873f3
2026-08-25,t4:aː:1,table4,18,14,"p. 14, Table 4, /aː/ example 1",taːri,star,phoneme /aː/,installed,extracted from the PDF text layer and installed unchanged,taːri,star,taːri,,knobloch2020sauji:t4:aː:1,knobloch2020sauji:t2:r:medial,"knobloch2020sauji[p. 14, Table 4, /aː/ example 1]",da2ec383525ec9b2e77a10257dfc739412332f0f31a3c43c1b8b97d892f67e02
2026-08-25,t4:aː:2,table4,18,14,"p. 14, Table 4, /aː/ example 2",kitaːb,book,phoneme /aː/,installed,extracted from the PDF text layer and installed unchanged,kitaːb,book,kitaːb,,knobloch2020sauji:t4:aː:2,,"knobloch2020sauji[p. 14, Table 4, /aː/ example 2]",2b40ed9a71495b093fcbf87672772b058647a55bb038ed28b7ba46715233b0b4
2026-08-25,t4:ɔ:1,table4,18,14,"p. 14, Table 4, /ɔ/ example 1",ʂo,six,phoneme /ɔ/,installed,extracted from the PDF text layer and installed unchanged,ʂo,six,ʂo,,knobloch2020sauji:t4:ɔ:1,,"knobloch2020sauji[p. 14, Table 4, /ɔ/ example 1]",1dd8a7a2985c646bb68b2508ddec8f89167caf7cdb9b8b49f0b8ea94f68a5379
2026-08-25,t4:ɔ:2,table4,18,14,"p. 14, Table 4, /ɔ/ example 2",bowɽi,paternal uncle,phoneme /ɔ/,installed,extracted from the PDF text layer and installed unchanged,bowɽi,paternal uncle,bowɽi,,knobloch2020sauji:t4:ɔ:2,knobloch2020sauji:t2:ɽ:medial,"knobloch2020sauji[p. 14, Table 4, /ɔ/ example 2]",24825347813c359eccba65a09ef3f64d5f3c8cb45b8de7035f1136c449e881ff
2026-08-25,t4:o:1,table4,18,14,"p. 14, Table 4, /o/ example 1",goːš,house,phoneme /o/,installed,extracted from the PDF text layer and installed unchanged,goːš,house,goːš,,knobloch2020sauji:t4:o:1,,"knobloch2020sauji[p. 14, Table 4, /o/ example 1]",870c2bf7902680a844f3258b39f7496174ed7303145d950e8b1a5d43a149154c
2026-08-25,t4:o:2,table4,18,14,"p. 14, Table 4, /o/ example 2",t͡ʃoːr,four,phoneme /o/,installed,extracted from the PDF text layer and installed unchanged,t͡ʃoːr,four,t͡ʃoːr,,knobloch2020sauji:t4:o:2,knobloch2020sauji:t2:r:final,"knobloch2020sauji[p. 14, Table 4, /o/ example 2]",1c9beb1a551996c4d85e626e117f22601149d2ea2398c721b6fd581a4406ff73
2026-08-25,t4:u:1,table4,18,14,"p. 14, Table 4, /u/ example 1",suːri,sun,phoneme /u/,installed,extracted from the PDF text layer and installed unchanged,suːri,sun,suːri,,knobloch2020sauji:t4:u:1,knobloch2020sauji:t2:s:initial,"knobloch2020sauji[p. 14, Table 4, /u/ example 1]",374ab76e993529aa5ebb3639c1437c0e117f23940808c9e24a1756ac8cdad31f
2026-08-25,t4:u:2,table4,18,14,"p. 14, Table 4, /u/ example 2",t͡ʃut͡ʃuː,breast,phoneme /u/,installed,extracted from the PDF text layer and installed unchanged,t͡ʃut͡ʃuː,breast,t͡ʃut͡ʃuː,,knobloch2020sauji:t4:u:2,knobloch2020sauji:t2:t͡ʃ:initial,"knobloch2020sauji[p. 14, Table 4, /u/ example 2]",7f76bec6406e166cfcb337ed04bd9ce414229b0ae1559cd6e4de08d648fb37dc
2026-08-25,phon:CV:1,phonotactics,19,15,"p. 15, example (1) CV",haː.ɖu,bone,syllable structure CV,installed,extracted from the PDF text layer and installed unchanged,haː.ɖu,bone,haː.ɖu,,knobloch2020sauji:phon:CV:1,,"knobloch2020sauji[p. 15, example (1) CV]",c49a473db6e658491eaf3125598bbd2d85bb70669d717168bfdc9469032baac8
2026-08-25,phon:CVC:1,phonotactics,19,15,"p. 15, example (1) CVC",daːn.du,tooth,syllable structure CVC,installed,extracted from the PDF text layer and installed unchanged,daːn.du,tooth,daːn.du,,knobloch2020sauji:phon:CVC:1,,"knobloch2020sauji[p. 15, example (1) CVC]",7cdd7a84857d2e72f0883c1aa5a761f0202d87b2eaac3c0b91d23ba3aa495402
2026-08-25,phon:CCV(C):1,phonotactics,19,15,"p. 15, example (1) CCV(C)",brɑː,brother,syllable structure CCV(C),installed,extracted from the PDF text layer and installed unchanged,brɑː,brother,brɑː,,knobloch2020sauji:phon:CCV(C):1,,"knobloch2020sauji[p. 15, example (1) CCV(C)]",49a56bc86a8438b9f2cf885288a6b2ed6e33e615d77005fc0f7b4d29c5ddfbc0
2026-08-25,phon:CCV(C):2,phonotactics,19,15,"p. 15, example (1) CCV(C)",grɑːm,village,syllable structure CCV(C),installed,extracted from the PDF text layer and installed unchanged,grɑːm,village,grɑːm,,knobloch2020sauji:phon:CCV(C):2,,"knobloch2020sauji[p. 15, example (1) CCV(C)]",fe70ca9c36f2e7cb7f5acb02c904683b19f5cfb0009d6466ea9581627e9c383a
2026-08-25,phon:CVCC:1,phonotactics,19,15,"p. 15, example (1) CVCC",pʰaːnt,path,syllable structure CVCC,installed,extracted from the PDF text layer and installed unchanged,pʰaːnt,path,pʰaːnt,,knobloch2020sauji:phon:CVCC:1,knobloch2020sauji:t2:pʰ:initial,"knobloch2020sauji[p. 15, example (1) CVCC]",27cd6d07809077eb7aaf8ecc1e59fe5319a7a4208254ddeeb2b286c3ab78255e
2026-08-25,phon:V:1,phonotactics,19,15,"p. 15, example (1) V",uː.ʃiː,wind,syllable structure V,installed,extracted from the PDF text layer and installed unchanged,uː.ʃiː,wind,uː.ʃiː,,knobloch2020sauji:phon:V:1,knobloch2020sauji:t2:ʃ:medial,"knobloch2020sauji[p. 15, example (1) V]",a8b552afa24e181a1504696f43b0385160b4b29007049cff2d1a7fa540582c00
2026-08-25,t6:Nominative:1sg:1,t6,24,20,"p. 20, Table 6, Nominative 1sg",ma,,Nominative 1sg,installed,extracted from the PDF text layer and installed unchanged,ma,I,,nom 1sg pron personal,knobloch2020sauji:t6:Nominative:1sg:1,,"knobloch2020sauji[p. 20, Table 6, Nominative 1sg]",513d388cd1c2d26517f54be60b9ef5308a583a4d76f228e8cc62efbb57da15de
2026-08-25,t6:Nominative:2sg:1,t6,24,20,"p. 20, Table 6, Nominative 2sg",tu,,Nominative 2sg,installed,extracted from the PDF text layer and installed unchanged,tu,you (singular),,nom 2sg pron personal,knobloch2020sauji:t6:Nominative:2sg:1,,"knobloch2020sauji[p. 20, Table 6, Nominative 2sg]",c70044ca88aeb87e1a682e3903c9600d604139142766fe133536b84a3bcc29f7
2026-08-25,t6:Nominative:1pl:1,t6,24,20,"p. 20, Table 6, Nominative 1pl",be,,Nominative 1pl,installed,extracted from the PDF text layer and installed unchanged,be,we,,nom 1pl pron personal,knobloch2020sauji:t6:Nominative:1pl:1,knobloch2020sauji:t4:e:1,"knobloch2020sauji[p. 20, Table 6, Nominative 1pl]",2d619a9842c1f81530dabd560d1adae9aaf6a7f583a147c96a9d7fc5e06c8244
2026-08-25,t6:Nominative:2pl:1,t6,24,20,"p. 20, Table 6, Nominative 2pl",tu,,Nominative 2pl,installed,extracted from the PDF text layer and installed unchanged,tu,you (plural),,nom 2pl pron personal,knobloch2020sauji:t6:Nominative:2pl:1,,"knobloch2020sauji[p. 20, Table 6, Nominative 2pl]",31d0dc9e84070e888dc627d0e24ce28f8602c0e24bdcab35096ef0679c754903
2026-08-25,t6:Accusative:1sg:1,t6,24,20,"p. 20, Table 6, Accusative 1sg",ma,,Accusative 1sg,installed,extracted from the PDF text layer and installed unchanged,ma,I,,acc 1sg pron personal,knobloch2020sauji:t6:Accusative:1sg:1,knobloch2020sauji:t6:Nominative:1sg:1,"knobloch2020sauji[p. 20, Table 6, Accusative 1sg]",7e816df95f36be2f5a995f693c18220a31d19418ddc137c89dcaa0aa4dc73a6a
2026-08-25,t6:Accusative:2sg:1,t6,24,20,"p. 20, Table 6, Accusative 2sg",tu,,Accusative 2sg,installed,extracted from the PDF text layer and installed unchanged,tu,you (singular),,acc 2sg pron personal,knobloch2020sauji:t6:Accusative:2sg:1,knobloch2020sauji:t6:Nominative:2sg:1,"knobloch2020sauji[p. 20, Table 6, Accusative 2sg]",2a296c5c8312ddf734550f272daac7b3c22986600f41c85db71f16843c7add97
2026-08-25,t6:Accusative:1pl:1,t6,24,20,"p. 20, Table 6, Accusative 1pl",asoo,,Accusative 1pl,installed,extracted from the PDF text layer and installed unchanged,asoo,we,,acc 1pl pron personal,knobloch2020sauji:t6:Accusative:1pl:1,,"knobloch2020sauji[p. 20, Table 6, Accusative 1pl]",6cf7bfcfb021313cf6f5a0e2bbe7942d3efe9322055b02e9211f59ad85fbc4ad
2026-08-25,t6:Accusative:2pl:1,t6,24,20,"p. 20, Table 6, Accusative 2pl",tusoo,,Accusative 2pl,installed,extracted from the PDF text layer and installed unchanged,tusoo,you (plural),,acc 2pl pron personal,knobloch2020sauji:t6:Accusative:2pl:1,,"knobloch2020sauji[p. 20, Table 6, Accusative 2pl]",7e5c79475c11ba012f55e73f6c95d8bb0dbf7dcd3c308f034558592440053f44
2026-08-25,t6:Ergative/Genitive:1sg:1,t6,24,20,"p. 20, Table 6, Ergative/Genitive 1sg",mi,,Ergative/Genitive 1sg,installed,extracted from the PDF text layer and installed unchanged,mi,I,,erg gen 1sg pron personal,knobloch2020sauji:t6:Ergative/Genitive:1sg:1,,"knobloch2020sauji[p. 20, Table 6, Ergative/Genitive 1sg]",3f42b209a9d913c37cbbae6ef507368bbba0794fe3c7d3576a1f2226cdc509b2
2026-08-25,t6:Ergative/Genitive:2sg:1,t6,24,20,"p. 20, Table 6, Ergative/Genitive 2sg",či,,Ergative/Genitive 2sg,installed,extracted from the PDF text layer and installed unchanged,či,you (singular),,erg gen 2sg pron personal,knobloch2020sauji:t6:Ergative/Genitive:2sg:1,,"knobloch2020sauji[p. 20, Table 6, Ergative/Genitive 2sg]",b5674af270d3c56864d74d689f4779ee547d2d75c1db5d73068fd4578f3af993
2026-08-25,t6:Ergative/Genitive:1pl:1,t6,24,20,"p. 20, Table 6, Ergative/Genitive 1pl",asi,,Ergative/Genitive 1pl,installed,extracted from the PDF text layer and installed unchanged,asi,we,,erg gen 1pl pron personal,knobloch2020sauji:t6:Ergative/Genitive:1pl:1,knobloch2020sauji:t2:s:medial,"knobloch2020sauji[p. 20, Table 6, Ergative/Genitive 1pl]",8c8e8c7b185db1f532bdc8014a32d02f30bd1e7e48f46559b40985c68369c09b
2026-08-25,t6:Ergative/Genitive:2pl:1,t6,24,20,"p. 20, Table 6, Ergative/Genitive 2pl",tusi,,Ergative/Genitive 2pl,installed,extracted from the PDF text layer and installed unchanged,tusi,you (plural),,erg gen 2pl pron personal,knobloch2020sauji:t6:Ergative/Genitive:2pl:1,,"knobloch2020sauji[p. 20, Table 6, Ergative/Genitive 2pl]",40cdecdb318e688b1ac65582dc9cb27753b1401ee4792755373bc937d911cec5
2026-08-25,t6:Postpositional:1sg:1,t6,24,20,"p. 20, Table 6, Postpositional 1sg",ma,,Postpositional 1sg,installed,extracted from the PDF text layer and installed unchanged,ma,I,,postp 1sg pron personal,knobloch2020sauji:t6:Postpositional:1sg:1,knobloch2020sauji:t6:Nominative:1sg:1,"knobloch2020sauji[p. 20, Table 6, Postpositional 1sg]",5c898cee1ae2fbee8f0ec7d92c7c69830939528138183b2b66b23038fb8d688f
2026-08-25,t6:Postpositional:2sg:1,t6,24,20,"p. 20, Table 6, Postpositional 2sg",tu,,Postpositional 2sg,installed,extracted from the PDF text layer and installed unchanged,tu,you (singular),,postp 2sg pron personal,knobloch2020sauji:t6:Postpositional:2sg:1,knobloch2020sauji:t6:Nominative:2sg:1,"knobloch2020sauji[p. 20, Table 6, Postpositional 2sg]",26c0ae4a4495fc75c22ac35c465667e3db0495aae096db437225390d3f660a08
2026-08-25,t6:Postpositional:1pl:1,t6,24,20,"p. 20, Table 6, Postpositional 1pl",ason,,Postpositional 1pl,installed,extracted from the PDF text layer and installed unchanged,ason,we,,postp 1pl pron personal,knobloch2020sauji:t6:Postpositional:1pl:1,,"knobloch2020sauji[p. 20, Table 6, Postpositional 1pl]",df893113dc2343af770110ea5723694e6e4c2f540a0e086c73fc4aa4d2eb1957
2026-08-25,t6:Postpositional:2pl:1,t6,24,20,"p. 20, Table 6, Postpositional 2pl",tuson,,Postpositional 2pl,installed,extracted from the PDF text layer and installed unchanged,tuson,you (plural),,postp 2pl pron personal,knobloch2020sauji:t6:Postpositional:2pl:1,,"knobloch2020sauji[p. 20, Table 6, Postpositional 2pl]",9edcc1fe76e0c671dce3f1f8e736370b214ed7af9dba9f8df04bdadfa930587f
2026-08-25,t7:nom:prox.det.sg:1,t7,25,21,"p. 21, Table 7, nom prox.det.sg",la,,nom prox.det.sg,installed,extracted from the PDF text layer and installed unchanged,la,this,,nom prox demonstrative sg determiner,knobloch2020sauji:t7:nom:prox.det.sg:1,,"knobloch2020sauji[p. 21, Table 7, nom prox.det.sg]",b5935700e8ec15471bbcfe09f9144364454670599aaf8ec8d1d453213baf4099
2026-08-25,t7:nom:prox.det.pl:1,t7,25,21,"p. 21, Table 7, nom prox.det.pl",le,,nom prox.det.pl,installed,extracted from the PDF text layer and installed unchanged,le,this (plural),,nom prox demonstrative pl determiner,knobloch2020sauji:t7:nom:prox.det.pl:1,,"knobloch2020sauji[p. 21, Table 7, nom prox.det.pl]",f0e197aa3a5fb6e6bb146f6c039121993d2543ebe97be6121bae6a2a5b5e6f48
2026-08-25,t7:nom:prox.pron.sg:1,t7,25,21,"p. 21, Table 7, nom prox.pron.sg",la,,nom prox.pron.sg,installed,extracted from the PDF text layer and installed unchanged,la,"he, she, it (proximate)",,nom prox demonstrative sg pron 3sg,knobloch2020sauji:t7:nom:prox.pron.sg:1,,"knobloch2020sauji[p. 21, Table 7, nom prox.pron.sg]",b631393964ebbc23258850ae2df91dbc96c0b232729f6071cd7216ed2bc01ee6
2026-08-25,t7:nom:prox.pron.pl:1,t7,25,21,"p. 21, Table 7, nom prox.pron.pl",le,,nom prox.pron.pl,installed,extracted from the PDF text layer and installed unchanged,le,they (proximate),,nom prox demonstrative pl pron 3pl,knobloch2020sauji:t7:nom:prox.pron.pl:1,,"knobloch2020sauji[p. 21, Table 7, nom prox.pron.pl]",17a5bb382da9a4b5003e00b70dd0a145a895f703ed2e73c4062e422d8084a0fb
2026-08-25,t7:nom:rem.det.sg:1,t7,25,21,"p. 21, Table 7, nom rem.det.sg",se,,nom rem.det.sg,installed,extracted from the PDF text layer and installed unchanged,se,that,,nom dist demonstrative sg determiner,knobloch2020sauji:t7:nom:rem.det.sg:1,,"knobloch2020sauji[p. 21, Table 7, nom rem.det.sg]",ddcd7248a099eee7a20579719b236376cc941a19abc8de36bc96df1dd7d42b83
2026-08-25,t7:nom:rem.det.pl:1,t7,25,21,"p. 21, Table 7, nom rem.det.pl",se,,nom rem.det.pl,installed,extracted from the PDF text layer and installed unchanged,se,that (plural),,nom dist demonstrative pl determiner,knobloch2020sauji:t7:nom:rem.det.pl:1,,"knobloch2020sauji[p. 21, Table 7, nom rem.det.pl]",ec13316a7609e28fe507e6ab27c46f2fd5ff6a20378aaecdee206ffd8fcdb9fb
2026-08-25,t7:nom:rem.pron.sg:1,t7,25,21,"p. 21, Table 7, nom rem.pron.sg",se,,nom rem.pron.sg,installed,extracted from the PDF text layer and installed unchanged,se,"he, she, it (remote)",,nom dist demonstrative sg pron 3sg,knobloch2020sauji:t7:nom:rem.pron.sg:1,,"knobloch2020sauji[p. 21, Table 7, nom rem.pron.sg]",778e2147ff03f39668d794349744840027411662e8906b2b1ff90b2650de691b
2026-08-25,t7:nom:rem.pron.pl:1,t7,25,21,"p. 21, Table 7, nom rem.pron.pl",se,,nom rem.pron.pl,installed,extracted from the PDF text layer and installed unchanged,se,they (remote),,nom dist demonstrative pl pron 3pl,knobloch2020sauji:t7:nom:rem.pron.pl:1,,"knobloch2020sauji[p. 21, Table 7, nom rem.pron.pl]",f626a272d4503bc3adf2eaa0d766a3991ddc507b11e4d4d3c6d6cf98fd0af67d
2026-08-25,t7:acc:prox.det.sg:1,t7,25,21,"p. 21, Table 7, acc prox.det.sg",la,,acc prox.det.sg,installed,extracted from the PDF text layer and installed unchanged,la,this,,acc prox demonstrative sg determiner,knobloch2020sauji:t7:acc:prox.det.sg:1,knobloch2020sauji:t7:nom:prox.det.sg:1,"knobloch2020sauji[p. 21, Table 7, acc prox.det.sg]",3e81411ac0c8ec7776ad28bbb828f9a03b1a108382533c3de8ec1a3c9a4417ad
2026-08-25,t7:acc:prox.det.pl:1,t7,25,21,"p. 21, Table 7, acc prox.det.pl",lena,,acc prox.det.pl,installed,extracted from the PDF text layer and installed unchanged,lena,this (plural),,acc prox demonstrative pl determiner,knobloch2020sauji:t7:acc:prox.det.pl:1,,"knobloch2020sauji[p. 21, Table 7, acc prox.det.pl]",32fc72f1979a0e311fe05dd2b5ecfdb12e39289592e0cba7aa7a95354bef444d
2026-08-25,t7:acc:prox.pron.sg:1,t7,25,21,"p. 21, Table 7, acc prox.pron.sg",lasee,,acc prox.pron.sg,installed,extracted from the PDF text layer and installed unchanged,lasee,"he, she, it (proximate)",,acc prox demonstrative sg pron 3sg,knobloch2020sauji:t7:acc:prox.pron.sg:1,,"knobloch2020sauji[p. 21, Table 7, acc prox.pron.sg]",81f40154b55897c42de92a213870bf86d19d03b1fb3cf82f4be172e9f98d1b2b
