Record_Type,Report,Printed_Page,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,6,rain,H,Panai,Lyngngam comparison,1,1,slap,slap,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 6, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,6,rain,L,Shillong,standard Khasi comparison,1,1,slap,slap,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 6, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,6,rain,J,Amlarem,War-Jaintia target wordlist,1,1,sle,sle,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 6, Amlarem]",silwarjaintia2007:g006:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,6,rain,K,Shella,Khasi War comparison,1,2,lap,lap,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 6, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,6,rain,F,Noksia,Synteng/Pnar comparison,2,2,slap,slap,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 6, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,6,rain,G,Jaintiapur,Jowai/Pnar comparison,2,2,slap,slap,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 6, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,6,rain,H,Panai,Lyngngam comparison,2,2,slap,slap,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 6, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,6,rain,L,Shillong,standard Khasi comparison,2,2,slap,slap,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 6, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,7,rainbow,I,Magurchora,War-Jaintia target wordlist,1,1,u len,ʃu len,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 7, Magurchora]",silwarjaintia2007:g007:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,7,rainbow,A,Niralapunji,War-Jaintia target wordlist,1,1,su len,su len,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 7, Niralapunji]",silwarjaintia2007:g007:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,7,rainbow,C,Dabolchora,War-Jaintia target wordlist,1,1,su len,su len,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 7, Dabolchora]",silwarjaintia2007:g007:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,7,rainbow,D,Singur,War-Jaintia target wordlist,1,1,su len,su len,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 7, Singur]",silwarjaintia2007:g007:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,7,rainbow,E,Barenga,War-Jaintia target wordlist,1,1,su len,su len,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 7, Barenga]",silwarjaintia2007:g007:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,7,rainbow,J,Amlarem,War-Jaintia target wordlist,1,1,suln am,sulɛn am,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 7, Amlarem]",silwarjaintia2007:g007:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,7,rainbow,G,Jaintiapur,Jowai/Pnar comparison,1,2,rn tie iam,rɨn tie̯ giɾam,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 7, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,7,rainbow,B,Aliachora,War-Jaintia target wordlist,1,3,u len nan,ʃu len nan,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 7, Aliachora]",silwarjaintia2007:g007:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,7,rainbow,J,Amlarem,War-Jaintia target wordlist,2,3,suln am,sulɛn am,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 7, Amlarem]",silwarjaintia2007:g007:sil-war-jaintia-2007-amlarem:i2
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,7,rainbow,K,Shella,Khasi War comparison,1,4,sm pllie,sɪm pɨllie̯ŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 7, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,7,rainbow,L,Shillong,standard Khasi comparison,1,4,sm pllie,sɪm pɨllie̯ŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 7, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,D,Singur,War-Jaintia target wordlist,1,1,pr hut,pɨr hut,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Singur]",silwarjaintia2007:g008:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,A,Niralapunji,War-Jaintia target wordlist,1,1,por hut,por hut,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Niralapunji]",silwarjaintia2007:g008:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,C,Dabolchora,War-Jaintia target wordlist,1,2,s r,sɨ rɨ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Dabolchora]",silwarjaintia2007:g008:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,J,Amlarem,War-Jaintia target wordlist,1,2,s r,sɨ rɨ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Amlarem]",silwarjaintia2007:g008:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,B,Aliachora,War-Jaintia target wordlist,1,2,s re,sɨ re,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Aliachora]",silwarjaintia2007:g008:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,I,Magurchora,War-Jaintia target wordlist,1,2,s re,sɨ re,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Magurchora]",silwarjaintia2007:g008:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,B,Aliachora,War-Jaintia target wordlist,2,3,s re,sɨ re,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Aliachora]",silwarjaintia2007:g008:sil-war-jaintia-2007-aliachora:i2
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,I,Magurchora,War-Jaintia target wordlist,2,3,s re,sɨ re,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Magurchora]",silwarjaintia2007:g008:sil-war-jaintia-2007-magurchora:i2
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,E,Barenga,War-Jaintia target wordlist,1,3,sa ra,sa ra,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Barenga]",silwarjaintia2007:g008:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,F,Noksia,Synteng/Pnar comparison,1,4,ke,keʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,G,Jaintiapur,Jowai/Pnar comparison,1,5,le et,le et,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,L,Shillong,standard Khasi comparison,1,6,l r,lɨ ɛr,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,H,Panai,Lyngngam comparison,1,6,l ir,lɨŋ ir,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,57,8,wind,K,Shella,Khasi War comparison,1,7,r,ɛr,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 57, item 8, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,9,lightning,A,Niralapunji,War-Jaintia target wordlist,1,1,kndar,kɨndar,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 9, Niralapunji]",silwarjaintia2007:g009:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,9,lightning,B,Aliachora,War-Jaintia target wordlist,1,1,kendar,kendar,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 9, Aliachora]",silwarjaintia2007:g009:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,9,lightning,C,Dabolchora,War-Jaintia target wordlist,1,2,phi,phʃi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 9, Dabolchora]",silwarjaintia2007:g009:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,9,lightning,D,Singur,War-Jaintia target wordlist,1,2,phua,phʃua̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 9, Singur]",silwarjaintia2007:g009:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,9,lightning,E,Barenga,War-Jaintia target wordlist,1,3,kmbli,kɨmbliŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 9, Barenga]",silwarjaintia2007:g009:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,9,lightning,H,Panai,Lyngngam comparison,1,3,kmbli,kɨmbliŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 9, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,9,lightning,J,Amlarem,War-Jaintia target wordlist,1,3,kmbli,kɨmbliŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 9, Amlarem]",silwarjaintia2007:g009:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,9,lightning,F,Noksia,Synteng/Pnar comparison,1,4,pr tht,pɨr thɔt,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 9, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,9,lightning,G,Jaintiapur,Jowai/Pnar comparison,1,5,rba,ʈʃɨrbaŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 9, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,9,lightning,L,Shillong,standard Khasi comparison,1,6,d ar,dʒɪŋ ʃar,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 9, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,9,lightning,K,Shella,Khasi War comparison,1,6,d ei,dʒɪŋ ʃei̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 9, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,10,thunder,D,Singur,War-Jaintia target wordlist,1,1,kr hu,kɨr hu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 10, Singur]",silwarjaintia2007:g010:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,10,thunder,E,Barenga,War-Jaintia target wordlist,1,1,kr hum,kɨr hum,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 10, Barenga]",silwarjaintia2007:g010:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,10,thunder,I,Magurchora,War-Jaintia target wordlist,1,1,kr hum,kɨr hum,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 10, Magurchora]",silwarjaintia2007:g010:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,10,thunder,A,Niralapunji,War-Jaintia target wordlist,1,1,kor hu,kor hu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 10, Niralapunji]",silwarjaintia2007:g010:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,10,thunder,E,Barenga,War-Jaintia target wordlist,2,2,kr hum,kɨr hum,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 10, Barenga]",silwarjaintia2007:g010:sil-war-jaintia-2007-barenga:i2
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,10,thunder,I,Magurchora,War-Jaintia target wordlist,2,2,kr hum,kɨr hum,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 10, Magurchora]",silwarjaintia2007:g010:sil-war-jaintia-2007-magurchora:i2
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,58,10,thunder,C,Dabolchora,War-Jaintia target wordlist,1,2,kro hom,kro hom,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 58, item 10, Dabolchora]",silwarjaintia2007:g010:sil-war-jaintia-2007-dabolchora:i1
