Status,Reason,Entry_Key,Site_Code,Site_Description,Language_ID,Base_Language,Concept,Gloss,Printed_Page,Column,Response_Index,Response_Count,Raw_Cell,Response,House_Form,Tags,Source
ingested,single response,beine-bhatri:BAG:25:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,25,village,13,1,1,1,ɡa̽vêo,ɡa̽vêo,gãve̯o,,"beine2017bhatri[p. 13, item 25, site BAG]"
ingested,single response,beine-bhatri:OAR:26:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,26,house,13,2,1,1,ɡor,ɡor,gor,,"beine2017bhatri[p. 13, item 26, site OAR]"
ingested,single response,beine-bhatri:OCU:26:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,26,house,13,2,1,1,ɡĥorˑo,ɡĥorˑo,gʰoṛo,,"beine2017bhatri[p. 13, item 26, site OCU]"
ingested,single response,beine-bhatri:HBH:26:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,26,house,13,2,1,1,ɡĥe̠r,ɡĥe̠r,gʰər,,"beine2017bhatri[p. 13, item 26, site HBH]"
ingested,single response,beine-bhatri:BAU:26:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,26,house,13,2,1,1,ɡe̠r,ɡe̠r,gər,,"beine2017bhatri[p. 13, item 26, site BAU]"
ingested,single response,beine-bhatri:BSA:26:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,26,house,13,2,1,1,ɡe̠r,ɡe̠r,gər,,"beine2017bhatri[p. 13, item 26, site BSA]"
ingested,single response,beine-bhatri:BJE:26:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,26,house,13,2,1,1,ɡe̠r,ɡe̠r,gər,,"beine2017bhatri[p. 13, item 26, site BJE]"
ingested,single response,beine-bhatri:BKP:26:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,26,house,13,2,1,1,ɡĥe̠r̩e̠,ɡĥe̠r̩e̠,gʰəṛə,,"beine2017bhatri[p. 13, item 26, site BKP]"
ingested,single response,beine-bhatri:BUM:26:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,26,house,13,2,1,1,ɡhe̠r̩,ɡhe̠r̩,gʰəṛ,,"beine2017bhatri[p. 13, item 26, site BUM]"
ingested,single response,beine-bhatri:BCB:26:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,26,house,13,2,1,1,ɡv̠r̩,ɡv̠r̩,gʌṛ,,"beine2017bhatri[p. 13, item 26, site BCB]"
ingested,single response,beine-bhatri:BAN:26:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,26,house,13,2,1,1,ɡv̠r̩,ɡv̠r̩,gʌṛ,,"beine2017bhatri[p. 13, item 26, site BAN]"
ingested,single response,beine-bhatri:BAR:26:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,26,house,13,2,1,1,ɡhe̠r̩,ɡhe̠r̩,gʰəṛ,,"beine2017bhatri[p. 13, item 26, site BAR]"
ingested,single response,beine-bhatri:BAG:26:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,26,house,13,2,1,1,ɡhar̩,ɡhar̩,gʰaṛ,,"beine2017bhatri[p. 13, item 26, site BAG]"
ingested,single response,beine-bhatri:OAR:27:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,27,roof,13,3,1,1,sani,sani,sani,,"beine2017bhatri[p. 13, item 27, site OAR]"
ingested,single response,beine-bhatri:OCU:27:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,27,roof,13,3,1,1,tʃ̩ĥa.̩to,tʃ̩ĥa.̩to,cʰa.to,,"beine2017bhatri[p. 13, item 27, site OCU]"
ingested,single response,beine-bhatri:HBH:27:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,27,roof,13,3,1,1,tʃ̩hani,tʃ̩hani,cʰani,,"beine2017bhatri[p. 13, item 27, site HBH]"
ingested,single response,beine-bhatri:BAU:27:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,27,roof,13,3,1,1,tʃ̩ani,tʃ̩ani,cani,,"beine2017bhatri[p. 13, item 27, site BAU]"
missing,the source prints an en dash: no word was elicited at this site,,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,27,roof,13,3,,0,–,,,,"beine2017bhatri[p. 13, item 27, site BSA]"
ingested,single response,beine-bhatri:BJE:27:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,27,roof,13,3,1,1,tʃ̩a.̩nˑi,tʃ̩a.̩nˑi,ca.ṇi,,"beine2017bhatri[p. 13, item 27, site BJE]"
ingested,single response,beine-bhatri:BKP:27:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,27,roof,13,3,1,1,tʃ̩ala,tʃ̩ala,cala,,"beine2017bhatri[p. 13, item 27, site BKP]"
ingested,single response,beine-bhatri:BUM:27:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,27,roof,13,3,1,1,tʃ̩auni,tʃ̩auni,cauni,,"beine2017bhatri[p. 13, item 27, site BUM]"
ingested,single response,beine-bhatri:BCB:27:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,27,roof,13,3,1,1,tʃ̩al,tʃ̩al,cal,,"beine2017bhatri[p. 13, item 27, site BCB]"
missing,the source prints an en dash: no word was elicited at this site,,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,27,roof,13,3,,0,–,,,,"beine2017bhatri[p. 13, item 27, site BAN]"
ingested,single response,beine-bhatri:BAR:27:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,27,roof,13,3,1,1,tʃ̩auni,tʃ̩auni,cauni,,"beine2017bhatri[p. 13, item 27, site BAR]"
ingested,single response,beine-bhatri:BAG:27:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,27,roof,13,3,1,1,osna,osna,osna,,"beine2017bhatri[p. 13, item 27, site BAG]"
ingested,single response,beine-bhatri:OAR:28:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,28,door,13,1,1,1,kopatˑ,kopatˑ,kopaṭ,,"beine2017bhatri[p. 13, item 28, site OAR]"
ingested,single response,beine-bhatri:OCU:28:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,28,door,13,1,1,1,kobato,kobato,kobato,,"beine2017bhatri[p. 13, item 28, site OCU]"
ingested,response 1 of 2 printed in one cell,beine-bhatri:HBH:28:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,28,door,13,1,1,2,polaʔke̠patˑ,pola,pola,,"beine2017bhatri[p. 13, item 28, site HBH]"
ingested,response 2 of 2 printed in one cell,beine-bhatri:HBH:28:2,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,28,door,13,1,2,2,polaʔke̠patˑ,ke̠patˑ,kəpaṭ,,"beine2017bhatri[p. 13, item 28, site HBH]"
ingested,single response,beine-bhatri:BAU:28:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,28,door,13,1,1,1,besi,besi,besi,,"beine2017bhatri[p. 13, item 28, site BAU]"
ingested,single response,beine-bhatri:BSA:28:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,28,door,13,1,1,1,ke̠pat,ke̠pat,kəpat,,"beine2017bhatri[p. 13, item 28, site BSA]"
ingested,response 1 of 2 printed in one cell,beine-bhatri:BJE:28:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,28,door,13,1,1,2,besiʔkopv̠t,besi,besi,,"beine2017bhatri[p. 13, item 28, site BJE]"
ingested,response 2 of 2 printed in one cell,beine-bhatri:BJE:28:2,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,28,door,13,1,2,2,besiʔkopv̠t,kopv̠t,kopʌt,,"beine2017bhatri[p. 13, item 28, site BJE]"
ingested,single response,beine-bhatri:BKP:28:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,28,door,13,1,1,1,kabat,kabat,kabat,,"beine2017bhatri[p. 13, item 28, site BKP]"
ingested,single response,beine-bhatri:BUM:28:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,28,door,13,1,1,1,ke̠pat,ke̠pat,kəpat,,"beine2017bhatri[p. 13, item 28, site BUM]"
ingested,single response,beine-bhatri:BCB:28:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,28,door,13,1,1,1,kv̠pat,kv̠pat,kʌpat,,"beine2017bhatri[p. 13, item 28, site BCB]"
ingested,single response,beine-bhatri:BAN:28:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,28,door,13,1,1,1,kv̠pat,kv̠pat,kʌpat,,"beine2017bhatri[p. 13, item 28, site BAN]"
ingested,single response,beine-bhatri:BAR:28:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,28,door,13,1,1,1,ke̠pat,ke̠pat,kəpat,,"beine2017bhatri[p. 13, item 28, site BAR]"
ingested,single response,beine-bhatri:BAG:28:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,28,door,13,1,1,1,batˑ,batˑ,baṭ,,"beine2017bhatri[p. 13, item 28, site BAG]"
ingested,response 1 of 2 printed in one cell,beine-bhatri:OAR:29:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,29,firewood,13,2,1,2,katˑʔdaru,katˑ,kaṭ,,"beine2017bhatri[p. 13, item 29, site OAR]"
ingested,response 2 of 2 printed in one cell,beine-bhatri:OAR:29:2,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,29,firewood,13,2,2,2,katˑʔdaru,daru,daru,,"beine2017bhatri[p. 13, item 29, site OAR]"
ingested,single response,beine-bhatri:OCU:29:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,29,firewood,13,2,1,1,ka.̩to,ka.̩to,ka.to,,"beine2017bhatri[p. 13, item 29, site OCU]"
ingested,single response,beine-bhatri:HBH:29:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,29,firewood,13,2,1,1,dⁿar̩u,dⁿar̩u,daṛu,,"beine2017bhatri[p. 13, item 29, site HBH]"
ingested,single response,beine-bhatri:BAU:29:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,29,firewood,13,2,1,1,dⁿar̩u,dⁿar̩u,daṛu,,"beine2017bhatri[p. 13, item 29, site BAU]"
ingested,single response,beine-bhatri:BSA:29:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,29,firewood,13,2,1,1,dⁿar̩u,dⁿar̩u,daṛu,,"beine2017bhatri[p. 13, item 29, site BSA]"
ingested,single response,beine-bhatri:BJE:29:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,29,firewood,13,2,1,1,dⁿar̩u,dⁿar̩u,daṛu,,"beine2017bhatri[p. 13, item 29, site BJE]"
ingested,single response,beine-bhatri:BKP:29:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,29,firewood,13,2,1,1,dⁿar̩u,dⁿar̩u,daṛu,,"beine2017bhatri[p. 13, item 29, site BKP]"
ingested,single response,beine-bhatri:BUM:29:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,29,firewood,13,2,1,1,dⁿar̩u,dⁿar̩u,daṛu,,"beine2017bhatri[p. 13, item 29, site BUM]"
ingested,single response,beine-bhatri:BCB:29:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,29,firewood,13,2,1,1,dⁿar̩u,dⁿar̩u,daṛu,,"beine2017bhatri[p. 13, item 29, site BCB]"
ingested,single response,beine-bhatri:BAN:29:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,29,firewood,13,2,1,1,dⁿar̩u,dⁿar̩u,daṛu,,"beine2017bhatri[p. 13, item 29, site BAN]"
ingested,single response,beine-bhatri:BAR:29:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,29,firewood,13,2,1,1,dⁿar̩u,dⁿar̩u,daṛu,,"beine2017bhatri[p. 13, item 29, site BAR]"
ingested,single response,beine-bhatri:BAG:29:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,29,firewood,13,2,1,1,dⁿar̩u,dⁿar̩u,daṛu,,"beine2017bhatri[p. 13, item 29, site BAG]"
ingested,single response,beine-bhatri:OAR:30:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,30,broom,13,3,1,1,badˑni,badˑni,baḍni,,"beine2017bhatri[p. 13, item 30, site OAR]"
ingested,single response,beine-bhatri:OCU:30:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,30,broom,13,3,1,1,tʃ̩antʃ̩oni,tʃ̩antʃ̩oni,canconi,,"beine2017bhatri[p. 13, item 30, site OCU]"
ingested,single response,beine-bhatri:HBH:30:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,30,broom,13,3,1,1,barˑe̠n,barˑe̠n,baṛən,,"beine2017bhatri[p. 13, item 30, site HBH]"
ingested,single response,beine-bhatri:BAU:30:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,30,broom,13,3,1,1,barˑni,barˑni,baṛni,,"beine2017bhatri[p. 13, item 30, site BAU]"
ingested,single response,beine-bhatri:BSA:30:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,30,broom,13,3,1,1,barˑni,barˑni,baṛni,,"beine2017bhatri[p. 13, item 30, site BSA]"
ingested,single response,beine-bhatri:BJE:30:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,30,broom,13,3,1,1,barˑni,barˑni,baṛni,,"beine2017bhatri[p. 13, item 30, site BJE]"
ingested,single response,beine-bhatri:BKP:30:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,30,broom,13,3,1,1,barˑni,barˑni,baṛni,,"beine2017bhatri[p. 13, item 30, site BKP]"
ingested,single response,beine-bhatri:BUM:30:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,30,broom,13,3,1,1,barˑni,barˑni,baṛni,,"beine2017bhatri[p. 13, item 30, site BUM]"
ingested,single response,beine-bhatri:BCB:30:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,30,broom,13,3,1,1,barˑni,barˑni,baṛni,,"beine2017bhatri[p. 13, item 30, site BCB]"
ingested,single response,beine-bhatri:BAN:30:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,30,broom,13,3,1,1,barˑni,barˑni,baṛni,,"beine2017bhatri[p. 13, item 30, site BAN]"
ingested,single response,beine-bhatri:BAR:30:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,30,broom,13,3,1,1,barˑni,barˑni,baṛni,,"beine2017bhatri[p. 13, item 30, site BAR]"
ingested,single response,beine-bhatri:BAG:30:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,30,broom,13,3,1,1,barˑni,barˑni,baṛni,,"beine2017bhatri[p. 13, item 30, site BAG]"
ingested,single response,beine-bhatri:OAR:31:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,31,mortar,13,1,1,1,musol,musol,musol,,"beine2017bhatri[p. 13, item 31, site OAR]"
ingested,single response,beine-bhatri:OCU:31:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,31,mortar,13,1,1,1,kotⁿtuni,kotⁿtuni,kottuni,,"beine2017bhatri[p. 13, item 31, site OCU]"
ingested,single response,beine-bhatri:HBH:31:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,31,mortar,13,1,1,1,kote̠n,kote̠n,kotən,,"beine2017bhatri[p. 13, item 31, site HBH]"
ingested,single response,beine-bhatri:BAU:31:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,31,mortar,13,1,1,1,sil,sil,sil,,"beine2017bhatri[p. 13, item 31, site BAU]"
ingested,single response,beine-bhatri:BSA:31:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,31,mortar,13,1,1,1,sil,sil,sil,,"beine2017bhatri[p. 13, item 31, site BSA]"
ingested,single response,beine-bhatri:BJE:31:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,31,mortar,13,1,1,1,pokna,pokna,pokna,,"beine2017bhatri[p. 13, item 31, site BJE]"
ingested,response 1 of 2 printed in one cell,beine-bhatri:BKP:31:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,31,mortar,13,1,1,2,silʔpokna,sil,sil,,"beine2017bhatri[p. 13, item 31, site BKP]"
ingested,response 2 of 2 printed in one cell,beine-bhatri:BKP:31:2,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,31,mortar,13,1,2,2,silʔpokna,pokna,pokna,,"beine2017bhatri[p. 13, item 31, site BKP]"
ingested,single response,beine-bhatri:BUM:31:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,31,mortar,13,1,1,1,sil,sil,sil,,"beine2017bhatri[p. 13, item 31, site BUM]"
ingested,single response,beine-bhatri:BCB:31:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,31,mortar,13,1,1,1,sil,sil,sil,,"beine2017bhatri[p. 13, item 31, site BCB]"
ingested,single response,beine-bhatri:BAN:31:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,31,mortar,13,1,1,1,sil,sil,sil,,"beine2017bhatri[p. 13, item 31, site BAN]"
ingested,single response,beine-bhatri:BAR:31:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,31,mortar,13,1,1,1,sil,sil,sil,,"beine2017bhatri[p. 13, item 31, site BAR]"
ingested,single response,beine-bhatri:BAG:31:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,31,mortar,13,1,1,1,sil,sil,sil,,"beine2017bhatri[p. 13, item 31, site BAG]"
ingested,single response,beine-bhatri:OAR:32:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,32,pestle,13,2,1,1,zantˑa,zantˑa,zanṭa,,"beine2017bhatri[p. 13, item 32, site OAR]"
ingested,single response,beine-bhatri:OCU:32:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,32,pestle,13,2,1,1,potĥorˑo,potĥorˑo,potʰoṛo,,"beine2017bhatri[p. 13, item 32, site OCU]"
ingested,single response,beine-bhatri:HBH:32:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,32,pestle,13,2,1,1,muse̠r,muse̠r,musər,,"beine2017bhatri[p. 13, item 32, site HBH]"
ingested,single response,beine-bhatri:BAU:32:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,32,pestle,13,2,1,1,ɡorˑa,ɡorˑa,goṛa,,"beine2017bhatri[p. 13, item 32, site BAU]"
ingested,single response,beine-bhatri:BSA:32:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,32,pestle,13,2,1,1,lorˑa,lorˑa,loṛa,,"beine2017bhatri[p. 13, item 32, site BSA]"
ingested,single response,beine-bhatri:BJE:32:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,32,pestle,13,2,1,1,lorˑa,lorˑa,loṛa,,"beine2017bhatri[p. 13, item 32, site BJE]"
ingested,single response,beine-bhatri:BKP:32:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,32,pestle,13,2,1,1,lorˑa,lorˑa,loṛa,,"beine2017bhatri[p. 13, item 32, site BKP]"
ingested,single response,beine-bhatri:BUM:32:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,32,pestle,13,2,1,1,lorˑa,lorˑa,loṛa,,"beine2017bhatri[p. 13, item 32, site BUM]"
ingested,single response,beine-bhatri:BCB:32:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,32,pestle,13,2,1,1,lorˑa,lorˑa,loṛa,,"beine2017bhatri[p. 13, item 32, site BCB]"
ingested,single response,beine-bhatri:BAN:32:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,32,pestle,13,2,1,1,lorˑa,lorˑa,loṛa,,"beine2017bhatri[p. 13, item 32, site BAN]"
ingested,single response,beine-bhatri:BAR:32:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,32,pestle,13,2,1,1,lorˑa,lorˑa,loṛa,,"beine2017bhatri[p. 13, item 32, site BAR]"
ingested,single response,beine-bhatri:BAG:32:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,32,pestle,13,2,1,1,lorˑa,lorˑa,loṛa,,"beine2017bhatri[p. 13, item 32, site BAG]"
ingested,response 1 of 2 printed in one cell,beine-bhatri:OAR:33:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,33,hammer,13,3,1,2,mutˑlaʔsute,mutˑla,muṭla,,"beine2017bhatri[p. 13, item 33, site OAR]"
ingested,response 2 of 2 printed in one cell,beine-bhatri:OAR:33:2,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,33,hammer,13,3,2,2,mutˑlaʔsute,sute,sute,,"beine2017bhatri[p. 13, item 33, site OAR]"
ingested,single response,beine-bhatri:OCU:33:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,33,hammer,13,3,1,1,hatⁿudˑi,hatⁿudˑi,hatuḍi,,"beine2017bhatri[p. 13, item 33, site OCU]"
ingested,single response,beine-bhatri:HBH:33:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,33,hammer,13,3,1,1,mutˑla,mutˑla,muṭla,,"beine2017bhatri[p. 13, item 33, site HBH]"
ingested,single response,beine-bhatri:BAU:33:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,33,hammer,13,3,1,1,mutˑla,mutˑla,muṭla,,"beine2017bhatri[p. 13, item 33, site BAU]"
ingested,single response,beine-bhatri:BSA:33:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,33,hammer,13,3,1,1,bar̩si,bar̩si,baṛsi,,"beine2017bhatri[p. 13, item 33, site BSA]"
ingested,single response,beine-bhatri:BJE:33:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,33,hammer,13,3,1,1,mutˑla,mutˑla,muṭla,,"beine2017bhatri[p. 13, item 33, site BJE]"
ingested,response 1 of 2 printed in one cell,beine-bhatri:BKP:33:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,33,hammer,13,3,1,2,bar̩siʔmutˑla,bar̩si,baṛsi,,"beine2017bhatri[p. 13, item 33, site BKP]"
ingested,response 2 of 2 printed in one cell,beine-bhatri:BKP:33:2,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,33,hammer,13,3,2,2,bar̩siʔmutˑla,mutˑla,muṭla,,"beine2017bhatri[p. 13, item 33, site BKP]"
ingested,response 1 of 2 printed in one cell,beine-bhatri:BUM:33:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,33,hammer,13,3,1,2,mutˑlaʔbar̩si,mutˑla,muṭla,,"beine2017bhatri[p. 13, item 33, site BUM]"
ingested,response 2 of 2 printed in one cell,beine-bhatri:BUM:33:2,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,33,hammer,13,3,2,2,mutˑlaʔbar̩si,bar̩si,baṛsi,,"beine2017bhatri[p. 13, item 33, site BUM]"
ingested,single response,beine-bhatri:BCB:33:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,33,hammer,13,3,1,1,mutˑla,mutˑla,muṭla,,"beine2017bhatri[p. 13, item 33, site BCB]"
ingested,single response,beine-bhatri:BAN:33:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,33,hammer,13,3,1,1,bar̩si,bar̩si,baṛsi,,"beine2017bhatri[p. 13, item 33, site BAN]"
