Report,PDF_Page,Column,Item,Gloss,Group,Site_Code,Site,Raw_Form,Status,Reason,Entry_Key
kim-kim-sangma2012garo,75,1,187,to boil (water),2,j,Panchgaon,supɡum,installed,,silgarobd2012:i187:j:1
kim-kim-sangma2012garo,75,1,187,to boil (water),2,k,Sonyasipara,supɡum,installed,,silgarobd2012:i187:k:1
kim-kim-sangma2012garo,75,1,187,to boil (water),3,0,Bangla,ʃiddho kɔɾa,installed,,silgarobd2012:i187:0:1
kim-kim-sangma2012garo,75,1,187,to boil (water),4,p,Lyngngam,sɨn nup,installed,,silgarobd2012:i187:p:1
kim-kim-sangma2012garo,75,1,188,to eat,1,b,Nokshi,ʃa,installed,,silgarobd2012:i188:b:1
kim-kim-sangma2012garo,75,1,188,to eat,1,c,Kholchanda,ʃa,installed,,silgarobd2012:i188:c:1
kim-kim-sangma2012garo,75,1,188,to eat,1,m,Nalchapra,ʃat̚,installed,,silgarobd2012:i188:m:1
kim-kim-sangma2012garo,75,1,188,to eat,1,l,Bharatpur,sa,installed,,silgarobd2012:i188:l:1
kim-kim-sangma2012garo,75,1,188,to eat,2,p,Lyngngam,bɨ naŋ,installed,,silgarobd2012:i188:p:1
kim-kim-sangma2012garo,75,1,188,to eat,2,j,Panchgaon,bnaŋ,installed,,silgarobd2012:i188:j:1
kim-kim-sangma2012garo,75,1,188,to eat,2,k,Sonyasipara,bnaŋ,installed,,silgarobd2012:i188:k:1
kim-kim-sangma2012garo,75,1,188,to eat,3,0,Bangla,khawa,installed,,silgarobd2012:i188:0:1
kim-kim-sangma2012garo,75,1,188,to eat,4,b,Nokshi,ʃa,installed,,silgarobd2012:i188:b:2
kim-kim-sangma2012garo,75,1,188,to eat,4,c,Kholchanda,ʃa,installed,,silgarobd2012:i188:c:2
kim-kim-sangma2012garo,75,1,188,to eat,4,m,Nalchapra,ʃat̚,installed,,silgarobd2012:i188:m:2
kim-kim-sangma2012garo,75,1,188,to eat,4,d,Namchapara,tʃa,installed,,silgarobd2012:i188:d:1
kim-kim-sangma2012garo,75,1,188,to eat,4,e,Songra,tʃa,installed,,silgarobd2012:i188:e:1
kim-kim-sangma2012garo,75,1,188,to eat,4,f,Nagar Sontosh,tʃa,installed,,silgarobd2012:i188:f:1
kim-kim-sangma2012garo,75,1,188,to eat,4,g,Sapmari,tʃa,installed,,silgarobd2012:i188:g:1
kim-kim-sangma2012garo,75,1,188,to eat,4,h,Digholbag,tʃa,installed,,silgarobd2012:i188:h:1
kim-kim-sangma2012garo,75,1,188,to eat,4,a,Gajni,tʃha,installed,,silgarobd2012:i188:a:1
kim-kim-sangma2012garo,75,1,188,to eat,4,i,Chunia,tʃha,installed,,silgarobd2012:i188:i:1
kim-kim-sangma2012garo,75,1,188,to eat,4,n,Utrail,tʃha,installed,,silgarobd2012:i188:n:1
kim-kim-sangma2012garo,75,1,188,to eat,4,o,Birisiri,tʃha,installed,,silgarobd2012:i188:o:1
kim-kim-sangma2012garo,76,0,189,to drink,1,a,Gajni,rɨŋ,installed,,silgarobd2012:i189:a:1
kim-kim-sangma2012garo,76,0,189,to drink,1,d,Namchapara,rɨŋ,installed,,silgarobd2012:i189:d:1
kim-kim-sangma2012garo,76,0,189,to drink,1,g,Sapmari,rɨŋ,installed,,silgarobd2012:i189:g:1
kim-kim-sangma2012garo,76,0,189,to drink,1,h,Digholbag,rɨŋ,installed,,silgarobd2012:i189:h:1
kim-kim-sangma2012garo,76,0,189,to drink,1,i,Chunia,rɨŋ,installed,,silgarobd2012:i189:i:1
kim-kim-sangma2012garo,76,0,189,to drink,1,l,Bharatpur,rɨŋ,installed,,silgarobd2012:i189:l:1
kim-kim-sangma2012garo,76,0,189,to drink,1,m,Nalchapra,rɨŋ,installed,,silgarobd2012:i189:m:1
kim-kim-sangma2012garo,76,0,189,to drink,1,e,Songra,riŋ,installed,,silgarobd2012:i189:e:1
kim-kim-sangma2012garo,76,0,189,to drink,1,f,Nagar Sontosh,riŋ,installed,,silgarobd2012:i189:f:1
kim-kim-sangma2012garo,76,0,189,to drink,1,n,Utrail,riŋ,installed,,silgarobd2012:i189:n:1
kim-kim-sangma2012garo,76,0,189,to drink,1,o,Birisiri,riŋ,installed,,silgarobd2012:i189:o:1
kim-kim-sangma2012garo,76,0,189,to drink,2,b,Nokshi,niŋ,installed,,silgarobd2012:i189:b:1
kim-kim-sangma2012garo,76,0,189,to drink,2,c,Kholchanda,niŋ,installed,,silgarobd2012:i189:c:1
kim-kim-sangma2012garo,76,0,189,to drink,3,j,Panchgaon,dinɨik� ̚,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,0,189,to drink,3,k,Sonyasipara,dinɨik� ̚,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,0,189,to drink,4,0,Bangla,pani khawa,installed,,silgarobd2012:i189:0:1
kim-kim-sangma2012garo,76,0,189,to drink,5,p,Lyngngam,dɨ,installed,,silgarobd2012:i189:p:1
kim-kim-sangma2012garo,76,0,190,to sing,1,a,Gajni,rɨŋ,installed,,silgarobd2012:i190:a:1
kim-kim-sangma2012garo,76,0,190,to sing,1,d,Namchapara,rɨŋ,installed,,silgarobd2012:i190:d:1
kim-kim-sangma2012garo,76,0,190,to sing,1,g,Sapmari,rɨŋ,installed,,silgarobd2012:i190:g:1
kim-kim-sangma2012garo,76,0,190,to sing,1,h,Digholbag,rɨŋ,installed,,silgarobd2012:i190:h:1
kim-kim-sangma2012garo,76,0,190,to sing,1,i,Chunia,rɨŋ,installed,,silgarobd2012:i190:i:1
kim-kim-sangma2012garo,76,0,190,to sing,1,l,Bharatpur,rɨŋ,installed,,silgarobd2012:i190:l:1
kim-kim-sangma2012garo,76,0,190,to sing,1,m,Nalchapra,rɨŋ,installed,,silgarobd2012:i190:m:1
kim-kim-sangma2012garo,76,0,190,to sing,1,o,Birisiri,rɨŋ,installed,,silgarobd2012:i190:o:1
kim-kim-sangma2012garo,76,0,190,to sing,1,f,Nagar Sontosh,riŋ,installed,,silgarobd2012:i190:f:1
kim-kim-sangma2012garo,76,0,190,to sing,1,n,Utrail,riŋ,installed,,silgarobd2012:i190:n:1
kim-kim-sangma2012garo,76,0,190,to sing,1,e,Songra,ruŋ,installed,,silgarobd2012:i190:e:1
kim-kim-sangma2012garo,76,0,190,to sing,2,b,Nokshi,ɡai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,0,190,to sing,2,c,Kholchanda,ɡai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,0,190,to sing,3,j,Panchgaon,ɡɨnain�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,0,190,to sing,3,k,Sonyasipara,ɡɨnain�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,0,190,to sing,4,0,Bangla,ɡan ɡawa,installed,,silgarobd2012:i190:0:1
kim-kim-sangma2012garo,76,0,190,to sing,5,p,Lyngngam,rɨŋwui �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,0,191,to bite,1,a,Gajni,tʃɨk̚,installed,,silgarobd2012:i191:a:1
kim-kim-sangma2012garo,76,0,191,to bite,1,d,Namchapara,tʃɨk̚,installed,,silgarobd2012:i191:d:1
kim-kim-sangma2012garo,76,0,191,to bite,1,g,Sapmari,tʃɨk̚,installed,,silgarobd2012:i191:g:1
kim-kim-sangma2012garo,76,0,191,to bite,1,h,Digholbag,tʃɨk̚,installed,,silgarobd2012:i191:h:1
kim-kim-sangma2012garo,76,0,191,to bite,1,i,Chunia,tʃhɨk̚,installed,,silgarobd2012:i191:i:1
kim-kim-sangma2012garo,76,0,191,to bite,1,f,Nagar Sontosh,tʃh#k̚,installed,,silgarobd2012:i191:f:1
kim-kim-sangma2012garo,76,0,191,to bite,1,n,Utrail,tʃ#k̚,installed,,silgarobd2012:i191:n:1
kim-kim-sangma2012garo,76,0,191,to bite,1,o,Birisiri,tʃ#k̚,installed,,silgarobd2012:i191:o:1
kim-kim-sangma2012garo,76,0,191,to bite,2,b,Nokshi,kat̚,installed,,silgarobd2012:i191:b:1
kim-kim-sangma2012garo,76,0,191,to bite,2,c,Kholchanda,kat̚,installed,,silgarobd2012:i191:c:1
kim-kim-sangma2012garo,76,0,191,to bite,3,e,Songra,tʃhkhumba,installed,,silgarobd2012:i191:e:1
kim-kim-sangma2012garo,76,0,191,to bite,4,j,Panchgaon,kɨnap̚,installed,,silgarobd2012:i191:j:1
kim-kim-sangma2012garo,76,0,191,to bite,4,k,Sonyasipara,kɨnap̚,installed,,silgarobd2012:i191:k:1
kim-kim-sangma2012garo,76,0,191,to bite,5,l,Bharatpur,kak̚,installed,,silgarobd2012:i191:l:1
kim-kim-sangma2012garo,76,0,191,to bite,5,m,Nalchapra,kak̚,installed,,silgarobd2012:i191:m:1
kim-kim-sangma2012garo,76,0,191,to bite,6,0,Bangla,kam'ano,installed,,silgarobd2012:i191:0:1
kim-kim-sangma2012garo,76,0,191,to bite,7,p,Lyngngam,dei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,0,192,to laugh,1,f,Nagar Sontosh,kha d#ŋ,installed,,silgarobd2012:i192:f:1
kim-kim-sangma2012garo,76,0,192,to laugh,1,e,Songra,kha duŋ,installed,,silgarobd2012:i192:e:1
kim-kim-sangma2012garo,76,0,192,to laugh,1,a,Gajni,khadɨŋ,installed,,silgarobd2012:i192:a:1
kim-kim-sangma2012garo,76,0,192,to laugh,1,i,Chunia,khadɨŋ,installed,,silgarobd2012:i192:i:1
kim-kim-sangma2012garo,76,0,192,to laugh,1,o,Birisiri,khadɨŋ,installed,,silgarobd2012:i192:o:1
kim-kim-sangma2012garo,76,0,192,to laugh,2,l,Bharatpur,mɨnei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,0,192,to laugh,2,m,Nalchapra,mɨnei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,0,192,to laugh,2,d,Namchapara,mimi,installed,,silgarobd2012:i192:d:1
kim-kim-sangma2012garo,76,0,192,to laugh,2,g,Sapmari,mimi,installed,,silgarobd2012:i192:g:1
kim-kim-sangma2012garo,76,0,192,to laugh,2,h,Digholbag,mimi,installed,,silgarobd2012:i192:h:1
kim-kim-sangma2012garo,76,0,192,to laugh,2,n,Utrail,mimi,installed,,silgarobd2012:i192:n:1
kim-kim-sangma2012garo,76,0,192,to laugh,2,b,Nokshi,mini,installed,,silgarobd2012:i192:b:1
kim-kim-sangma2012garo,76,0,192,to laugh,2,c,Kholchanda,mini,installed,,silgarobd2012:i192:c:1
kim-kim-sangma2012garo,76,0,192,to laugh,3,j,Panchgaon,ɨlom,installed,,silgarobd2012:i192:j:1
kim-kim-sangma2012garo,76,0,192,to laugh,3,k,Sonyasipara,ɨlom,installed,,silgarobd2012:i192:k:1
kim-kim-sangma2012garo,76,0,192,to laugh,3,p,Lyngngam,)l lom,installed,,silgarobd2012:i192:p:1
kim-kim-sangma2012garo,76,0,192,to laugh,4,0,Bangla,haʃa,installed,,silgarobd2012:i192:0:1
kim-kim-sangma2012garo,76,1,193,to speak,1,a,Gajni,aɡan,installed,,silgarobd2012:i193:a:1
kim-kim-sangma2012garo,76,1,193,to speak,1,d,Namchapara,aɡan,installed,,silgarobd2012:i193:d:1
kim-kim-sangma2012garo,76,1,193,to speak,1,e,Songra,aɡan,installed,,silgarobd2012:i193:e:1
kim-kim-sangma2012garo,76,1,193,to speak,1,f,Nagar Sontosh,aɡan,installed,,silgarobd2012:i193:f:1
kim-kim-sangma2012garo,76,1,193,to speak,1,g,Sapmari,aɡan,installed,,silgarobd2012:i193:g:1
kim-kim-sangma2012garo,76,1,193,to speak,1,h,Digholbag,aɡan,installed,,silgarobd2012:i193:h:1
kim-kim-sangma2012garo,76,1,193,to speak,1,i,Chunia,aɡan,installed,,silgarobd2012:i193:i:1
kim-kim-sangma2012garo,76,1,193,to speak,1,n,Utrail,aɡan,installed,,silgarobd2012:i193:n:1
kim-kim-sangma2012garo,76,1,193,to speak,1,o,Birisiri,aɡan,installed,,silgarobd2012:i193:o:1
kim-kim-sangma2012garo,76,1,193,to speak,2,l,Bharatpur,bal,installed,,silgarobd2012:i193:l:1
kim-kim-sangma2012garo,76,1,193,to speak,2,m,Nalchapra,bal,installed,,silgarobd2012:i193:m:1
kim-kim-sangma2012garo,76,1,193,to speak,2,b,Nokshi,bar,installed,,silgarobd2012:i193:b:1
kim-kim-sangma2012garo,76,1,193,to speak,2,c,Kholchanda,bar,installed,,silgarobd2012:i193:c:1
kim-kim-sangma2012garo,76,1,193,to speak,2,0,Bangla,bɔla,installed,,silgarobd2012:i193:0:1
kim-kim-sangma2012garo,76,1,193,to speak,3,j,Panchgaon,kɾa,installed,,silgarobd2012:i193:j:1
kim-kim-sangma2012garo,76,1,193,to speak,3,k,Sonyasipara,kɾa,installed,,silgarobd2012:i193:k:1
kim-kim-sangma2012garo,76,1,193,to speak,4,p,Lyngngam,kɨr ra,installed,,silgarobd2012:i193:p:1
kim-kim-sangma2012garo,76,1,195,to know,1,e,Songra,ha ai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,195,to know,1,f,Nagar Sontosh,ha ai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,195,to know,1,d,Namchapara,hajɛ,installed,,silgarobd2012:i195:d:1
kim-kim-sangma2012garo,76,1,195,to know,1,i,Chunia,hajɛ,installed,,silgarobd2012:i195:i:1
kim-kim-sangma2012garo,76,1,195,to know,1,a,Gajni,haji,installed,,silgarobd2012:i195:a:1
kim-kim-sangma2012garo,76,1,195,to know,1,o,Birisiri,haji,installed,,silgarobd2012:i195:o:1
kim-kim-sangma2012garo,76,1,195,to know,2,b,Nokshi,tharman,installed,,silgarobd2012:i195:b:1
kim-kim-sangma2012garo,76,1,195,to know,2,c,Kholchanda,tharman,installed,,silgarobd2012:i195:c:1
kim-kim-sangma2012garo,76,1,195,to know,3,n,Utrail,ma man,installed,,silgarobd2012:i195:n:1
kim-kim-sangma2012garo,76,1,195,to know,3,g,Sapmari,maman,installed,,silgarobd2012:i195:g:1
kim-kim-sangma2012garo,76,1,195,to know,3,h,Digholbag,maman,installed,,silgarobd2012:i195:h:1
kim-kim-sangma2012garo,76,1,195,to know,4,p,Lyngngam,heik� an,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,195,to know,4,j,Panchgaon,hikan,installed,,silgarobd2012:i195:j:1
kim-kim-sangma2012garo,76,1,195,to know,4,k,Sonyasipara,hikan,installed,,silgarobd2012:i195:k:1
kim-kim-sangma2012garo,76,1,195,to know,5,l,Bharatpur,tɨŋ,installed,,silgarobd2012:i195:l:1
kim-kim-sangma2012garo,76,1,195,to know,5,m,Nalchapra,tɨŋ,installed,,silgarobd2012:i195:m:1
kim-kim-sangma2012garo,76,1,195,to know,6,0,Bangla,dʒana,installed,,silgarobd2012:i195:0:1
kim-kim-sangma2012garo,76,1,196,to forget,1,a,Gajni,ɡua �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,2,c,Kholchanda,wandalai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,2,b,Nokshi,wandat̚lai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,3,j,Panchgaon,bɨlɨin�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,3,k,Sonyasipara,bɨlɨin�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,3,p,Lyngngam,bɨleŋ,installed,,silgarobd2012:i196:p:1
kim-kim-sangma2012garo,76,1,196,to forget,4,l,Bharatpur,awan,installed,,silgarobd2012:i196:l:1
kim-kim-sangma2012garo,76,1,196,to forget,4,m,Nalchapra,awan,installed,,silgarobd2012:i196:m:1
kim-kim-sangma2012garo,76,1,196,to forget,5,d,Namchapara,ɡual�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,5,e,Songra,ɡual�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,5,f,Nagar Sontosh,ɡual�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,5,g,Sapmari,ɡual�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,5,h,Digholbag,ɡual�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,5,i,Chunia,ɡual�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,5,n,Utrail,ɡual�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,5,o,Birisiri,ɡual�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,76,1,196,to forget,6,0,Bangla,bhulɛ dʒawa,installed,,silgarobd2012:i196:0:1
kim-kim-sangma2012garo,77,0,197,to sleep,1,a,Gajni,thu,installed,,silgarobd2012:i197:a:1
kim-kim-sangma2012garo,77,0,197,to sleep,1,d,Namchapara,thu,installed,,silgarobd2012:i197:d:1
kim-kim-sangma2012garo,77,0,197,to sleep,1,i,Chunia,thu,installed,,silgarobd2012:i197:i:1
kim-kim-sangma2012garo,77,0,197,to sleep,1,o,Birisiri,thu,installed,,silgarobd2012:i197:o:1
kim-kim-sangma2012garo,77,0,197,to sleep,2,l,Bharatpur,ɖʒɨu �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,197,to sleep,2,m,Nalchapra,ɖʒɨu �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,197,to sleep,2,b,Nokshi,ɖʒu,installed,,silgarobd2012:i197:b:1
kim-kim-sangma2012garo,77,0,197,to sleep,2,c,Kholchanda,ɖʒu,installed,,silgarobd2012:i197:c:1
kim-kim-sangma2012garo,77,0,197,to sleep,3,e,Songra,ʃoi �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,197,to sleep,3,f,Nagar Sontosh,ʃoi �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,197,to sleep,4,g,Sapmari,sei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,197,to sleep,4,h,Digholbag,sei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,197,to sleep,5,j,Panchgaon,ɨnnɨi �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,197,to sleep,5,k,Sonyasipara,ɨnnɨi �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,197,to sleep,5,p,Lyngngam,ɨnn#ŋ,installed,,silgarobd2012:i197:p:1
kim-kim-sangma2012garo,77,0,197,to sleep,6,n,Utrail,ʃɛ,installed,,silgarobd2012:i197:n:1
kim-kim-sangma2012garo,77,0,197,to sleep,7,0,Bangla,ɡhumano,installed,,silgarobd2012:i197:0:1
kim-kim-sangma2012garo,77,0,198,to dream,1,b,Nokshi,ɖʒamuk̚ nuk̚,installed,,silgarobd2012:i198:b:1
kim-kim-sangma2012garo,77,0,198,to dream,1,c,Kholchanda,ɖʒamuk̚ nuk̚,installed,,silgarobd2012:i198:c:1
kim-kim-sangma2012garo,77,0,198,to dream,1,a,Gajni,ɖʒumaŋ nɨk̚,installed,,silgarobd2012:i198:a:1
kim-kim-sangma2012garo,77,0,198,to dream,1,d,Namchapara,ɖʒumaŋ nɨk̚,installed,,silgarobd2012:i198:d:1
kim-kim-sangma2012garo,77,0,198,to dream,1,g,Sapmari,ɖʒumaŋ nɨk̚,installed,,silgarobd2012:i198:g:1
kim-kim-sangma2012garo,77,0,198,to dream,1,h,Digholbag,ɖʒumaŋ nɨk̚,installed,,silgarobd2012:i198:h:1
kim-kim-sangma2012garo,77,0,198,to dream,1,i,Chunia,ɖʒumaŋ nɨk̚,installed,,silgarobd2012:i198:i:1
kim-kim-sangma2012garo,77,0,198,to dream,1,o,Birisiri,ɖʒumaŋ nɨk̚,installed,,silgarobd2012:i198:o:1
kim-kim-sangma2012garo,77,0,198,to dream,1,n,Utrail,ɖʒumaŋ nei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,198,to dream,1,e,Songra,ɖʒumaŋ nuk̚,installed,,silgarobd2012:i198:e:1
kim-kim-sangma2012garo,77,0,198,to dream,1,f,Nagar Sontosh,ɖʒumaŋ nuk̚,installed,,silgarobd2012:i198:f:1
kim-kim-sangma2012garo,77,0,198,to dream,1,l,Bharatpur,ɖʒumaŋ nuk̚,installed,,silgarobd2012:i198:l:1
kim-kim-sangma2012garo,77,0,198,to dream,1,m,Nalchapra,ɖʒumaŋ nuk̚,installed,,silgarobd2012:i198:m:1
kim-kim-sangma2012garo,77,0,198,to dream,2,p,Lyngngam,ɨm phao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,198,to dream,2,k,Sonyasipara,ɖʒom phao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,198,to dream,2,j,Panchgaon,ɖʒuam�  pha,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,198,to dream,3,0,Bangla,ʃɔpno dɛkha,installed,,silgarobd2012:i198:0:1
kim-kim-sangma2012garo,77,0,199,to make,0,a,Gajni,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma2012garo,77,0,199,to make,0,p,Lyngngam,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma2012garo,77,0,199,to make,1,b,Nokshi,banai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,199,to make,1,c,Kholchanda,banai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,199,to make,1,l,Bharatpur,banai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,199,to make,1,i,Chunia,banɛŋ,installed,,silgarobd2012:i199:i:1
kim-kim-sangma2012garo,77,0,199,to make,1,g,Sapmari,bani,installed,,silgarobd2012:i199:g:1
kim-kim-sangma2012garo,77,0,199,to make,1,h,Digholbag,bani,installed,,silgarobd2012:i199:h:1
kim-kim-sangma2012garo,77,0,199,to make,2,d,Namchapara,thaɾi,installed,,silgarobd2012:i199:d:1
kim-kim-sangma2012garo,77,0,199,to make,2,e,Songra,thaɾi,installed,,silgarobd2012:i199:e:1
kim-kim-sangma2012garo,77,0,199,to make,2,f,Nagar Sontosh,thaɾi,installed,,silgarobd2012:i199:f:1
kim-kim-sangma2012garo,77,0,199,to make,2,m,Nalchapra,thaɾi,installed,,silgarobd2012:i199:m:1
kim-kim-sangma2012garo,77,0,199,to make,2,n,Utrail,thaɾi,installed,,silgarobd2012:i199:n:1
kim-kim-sangma2012garo,77,0,199,to make,2,o,Birisiri,thaɾi,installed,,silgarobd2012:i199:o:1
kim-kim-sangma2012garo,77,0,199,to make,3,j,Panchgaon,thɨnao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,199,to make,3,k,Sonyasipara,thɨnao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,0,199,to make,4,0,Bangla,kɔɾa,installed,,silgarobd2012:i199:0:1
kim-kim-sangma2012garo,77,1,200,to work,1,i,Chunia,ɡamu rɨm,installed,,silgarobd2012:i200:i:1
kim-kim-sangma2012garo,77,1,200,to work,1,d,Namchapara,ɡamur rɨm,installed,,silgarobd2012:i200:d:1
kim-kim-sangma2012garo,77,1,200,to work,1,o,Birisiri,ɡamur rɨm,installed,,silgarobd2012:i200:o:1
kim-kim-sangma2012garo,77,1,200,to work,1,a,Gajni,kham rɨm,installed,,silgarobd2012:i200:a:1
kim-kim-sangma2012garo,77,1,200,to work,2,b,Nokshi,kam lau �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,1,200,to work,2,c,Kholchanda,kam lau �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,1,200,to work,2,l,Bharatpur,kam pɨi �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,1,200,to work,2,m,Nalchapra,kam pɨi �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,1,200,to work,2,e,Songra,kam ru,installed,,silgarobd2012:i200:e:1
kim-kim-sangma2012garo,77,1,200,to work,2,f,Nagar Sontosh,kam ru,installed,,silgarobd2012:i200:f:1
kim-kim-sangma2012garo,77,1,200,to work,2,j,Panchgaon,kamai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,1,200,to work,2,k,Sonyasipara,kamai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,1,200,to work,3,h,Digholbag,kam da,installed,,silgarobd2012:i200:h:1
kim-kim-sangma2012garo,77,1,200,to work,3,b,Nokshi,kam lau �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,1,200,to work,3,c,Kholchanda,kam lau �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,1,200,to work,4,0,Bangla,kadʒ kɔɾa,installed,,silgarobd2012:i200:0:1
kim-kim-sangma2012garo,77,1,200,to work,5,p,Lyngngam,trei �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,77,1,200,to work,6,i,Chunia,ɡamu rɨm,installed,,silgarobd2012:i200:i:2
kim-kim-sangma2012garo,77,1,200,to work,6,g,Sapmari,kam rɨm,installed,,silgarobd2012:i200:g:1
kim-kim-sangma2012garo,77,1,200,to work,6,e,Songra,kam ru,installed,,silgarobd2012:i200:e:2
kim-kim-sangma2012garo,77,1,200,to work,6,f,Nagar Sontosh,kam ru,installed,,silgarobd2012:i200:f:2
kim-kim-sangma2012garo,77,1,200,to work,6,n,Utrail,kam ruŋ,installed,,silgarobd2012:i200:n:1
kim-kim-sangma2012garo,77,1,200,to work,6,a,Gajni,kham rɨm,installed,,silgarobd2012:i200:a:2
kim-kim-sangma2012garo,77,1,201,to play,1,a,Gajni,khal,installed,,silgarobd2012:i201:a:1
kim-kim-sangma2012garo,77,1,201,to play,1,d,Namchapara,khal,installed,,silgarobd2012:i201:d:1
kim-kim-sangma2012garo,77,1,201,to play,1,n,Utrail,khal,installed,,silgarobd2012:i201:n:1
kim-kim-sangma2012garo,77,1,201,to play,1,e,Songra,khal,installed,,silgarobd2012:i201:e:1
kim-kim-sangma2012garo,77,1,201,to play,1,f,Nagar Sontosh,khal,installed,,silgarobd2012:i201:f:1
