LSI-BRAJBHAKHA,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form BRAJBHAKHA-5_five-1, concept 5_five]",,,grierson-lsi1928:BRAJBHAKHA-5_five-1,,,,
LSI-KANAUJI,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form KANAUJI-5_five-1, concept 5_five]",,,grierson-lsi1928:KANAUJI-5_five-1,,,,
LSI-BUNDELI,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form BUNDELI-5_five-1, concept 5_five]",,,grierson-lsi1928:BUNDELI-5_five-1,,,,
LSI-BANAPHARI,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form BANAPHARI-5_five-1, concept 5_five]",,,grierson-lsi1928:BANAPHARI-5_five-1,,,,
LSI-PANJABIWRITTEN,,pañj,Five,,pʌɲdʒ,,"grierson-lsi1928[p. 10-11, form PANJABIWRITTEN-5_five-1, concept 5_five]",,,grierson-lsi1928:PANJABIWRITTEN-5_five-1,,,,
LSI-PANJABISPOKEN,,panj,Five,,pʌn̪dʒ,,"grierson-lsi1928[p. 10-11, form PANJABISPOKEN-5_five-1, concept 5_five]",,,grierson-lsi1928:PANJABISPOKEN-5_five-1,,,,
LSI-POWADHI,,pañj,Five,,pʌɲdʒ,,"grierson-lsi1928[p. 10-11, form POWADHI-5_five-1, concept 5_five]",,,grierson-lsi1928:POWADHI-5_five-1,,,,
LSI-DOGRI,,pañj,Five,,pʌɲdʒ,,"grierson-lsi1928[p. 10-11, form DOGRI-5_five-1, concept 5_five]",,,grierson-lsi1928:DOGRI-5_five-1,,,,
LSI-KANGRA,,pañj,Five,,pʌɲdʒ,,"grierson-lsi1928[p. 10-11, form KANGRA-5_five-1, concept 5_five]",,,grierson-lsi1928:KANGRA-5_five-1,,,,
LSI-GUJARATISTANDARD,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form GUJARATISTANDARD-5_five-1, concept 5_five]",,,grierson-lsi1928:GUJARATISTANDARD-5_five-1,,,,
LSI-CHAROTARI,,pāṯs̱,Five,,pʌːts,,"grierson-lsi1928[p. 10-11, form CHAROTARI-5_five-1, concept 5_five]",,,grierson-lsi1928:CHAROTARI-5_five-1,,,,
LSI-KATHIYAWADI,,pā̃s,Five,,pãːs,,"grierson-lsi1928[p. 10-11, form KATHIYAWADI-5_five-1, concept 5_five]",,,grierson-lsi1928:KATHIYAWADI-5_five-1,,,,
LSI-KHARAWA,,pāch,Five,,pʌːtʃ,,"grierson-lsi1928[p. 10-11, form KHARAWA-5_five-1, concept 5_five]",,,grierson-lsi1928:KHARAWA-5_five-1,,,,
LSI-GHISADI,,pāch,Five,,pʌːtʃ,,"grierson-lsi1928[p. 10-11, form GHISADI-5_five-1, concept 5_five]",,,grierson-lsi1928:GHISADI-5_five-1,,,,
LSI-RAJASTHANIMARWARI,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form RAJASTHANIMARWARI-5_five-1, concept 5_five]",,,grierson-lsi1928:RAJASTHANIMARWARI-5_five-1,,,,
LSI-JAIPURI,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form JAIPURI-5_five-1, concept 5_five]",,,grierson-lsi1928:JAIPURI-5_five-1,,,,
LSI-MEWATI,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form MEWATI-5_five-1, concept 5_five]",,,grierson-lsi1928:MEWATI-5_five-1,,,,
LSI-GUJURIOFHAZARA,,pāñj,Five,,pʌːɲdʒ,,"grierson-lsi1928[p. 10-11, form GUJURIOFHAZARA-5_five-1, concept 5_five]",,,grierson-lsi1928:GUJURIOFHAZARA-5_five-1,,,,
LSI-MALVI,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form MALVI-5_five-1, concept 5_five]",,,grierson-lsi1928:MALVI-5_five-1,,,,
LSI-NIMADI,,pāch,Five,,pʌːtʃ,,"grierson-lsi1928[p. 10-11, form NIMADI-5_five-1, concept 5_five]",,,grierson-lsi1928:NIMADI-5_five-1,,,,
LSI-EASTERNPAHARIORKHASKURA,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form EASTERNPAHARIORKHASKURA-5_five-1, concept 5_five]",,,grierson-lsi1928:EASTERNPAHARIORKHASKURA-5_five-1,,,,
LSI-CENTRALPAHARIKUMAUNI,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form CENTRALPAHARIKUMAUNI-5_five-1, concept 5_five]",,,grierson-lsi1928:CENTRALPAHARIKUMAUNI-5_five-1,,,,
LSI-GARHWALI,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form GARHWALI-5_five-1, concept 5_five]",,,grierson-lsi1928:GARHWALI-5_five-1,,,,
LSI-WESTERNPAHARIJAUNSARI,,pā̃ch,Five,,pãːtʃ,,"grierson-lsi1928[p. 10-11, form WESTERNPAHARIJAUNSARI-5_five-1, concept 5_five]",,,grierson-lsi1928:WESTERNPAHARIJAUNSARI-5_five-1,,,,
LSI-SIRMAURI,,pā̃j,Five,,pãːdʒ,,"grierson-lsi1928[p. 10-11, form SIRMAURI-5_five-1, concept 5_five]",,,grierson-lsi1928:SIRMAURI-5_five-1,,,,
LSI-BAGHATI,,pā̃j,Five,,pãːdʒ,,"grierson-lsi1928[p. 10-11, form BAGHATI-5_five-1, concept 5_five]",,,grierson-lsi1928:BAGHATI-5_five-1,,,,
LSI-KIUTHALI,,pāñj’,Five,,pʌːɲdʒʰ,,"grierson-lsi1928[p. 10-11, form KIUTHALI-5_five-1, concept 5_five]",,,grierson-lsi1928:KIUTHALI-5_five-1,,,,
LSI-KIUTHALI,,pānz,Five,,pʌːn̪z,,"grierson-lsi1928[p. 10-11, form KIUTHALI-5_five-2, concept 5_five]",,,grierson-lsi1928:KIUTHALI-5_five-2,,,,
LSI-SHODOCHI,,pāñj,Five,,pʌːɲdʒ,,"grierson-lsi1928[p. 10-11, form SHODOCHI-5_five-1, concept 5_five]",,,grierson-lsi1928:SHODOCHI-5_five-1,,,,
LSI-KULUI,,pǒñj,Five,,pɒɲdʒ,,"grierson-lsi1928[p. 10-11, form KULUI-5_five-1, concept 5_five]",,,grierson-lsi1928:KULUI-5_five-1,,,,
LSI-MANDEALI,,pāñj,Five,,pʌːɲdʒ,,"grierson-lsi1928[p. 10-11, form MANDEALI-5_five-1, concept 5_five]",,,grierson-lsi1928:MANDEALI-5_five-1,,,,
LSI-CHAMEALI,,pañj,Five,,pʌɲdʒ,,"grierson-lsi1928[p. 10-11, form CHAMEALI-5_five-1, concept 5_five]",,,grierson-lsi1928:CHAMEALI-5_five-1,,,,
LSI-GADI,,pañj,Five,,pʌɲdʒ,,"grierson-lsi1928[p. 10-11, form GADI-5_five-1, concept 5_five]",,,grierson-lsi1928:GADI-5_five-1,,,,
LSI-PANGWALI,,pañj,Five,,pʌɲdʒ,,"grierson-lsi1928[p. 10-11, form PANGWALI-5_five-1, concept 5_five]",,,grierson-lsi1928:PANGWALI-5_five-1,,,,
LSI-BHADRAWAHI,,panṯs̱,Five,,pʌn̪ts,,"grierson-lsi1928[p. 10-11, form BHADRAWAHI-5_five-1, concept 5_five]",,,grierson-lsi1928:BHADRAWAHI-5_five-1,,,,
LSI-PADARI,,pānz,Five,,pʌːn̪z,,"grierson-lsi1928[p. 10-11, form PADARI-5_five-1, concept 5_five]",,,grierson-lsi1928:PADARI-5_five-1,,,,
LSI-TURKI,,altī,Six,,ʌlt̪iː,,"grierson-lsi1928[p. 12-13, form TURKI-6_six-1, concept 6_six]",,,grierson-lsi1928:TURKI-6_six-1,,,,
LSI-BURUSHASKI,,mašindō,Six,,mʌʃin̪d̪oː,,"grierson-lsi1928[p. 12-13, form BURUSHASKI-6_six-1, concept 6_six]",,,grierson-lsi1928:BURUSHASKI-6_six-1,,,,
LSI-BURUSHASKI,,mašindī,Six,,mʌʃin̪d̪iː,,"grierson-lsi1928[p. 12-13, form BURUSHASKI-6_six-2, concept 6_six]",,,grierson-lsi1928:BURUSHASKI-6_six-2,,,,
LSI-KHERWARISANTHALI,,turūi,Six,,t̪uruːi,,"grierson-lsi1928[p. 12-13, form KHERWARISANTHALI-6_six-1, concept 6_six]",,,grierson-lsi1928:KHERWARISANTHALI-6_six-1,,,,
LSI-MUNDARI,,turūi,Six,,t̪uruːi,,"grierson-lsi1928[p. 12-13, form MUNDARI-6_six-1, concept 6_six]",,,grierson-lsi1928:MUNDARI-6_six-1,,,,
LSI-KURKU,,turūi,Six,,t̪uruːi,,"grierson-lsi1928[p. 12-13, form KURKU-6_six-1, concept 6_six]",,,grierson-lsi1928:KURKU-6_six-1,,,,
LSI-KHARIA,,tiburu,Six,,t̪iburu,,"grierson-lsi1928[p. 12-13, form KHARIA-6_six-1, concept 6_six]",,,grierson-lsi1928:KHARIA-6_six-1,,,,
LSI-SAVARA,,tuḍru,Six,,t̪uɖru,,"grierson-lsi1928[p. 12-13, form SAVARA-6_six-1, concept 6_six]",,,grierson-lsi1928:SAVARA-6_six-1,,,,
LSI-SAVARA,,turru,Six,,t̪urru,,"grierson-lsi1928[p. 12-13, form SAVARA-6_six-2, concept 6_six]",,,grierson-lsi1928:SAVARA-6_six-2,,,,
LSI-GADABA,,tir,Six,,t̪ir,,"grierson-lsi1928[p. 12-13, form GADABA-6_six-1, concept 6_six]",,,grierson-lsi1928:GADABA-6_six-1,,,,
LSI-GADABA,,turigi,Six,,t̪urigi,,"grierson-lsi1928[p. 12-13, form GADABA-6_six-2, concept 6_six]",,,grierson-lsi1928:GADABA-6_six-2,,,,
LSI-BALALI,,tūk-chi,Six,,t̪uːk+tʃi,,"grierson-lsi1928[p. 12-13, form BALALI-6_six-1, concept 6_six]",,,grierson-lsi1928:BALALI-6_six-1,,,,
LSI-SANGPANG,,tūk-ka-bo,Six,,t̪uːk+kʌ+bo,,"grierson-lsi1928[p. 12-13, form SANGPANG-6_six-1, concept 6_six]",,,grierson-lsi1928:SANGPANG-6_six-1,,,,
LSI-SANGPANG,,tuk-ka-li,Six,,t̪uk+kʌ+li,,"grierson-lsi1928[p. 12-13, form SANGPANG-6_six-2, concept 6_six]",,,grierson-lsi1928:SANGPANG-6_six-2,,,,
LSI-SANGPANG,,tu-a-la-paṅ,Six,,t̪u+ʌ+lʌ+pʌŋ,,"grierson-lsi1928[p. 12-13, form SANGPANG-6_six-3, concept 6_six]",,,grierson-lsi1928:SANGPANG-6_six-3,,,,
LSI-LOHORONG,,tūk-chi,Six,,t̪uːk+tʃi,,"grierson-lsi1928[p. 12-13, form LOHORONG-6_six-1, concept 6_six]",,,grierson-lsi1928:LOHORONG-6_six-1,,,,
LSI-LOHORONG,,tup-paṅ,Six,,t̪up+pʌŋ,,"grierson-lsi1928[p. 12-13, form LOHORONG-6_six-2, concept 6_six]",,,grierson-lsi1928:LOHORONG-6_six-2,,,,
LSI-GURUNG,,ṭū,Six,,ʈuː,,"grierson-lsi1928[p. 12-13, form GURUNG-6_six-1, concept 6_six]",,,grierson-lsi1928:GURUNG-6_six-1,,,,
LSI-MURMI,,ṭū,Six,,ʈuː,,"grierson-lsi1928[p. 12-13, form MURMI-6_six-1, concept 6_six]",,,grierson-lsi1928:MURMI-6_six-1,,,,
LSI-MAGARI,,ch’a,Six,,tʃʰʌ,,"grierson-lsi1928[p. 12-13, form MAGARI-6_six-1, concept 6_six]",,,grierson-lsi1928:MAGARI-6_six-1,,,,
LSI-NEWARI,,k’u,Six,,kʰu,,"grierson-lsi1928[p. 12-13, form NEWARI-6_six-1, concept 6_six]",,,grierson-lsi1928:NEWARI-6_six-1,,,,
LSI-PADIPAHRIORPAHI,,k’u-gu,Six,,kʰu+gu,,"grierson-lsi1928[p. 12-13, form PADIPAHRIORPAHI-6_six-1, concept 6_six]",,,grierson-lsi1928:PADIPAHRIORPAHI-6_six-1,,,,
LSI-DAFLA,,ā-kr,Six,,ʌː+kr,,"grierson-lsi1928[p. 12-13, form DAFLA-6_six-1, concept 6_six]",,,grierson-lsi1928:DAFLA-6_six-1,,,,
LSI-BALTI,,truk,Six,,t̪ruk,,"grierson-lsi1928[p. 12-13, form BALTI-6_six-1, concept 6_six]",,,grierson-lsi1928:BALTI-6_six-1,,,,
LSI-BHOTIAOFPURIK,,truk,Six,,t̪ruk,,"grierson-lsi1928[p. 12-13, form BHOTIAOFPURIK-6_six-1, concept 6_six]",,,grierson-lsi1928:BHOTIAOFPURIK-6_six-1,,,,
LSI-LADAKHI,,druk,Six,,d̪ruk,,"grierson-lsi1928[p. 12-13, form LADAKHI-6_six-1, concept 6_six]",,,grierson-lsi1928:LADAKHI-6_six-1,,,,
LSI-LADAKHI,,ruk,Six,,ruk,,"grierson-lsi1928[p. 12-13, form LADAKHI-6_six-2, concept 6_six]",,,grierson-lsi1928:LADAKHI-6_six-2,,,,
LSI-HLOKE,,d’uk,Six,,d̪ʰuk,,"grierson-lsi1928[p. 12-13, form HLOKE-6_six-1, concept 6_six]",,,grierson-lsi1928:HLOKE-6_six-1,,,,
LSI-TAMIL,,ār̤n,Six,,ʌːɻn̪,,"grierson-lsi1928[p. 12-13, form TAMIL-6_six-1, concept 6_six]",,,grierson-lsi1928:TAMIL-6_six-1,,,,
LSI-TAMIL,,ar̤u,Six,,ʌɻu,,"grierson-lsi1928[p. 12-13, form TAMIL-6_six-2, concept 6_six]",,,grierson-lsi1928:TAMIL-6_six-2,,,,
LSI-IRULA,,aru,Six,,ʌru,,"grierson-lsi1928[p. 12-13, form IRULA-6_six-1, concept 6_six]",,,grierson-lsi1928:IRULA-6_six-1,,,,
LSI-MALAYALAM,,ār̤u,Six,,ʌːɻu,,"grierson-lsi1928[p. 12-13, form MALAYALAM-6_six-1, concept 6_six]",,,grierson-lsi1928:MALAYALAM-6_six-1,,,,
LSI-KANARESE,,āru,Six,,ʌːru,,"grierson-lsi1928[p. 12-13, form KANARESE-6_six-1, concept 6_six]",,,grierson-lsi1928:KANARESE-6_six-1,,,,
LSI-BADAGA,,āru,Six,,ʌːru,,"grierson-lsi1928[p. 12-13, form BADAGA-6_six-1, concept 6_six]",,,grierson-lsi1928:BADAGA-6_six-1,,,,
LSI-KODAGU,,ārü,Six,,ʌːry,,"grierson-lsi1928[p. 12-13, form KODAGU-6_six-1, concept 6_six]",,,grierson-lsi1928:KODAGU-6_six-1,,,,
LSI-TULU,,āji,Six,,ʌːdʒi,,"grierson-lsi1928[p. 12-13, form TULU-6_six-1, concept 6_six]",,,grierson-lsi1928:TULU-6_six-1,,,,
LSI-TODA,,ār,Six,,ʌːr,,"grierson-lsi1928[p. 12-13, form TODA-6_six-1, concept 6_six]",,,grierson-lsi1928:TODA-6_six-1,,,,
LSI-KOTA,,āre,Six,,ʌːre,,"grierson-lsi1928[p. 12-13, form KOTA-6_six-1, concept 6_six]",,,grierson-lsi1928:KOTA-6_six-1,,,,
LSI-KURUXORORAO,,ch’au,Six,,tʃʰau,,"grierson-lsi1928[p. 12-13, form KURUXORORAO-6_six-1, concept 6_six]",,,grierson-lsi1928:KURUXORORAO-6_six-1,,,,
LSI-MALTOORMALER,,chō,Six,,tʃoː,,"grierson-lsi1928[p. 12-13, form MALTOORMALER-6_six-1, concept 6_six]",,,grierson-lsi1928:MALTOORMALER-6_six-1,,,,
LSI-KUIKANDHIORKHOND,,sajgi,Six,,sʌdʒgi,,"grierson-lsi1928[p. 12-13, form KUIKANDHIORKHOND-6_six-1, concept 6_six]",,,grierson-lsi1928:KUIKANDHIORKHOND-6_six-1,,,,
LSI-KOLAMI,,ār,Six,,ʌːr,,"grierson-lsi1928[p. 12-13, form KOLAMI-6_six-1, concept 6_six]",,,grierson-lsi1928:KOLAMI-6_six-1,,,,
LSI-GONDI,,sāruṅg,Six,,sʌːruŋg,,"grierson-lsi1928[p. 12-13, form GONDI-6_six-1, concept 6_six]",,,grierson-lsi1928:GONDI-6_six-1,,,,
LSI-TELUGU,,āru,Six,,ʌːru,,"grierson-lsi1928[p. 12-13, form TELUGU-6_six-1, concept 6_six]",,,grierson-lsi1928:TELUGU-6_six-1,,,,
LSI-BRAHUI,,šaš,Six,,ʃʌʃ,,"grierson-lsi1928[p. 12-13, form BRAHUI-6_six-1, concept 6_six]",,,grierson-lsi1928:BRAHUI-6_six-1,,,,
LSI-ARABIC,,sitt,Six,,sit̪t̪,,"grierson-lsi1928[p. 12-13, form ARABIC-6_six-1, concept 6_six]",,,grierson-lsi1928:ARABIC-6_six-1,,,,
LSI-AVESTAN,,ꭓšvaš,Six,,xʃvʌʃ,,"grierson-lsi1928[p. 12-13, form AVESTAN-6_six-1, concept 6_six]",,,grierson-lsi1928:AVESTAN-6_six-1,,,,
LSI-PAHLAVI,,šaš,Six,,ʃʌʃ,,"grierson-lsi1928[p. 12-13, form PAHLAVI-6_six-1, concept 6_six]",,,grierson-lsi1928:PAHLAVI-6_six-1,,,,
LSI-PERSIAN,,šaš,Six,,ʃʌʃ,,"grierson-lsi1928[p. 12-13, form PERSIAN-6_six-1, concept 6_six]",,,grierson-lsi1928:PERSIAN-6_six-1,,,,
LSI-PASHTOOFPESHAWAR,,špag,Six,,ʃpʌg,,"grierson-lsi1928[p. 12-13, form PASHTOOFPESHAWAR-6_six-1, concept 6_six]",,,grierson-lsi1928:PASHTOOFPESHAWAR-6_six-1,,,,
LSI-WAZIRI,,špēž,Six,,ʃpeːʒ,,"grierson-lsi1928[p. 12-13, form WAZIRI-6_six-1, concept 6_six]",,,grierson-lsi1928:WAZIRI-6_six-1,,,,
LSI-PASHTOOFKANDAHAR,,špaẓ̌,Six,,ʃpʌʐ,,"grierson-lsi1928[p. 12-13, form PASHTOOFKANDAHAR-6_six-1, concept 6_six]",,,grierson-lsi1928:PASHTOOFKANDAHAR-6_six-1,,,,
LSI-ORMURI,,ṣ̌ah,Six,,ʂʌh,,"grierson-lsi1928[p. 12-13, form ORMURI-6_six-1, concept 6_six]",,,grierson-lsi1928:ORMURI-6_six-1,,,,
LSI-BALOCHIMAKRANI,,šaš,Six,,ʃʌʃ,,"grierson-lsi1928[p. 12-13, form BALOCHIMAKRANI-6_six-1, concept 6_six]",,,grierson-lsi1928:BALOCHIMAKRANI-6_six-1,,,,
LSI-EASTERNBALOCHI,,šaš,Six,,ʃʌʃ,,"grierson-lsi1928[p. 12-13, form EASTERNBALOCHI-6_six-1, concept 6_six]",,,grierson-lsi1928:EASTERNBALOCHI-6_six-1,,,,
LSI-WAXI,,šāδ,Six,,ʃʌːð,,"grierson-lsi1928[p. 12-13, form WAXI-6_six-1, concept 6_six]",,,grierson-lsi1928:WAXI-6_six-1,,,,
LSI-SHIYNI,,ꭓàuš,Six,,xauʃ,,"grierson-lsi1928[p. 12-13, form SHIYNI-6_six-1, concept 6_six]",,,grierson-lsi1928:SHIYNI-6_six-1,,,,
LSI-SARIKOLI,,ꭓel,Six,,xel,,"grierson-lsi1928[p. 12-13, form SARIKOLI-6_six-1, concept 6_six]",,,grierson-lsi1928:SARIKOLI-6_six-1,,,,
LSI-ISHKASHMIZEBAKI,,ꭓal,Six,,xʌl,,"grierson-lsi1928[p. 12-13, form ISHKASHMIZEBAKI-6_six-1, concept 6_six]",,,grierson-lsi1928:ISHKASHMIZEBAKI-6_six-1,,,,
LSI-ISHKASHMIZEBAKI,,ꭓol,Six,,xol,,"grierson-lsi1928[p. 12-13, form ISHKASHMIZEBAKI-6_six-2, concept 6_six]",,,grierson-lsi1928:ISHKASHMIZEBAKI-6_six-2,,,,
LSI-MUNJANIORMUNGI,,āꭓše,Six,,ʌːxʃe,,"grierson-lsi1928[p. 12-13, form MUNJANIORMUNGI-6_six-1, concept 6_six]",,,grierson-lsi1928:MUNJANIORMUNGI-6_six-1,,,,
LSI-YUDYA,,uꭓšo,Six,,uxʃo,,"grierson-lsi1928[p. 12-13, form YUDYA-6_six-1, concept 6_six]",,,grierson-lsi1928:YUDYA-6_six-1,,,,
LSI-BASHGALI,,šo,Six,,ʃo,,"grierson-lsi1928[p. 12-13, form BASHGALI-6_six-1, concept 6_six]",,,grierson-lsi1928:BASHGALI-6_six-1,,,,
LSI-WAIALA,,šū,Six,,ʃuː,,"grierson-lsi1928[p. 12-13, form WAIALA-6_six-1, concept 6_six]",,,grierson-lsi1928:WAIALA-6_six-1,,,,
LSI-WASIVERIORVERON,,ušū,Six,,uʃuː,,"grierson-lsi1928[p. 12-13, form WASIVERIORVERON-6_six-1, concept 6_six]",,,grierson-lsi1928:WASIVERIORVERON-6_six-1,,,,
LSI-KALASHA,,šōh,Six,,ʃoːh,,"grierson-lsi1928[p. 12-13, form KALASHA-6_six-1, concept 6_six]",,,grierson-lsi1928:KALASHA-6_six-1,,,,
LSI-GAWARBATI,,šoh,Six,,ʃoh,,"grierson-lsi1928[p. 12-13, form GAWARBATI-6_six-1, concept 6_six]",,,grierson-lsi1928:GAWARBATI-6_six-1,,,,
LSI-PASHAIEASTERN,,ša,Six,,ʃʌ,,"grierson-lsi1928[p. 12-13, form PASHAIEASTERN-6_six-1, concept 6_six]",,,grierson-lsi1928:PASHAIEASTERN-6_six-1,,,,
LSI-PASHAIWESTERN,,ꭓē,Six,,xeː,,"grierson-lsi1928[p. 12-13, form PASHAIWESTERN-6_six-1, concept 6_six]",,,grierson-lsi1928:PASHAIWESTERN-6_six-1,,,,
LSI-KHOWARORCHITRALI,,ch’oi,Six,,tʃʰɔɪ,,"grierson-lsi1928[p. 12-13, form KHOWARORCHITRALI-6_six-1, concept 6_six]",,,grierson-lsi1928:KHOWARORCHITRALI-6_six-1,,,,
LSI-SHINAGILGITI,,ṣ̌ā,Six,,ʂʌː,,"grierson-lsi1928[p. 12-13, form SHINAGILGITI-6_six-1, concept 6_six]",,,grierson-lsi1928:SHINAGILGITI-6_six-1,,,,
LSI-CHILASI,,šah,Six,,ʃʌh,,"grierson-lsi1928[p. 12-13, form CHILASI-6_six-1, concept 6_six]",,,grierson-lsi1928:CHILASI-6_six-1,,,,
LSI-CHILASIOFDRAS,,šā,Six,,ʃʌː,,"grierson-lsi1928[p. 12-13, form CHILASIOFDRAS-6_six-1, concept 6_six]",,,grierson-lsi1928:CHILASIOFDRAS-6_six-1,,,,
LSI-CHILASIOFDAHHANU,,šā,Six,,ʃʌː,,"grierson-lsi1928[p. 12-13, form CHILASIOFDAHHANU-6_six-1, concept 6_six]",,,grierson-lsi1928:CHILASIOFDAHHANU-6_six-1,,,,
LSI-KASHMIRI,,šěh,Six,,ʃeh,,"grierson-lsi1928[p. 12-13, form KASHMIRI-6_six-1, concept 6_six]",,,grierson-lsi1928:KASHMIRI-6_six-1,,,,
LSI-KASHTAWARI,,šě,Six,,ʃe,,"grierson-lsi1928[p. 12-13, form KASHTAWARI-6_six-1, concept 6_six]",,,grierson-lsi1928:KASHTAWARI-6_six-1,,,,
LSI-POGULI,,šě,Six,,ʃe,,"grierson-lsi1928[p. 12-13, form POGULI-6_six-1, concept 6_six]",,,grierson-lsi1928:POGULI-6_six-1,,,,
LSI-DODASIRAJI,,šǎh,Six,,ʃæh,,"grierson-lsi1928[p. 12-13, form DODASIRAJI-6_six-1, concept 6_six]",,,grierson-lsi1928:DODASIRAJI-6_six-1,,,,
LSI-DODASIRAJI,,še,Six,,ʃe,,"grierson-lsi1928[p. 12-13, form DODASIRAJI-6_six-2, concept 6_six]",,,grierson-lsi1928:DODASIRAJI-6_six-2,,,,
LSI-RAMBANI,,šě,Six,,ʃe,,"grierson-lsi1928[p. 12-13, form RAMBANI-6_six-1, concept 6_six]",,,grierson-lsi1928:RAMBANI-6_six-1,,,,
LSI-RAMBANI,,ch’ě,Six,,tʃʰe,,"grierson-lsi1928[p. 12-13, form RAMBANI-6_six-2, concept 6_six]",,,grierson-lsi1928:RAMBANI-6_six-2,,,,
LSI-KOHISTANIGARWI,,šō,Six,,ʃoː,,"grierson-lsi1928[p. 12-13, form KOHISTANIGARWI-6_six-1, concept 6_six]",,,grierson-lsi1928:KOHISTANIGARWI-6_six-1,,,,
LSI-TORWALI,,šō,Six,,ʃoː,,"grierson-lsi1928[p. 12-13, form TORWALI-6_six-1, concept 6_six]",,,grierson-lsi1928:TORWALI-6_six-1,,,,
LSI-MAIYA,,šoh,Six,,ʃoh,,"grierson-lsi1928[p. 12-13, form MAIYA-6_six-1, concept 6_six]",,,grierson-lsi1928:MAIYA-6_six-1,,,,
LSI-GYPSYEUROPEAN,,šǒv,Six,,ʃɒv,,"grierson-lsi1928[p. 12-13, form GYPSYEUROPEAN-6_six-1, concept 6_six]",,,grierson-lsi1928:GYPSYEUROPEAN-6_six-1,,,,
LSI-GYPSYSYRIAN,,šās,Six,,ʃʌːs,,"grierson-lsi1928[p. 12-13, form GYPSYSYRIAN-6_six-1, concept 6_six]",,,grierson-lsi1928:GYPSYSYRIAN-6_six-1,,,,
LSI-SANSKRIT,,ṣaṣ-,Six,,ʂʌʂ,,"grierson-lsi1928[p. 12-13, form SANSKRIT-6_six-1, concept 6_six]",,,grierson-lsi1928:SANSKRIT-6_six-1,,,,
LSI-SANSKRIT,,ṣaṭ,Six,,ʂʌʈ,,"grierson-lsi1928[p. 12-13, form SANSKRIT-6_six-2, concept 6_six]",,,grierson-lsi1928:SANSKRIT-6_six-2,,,,
LSI-PRAKRIT,,ch’a,Six,,tʃʰʌ,,"grierson-lsi1928[p. 12-13, form PRAKRIT-6_six-1, concept 6_six]",,,grierson-lsi1928:PRAKRIT-6_six-1,,,,
LSI-KHETRANI,,ch’ī,Six,,tʃʰiː,,"grierson-lsi1928[p. 12-13, form KHETRANI-6_six-1, concept 6_six]",,,grierson-lsi1928:KHETRANI-6_six-1,,,,
LSI-LAHNDAOFSHAHPUR,,ch’ē̃,Six,,tʃʰẽː,,"grierson-lsi1928[p. 12-13, form LAHNDAOFSHAHPUR-6_six-1, concept 6_six]",,,grierson-lsi1928:LAHNDAOFSHAHPUR-6_six-1,,,,
LSI-MULTANI,,ch’ē,Six,,tʃʰeː,,"grierson-lsi1928[p. 12-13, form MULTANI-6_six-1, concept 6_six]",,,grierson-lsi1928:MULTANI-6_six-1,,,,
LSI-MULTANI,,ch’ī,Six,,tʃʰiː,,"grierson-lsi1928[p. 12-13, form MULTANI-6_six-2, concept 6_six]",,,grierson-lsi1928:MULTANI-6_six-2,,,,
LSI-HINDKI,,ch’ī,Six,,tʃʰiː,,"grierson-lsi1928[p. 12-13, form HINDKI-6_six-1, concept 6_six]",,,grierson-lsi1928:HINDKI-6_six-1,,,,
LSI-THALI,,ch’ē̃,Six,,tʃʰẽː,,"grierson-lsi1928[p. 12-13, form THALI-6_six-1, concept 6_six]",,,grierson-lsi1928:THALI-6_six-1,,,,
LSI-DHANNI,,ch’ē̃,Six,,tʃʰẽː,,"grierson-lsi1928[p. 12-13, form DHANNI-6_six-1, concept 6_six]",,,grierson-lsi1928:DHANNI-6_six-1,,,,
LSI-TINAULI,,ch’ē,Six,,tʃʰeː,,"grierson-lsi1928[p. 12-13, form TINAULI-6_six-1, concept 6_six]",,,grierson-lsi1928:TINAULI-6_six-1,,,,
LSI-TINAULIOFSALTRANGE,,ch’ē̃,Six,,tʃʰẽː,,"grierson-lsi1928[p. 12-13, form TINAULIOFSALTRANGE-6_six-1, concept 6_six]",,,grierson-lsi1928:TINAULIOFSALTRANGE-6_six-1,,,,
LSI-POTHWARI,,ch’ē,Six,,tʃʰeː,,"grierson-lsi1928[p. 12-13, form POTHWARI-6_six-1, concept 6_six]",,,grierson-lsi1928:POTHWARI-6_six-1,,,,
