tsum_chekampar,,di̥u,knife,,di̥u,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:34:tsum_chekampar:1
nubri_lho,,taɾi,axe,,taɾi,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:35:nubri_lho:1
nubri_sama,,dɛɾi,axe,,dɛɾi,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:35:nubri_sama:1
nubri_namrung,,taɾi,axe,,taɾi,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:35:nubri_namrung:1
nubri_prok,,taɾi,axe,,taɾi,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:35:nubri_prok:1
tsum_chekampar,,taɾi,axe,,taɾi,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:35:tsum_chekampar:1
nubri_lho,,tʰakpa,rope,,tʰakpa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:36:nubri_lho:1
nubri_sama,,tʰakpa,rope,,tʰakpa,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:36:nubri_sama:1
nubri_namrung,,tʰakpa,rope,,tʰakpa,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:36:nubri_namrung:1
nubri_prok,,tʰak˺ɸʷa,rope,,tʰak˺ɸʷa,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:36:nubri_prok:1
tsum_chekampar,,tʰakpa,rope,,tʰakpa,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:36:tsum_chekampar:1
nubri_lho,,kupa,thread,,kupa,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:37:nubri_lho:1
nubri_sama,,kupa,thread,,kupa,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:37:nubri_sama:1
nubri_namrung,,kubʌ,thread,,kubʌ,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:37:nubri_namrung:1
nubri_prok,,guba,thread,,guba,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:37:nubri_prok:1
tsum_chekampar,,kuto,thread,,kuto,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:37:tsum_chekampar:1
nubri_lho,,kʰap˺,needle,,kʰap˺,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:38:nubri_lho:1
nubri_sama,,kʰap˺,needle,,kʰap˺,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:38:nubri_sama:1
nubri_namrung,,kʰap˺,needle,,kʰap˺,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:38:nubri_namrung:1
nubri_prok,,kʰap˺,needle,,kʰap˺,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:38:nubri_prok:1
tsum_chekampar,,kʰap˺,needle,,kʰap˺,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:38:tsum_chekampar:1
nubri_lho,,gola,cloth,,gola,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:39:nubri_lho:1
nubri_sama,,kola,cloth,,kola,,webster2022north-gorkha[p. 28],,,north-gorkha:tibetan:39:nubri_sama:1
