Mai-Jijal,,ɑzmḗx,a trial; an examination,,,"f; Zoller 2005 ch. 4, p. 64; dictionary head: ɑzmḗx, -àh (J); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,ɑzmḗx karʌ́ṽ,"to try, (put to) test, prove, examine",,,"Zoller 2005 ch. 4, p. 64; dictionary head: + J karʌ́ṽ and G ghō̃́",zoller2005,,
Gowro,,ɑzmḗx ghō̃́,"to try, (put to) test, prove, examine",,,"Zoller 2005 ch. 4, p. 64; dictionary head: + J karʌ́ṽ and G ghō̃́",zoller2005,,
Mai-Jijal,146,ʌžʌ́ṛ,a Gujar who only raises goats,,,"adj; Zoller 2005 ch. 4, p. 65; dictionary head: ʌžʌ́ṛ, -àh; dictionary POS: adj.m",zoller2005,,< OIA *aja-kaṭa-.
Mai-Jijal,,ʌžʌ́l,death,,,"Zoller 2005 ch. 4, p. 65; dictionary head: ʌžʌ́l, -àh ṇ",zoller2005,,
Mai-Jijal,,ʌždʌhɑ̄́,a kind of snake (it is said that it can draw in humans through its breath),,,"m; Zoller 2005 ch. 4, p. 65; dictionary head: ʌždʌhɑ̄́ (J); ʌždʌhā, ʌždʌhē (G); dictionary POS: n.m",zoller2005,,
Gowro,,ʌždʌhā,a kind of snake (it is said that it can draw in humans through its breath),,,"m; Zoller 2005 ch. 4, p. 65; dictionary head: ʌždʌhɑ̄́ (J); ʌždʌhā, ʌždʌhē (G); dictionary POS: n.m",zoller2005,,
Gowro,,ʌždʌhē,a kind of snake (it is said that it can draw in humans through its breath),,,"m; Zoller 2005 ch. 4, p. 65; dictionary head: ʌždʌhɑ̄́ (J); ʌždʌhā, ʌždʌhē (G); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌžbɑ̀,"strange, wonderful, curious",,,"adj; Zoller 2005 ch. 4, p. 65; dictionary head: ʌžbɑ̀; dictionary POS: adj",zoller2005,,
bhatr,1340,ɑ̀ẓ,wet,,,"adj; Zoller 2005 ch. 4, p. 65; dictionary head: ɑ̀ẓ (B); dictionary POS: adj.m",zoller2005,,< ārdrá- (1340). See adj.f. èẓ.
Gowro,549,ʌ̀ẓ,rain; a cloud,,,"Zoller 2005 ch. 4, p. 65; dictionary head: ʌ̀ẓ (G, J)",zoller2005,,< abhrá1 (549).
Mai-Jijal,549,ʌ̀ẓ,rain; a cloud,,,"Zoller 2005 ch. 4, p. 65; dictionary head: ʌ̀ẓ (G, J)",zoller2005,,< abhrá1 (549).
Mai-Jijal,,ʌ̀ẓ iʌ́ṽ,to rain,,,"Zoller 2005 ch. 4, p. 65; dictionary head: + J iʌ́ṽ",zoller2005,,
Mai-Jijal,,ʌ̀ẓ diyʌ́ṽ,to rain,,,"Zoller 2005 ch. 4, p. 65; dictionary head: + J diyʌ́ṽ",zoller2005,,
Mai-Jijal,549,ʌẓʌ́ṽ,cloudy,,,"adj; Zoller 2005 ch. 4, p. 65; dictionary head: ʌẓʌ́ṽ; dictionary POS: adj",zoller2005,,< abhríya- (549)“with secondary sufﬁx” like Dm. abrianá ‘cloud’. Cf. prec̣ and nexṭ
Mai-Jijal,551,ʌẓɑ̄̀l,cloudy,,,"adj; Zoller 2005 ch. 4, p. 65; dictionary head: ʌẓɑ̄̀l; dictionary POS: adj",zoller2005,,< *abhrakāla- (551)?
bhatr,549,aẓiū̀,a cloud,,,"m; uncertain; Zoller 2005 ch. 4, p. 65; dictionary head: aẓiū̀, aẓḕ (B); dictionary POS: n.m",zoller2005,,"< abhrá1 (549). The ﬁnal vowel in the singular form is only half long, perh. because of the preceding ultrashort vowel."
bhatr,549,aẓḕ,a cloud,,,"m; uncertain; Zoller 2005 ch. 4, p. 65; dictionary head: aẓiū̀, aẓḕ (B); dictionary POS: n.m",zoller2005,,"< abhrá1 (549). The ﬁnal vowel in the singular form is only half long, perh. because of the preceding ultrashort vowel."
Gowro,1111,aṭáh,an egg,,,"m; Zoller 2005 ch. 4, p. 65; dictionary head: aṭáh, aṭḗ (G); dictionary POS: n.m",zoller2005,,< āṇḍá- (1111).
Gowro,1111,aṭḗ,an egg,,,"m; Zoller 2005 ch. 4, p. 65; dictionary head: aṭáh, aṭḗ (G); dictionary POS: n.m",zoller2005,,< āṇḍá- (1111).
bhatr,,àṭamim,a type of gun,,,"m; Zoller 2005 ch. 4, p. 65; dictionary head: àṭamim (B); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,aṭēnčʌ́ṇḍ˚,attention!,,,"interj; Zoller 2005 ch. 4, p. 65; dictionary head: aṭēnčʌ́ṇḍ˚; dictionary POS: interj",zoller2005,,
Mai-Jijal,183,aṭkʌ́l,according to one,,,"adv; Zoller 2005 ch. 4, p. 65; dictionary head: aṭkʌ́l, -àh; dictionary POS: adv",zoller2005,,"< *aṭṭakkalā- (183), but also Pshṭ aṭkal."
Mai-Jijal,,aṭkʌ́l karʌ́ṽ,"to imagine, guess",,,"Zoller 2005 ch. 4, p. 65; dictionary head: + karʌ́ṽ or tōlʌ́ṽ or manʌ́ṽ",zoller2005,,
Mai-Jijal,,aṭkʌ́l tōlʌ́ṽ,"to imagine, guess",,,"Zoller 2005 ch. 4, p. 65; dictionary head: + karʌ́ṽ or tōlʌ́ṽ or manʌ́ṽ",zoller2005,,
Mai-Jijal,,aṭkʌ́l manʌ́ṽ,"to imagine, guess",,,"Zoller 2005 ch. 4, p. 65; dictionary head: + karʌ́ṽ or tōlʌ́ṽ or manʌ́ṽ",zoller2005,,
Mai-Jijal,182,ʌṭkɑ̄̀,"standing, erect",,,"adj; Zoller 2005 ch. 4, p. 65; dictionary head: ʌṭkɑ̄̀; dictionary POS: adj",zoller2005,,< *aṭṭakk- (182).
Mai-Jijal,,ʌṭkɑ̄̀ karʌ́ṽ,"to stop, bring to a halt (e.g., s.th. slipping down a slope)",,,"Zoller 2005 ch. 4, p. 65; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,,ʌ̀ṭkih,January; the coldest season of the year,,,"f; Zoller 2005 ch. 4, p. 65; dictionary head: ʌ̀ṭkih; dictionary POS: n.f",zoller2005,,
Mai-Jijal,,ʌṭhàh,an eight (in a card game),,,"f; Zoller 2005 ch. 4, p. 65; dictionary head: ʌṭhàh, -ī́; dictionary POS: n.f",zoller2005,,
Gowro,,aṭhani,an eight-anna piece,,,"f; Zoller 2005 ch. 4, p. 65; dictionary head: aṭhani, aṭhanẽ (G); aṭhʌnī̀z, -ah (J); dictionary POS: n.f",zoller2005,,
Gowro,,aṭhanẽ,an eight-anna piece,,,"f; Zoller 2005 ch. 4, p. 65; dictionary head: aṭhani, aṭhanẽ (G); aṭhʌnī̀z, -ah (J); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,aṭhʌnī̀z,an eight-anna piece,,,"f; Zoller 2005 ch. 4, p. 65; dictionary head: aṭhani, aṭhanẽ (G); aṭhʌnī̀z, -ah (J); dictionary POS: n.f",zoller2005,,
Mai-Jijal,946,ʌṭhɑ̄̀lʌš,eighteen,,,"adj; Zoller 2005 ch. 4, p. 65; dictionary head: ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G); dictionary POS: adj",zoller2005,,< aṣṭɑ̄́daśa- (946).
Mai-Shatot,946,ʌṭhɑ̄̀lʌš,eighteen,,,"adj; Zoller 2005 ch. 4, p. 65; dictionary head: ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G); dictionary POS: adj",zoller2005,,< aṣṭɑ̄́daśa- (946).
bhatr,946,aṭhɑ̈̄́š,eighteen,,,"adj; Zoller 2005 ch. 4, p. 65; dictionary head: ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G); dictionary POS: adj",zoller2005,,< aṣṭɑ̄́daśa- (946).
Gowro,946,aṭhāš,eighteen,,,"adj; Zoller 2005 ch. 4, p. 65; dictionary head: ʌṭhɑ̄̀lʌš (J, Š); aṭhɑ̈̄́š (B); aṭhāš (G); dictionary POS: adj",zoller2005,,< aṣṭɑ̄́daśa- (946).
Mai-Jijal,,ʌṭhɑ̄̀lʌšobīš,thirty-eight,,,"adj; derived; Zoller 2005 ch. 4, p. 65; dictionary head: ʌṭhɑ̄̀lʌšobīš; dictionary POS: adj",zoller2005,,"← prec̣, -o- and bī́š."
Mai-Jijal,,aṭhʌ́ṽ,eighth,,,"adj; derived; Zoller 2005 ch. 4, p. 65; dictionary head: aṭhʌ́ṽ; dictionary POS: adj.m",zoller2005,,← J ɑ̄̀ṭh resp. G āṭh.
Mai-Jijal,,àḍʌr,"command, order",,,"m; Zoller 2005 ch. 4, p. 65; dictionary head: àḍʌr, -ah (J, G [but G no pl.]); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,àḍʌr karʌ́ṽ,"to command, order",,,"Zoller 2005 ch. 4, p. 65; dictionary head: + J karʌ́ṽ and G ghō̃́",zoller2005,,
Gowro,,àḍʌr ghō̃́,"to command, order",,,"Zoller 2005 ch. 4, p. 65; dictionary head: + J karʌ́ṽ and G ghō̃́",zoller2005,,
Mai-Jijal,644,ʌ̀ṛ,"half; inferior, of inferior quality; left over",,,"adv; Zoller 2005 ch. 4, p. 65; dictionary head: ʌ̀ṛ (J); dictionary POS: adv",zoller2005,,< ardhá-2 (644) (or are these two words?).
Mai-Jijal,,ʌ̀ṛ dharʌ́ṽ,to be cut in half,,,"Zoller 2005 ch. 4, p. 65; dictionary head: + J dharʌ́ṽ",zoller2005,,
Mai-Jijal,,ʌ̀ṛ-khʌ́ṭh,"half castrated (i.e., having one testicle)",,,"adj; derived; diminutive; compound; Zoller 2005 ch. 4, p. 65; dictionary head: ʌ̀ṛ-khʌ́ṭh; dictionary POS: adj.m",zoller2005,,← ʌ̀ṛ plus khʌ́ṭh 2 ‘virile’.
Mai-Jijal,,ʌ̀ṛ-khʌýṭhi,,,,"adj; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-khʌýṭhi (n2); dictionary POS: adj.f",zoller2005,,
Mai-Jijal,,ʌ̀ṛ-ċɑ̄́n,half-moon,,,"f; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-ċɑ̄́n (J) (n2); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,ʌ̀ṛ-zibɑ̄̀,lisping; a person having a lisp,,,"adj; derived; compound; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-zibɑ̄̀; dictionary POS: adj.m",zoller2005,,← ʌ̀ṛ plus zī̀b.
Mai-Jijal,6328,ʌ̀ṛ-dī̃̀,"noon, afternoon; a surface measurement",,,"f; derived; compound; uncertain; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-dī̃̀1, -ãh (n2); dictionary POS: n.f; f; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-dī̃̀2, -ãh (n2); dictionary POS: n.f",zoller2005,,← ʌ̀ṛ plus < dina- (6328). Cf. OIA ardhadivasa- (654). Change of gender perh. due to ending or analogy with next entry. Ex.: bèh ʌ̀ṛ-dī̃̀-khʌỹ damā̃̀ kʌrɑ̄́tē ‘we take rest at noon’.
Mai-Jijal,,ʌ̀ṛ-dī̃̀ guìli,lunch,,,"f; derived; Zoller 2005 ch. 4, p. 66; dictionary head: + guìli; dictionary POS: n.f",zoller2005,,← guìli.
Mai-Jijal,,ʌ̀ṛ-pɑ̄̀,a square measurement (one half of a pɑ̄̀ 2 ),,,"m; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-pɑ̄̀ (n2); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌ̀ṛ-phʌ́ṭh,(a) half-ﬁnished (work),,,"adj; derived; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-phʌ́ṭh; dictionary POS: adj.m",zoller2005,,← ʌ̀ṛ and connection with phaṭʌ́ṽ.
Mai-Jijal,,ʌ̀ṛ-phʌýṭhi,,,,"adj; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-phʌýṭhi (n2); dictionary POS: adj.f",zoller2005,,
Mai-Jijal,,ʌ̀ṛ-mɑ̄́ṣ,an eunuch,,,"m; derived; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-mɑ̄́ṣ, -àh (n2); dictionary POS: n.m",zoller2005,,← ʌ̀ṛ and mɑ̄̀ṣ with change of accenṭ
Mai-Jijal,11405,ʌ̀ṛ-vʌ́l,half (of) a distance,,,"adj; derived; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-vʌ́l; dictionary POS: adj.m",zoller2005,,← ʌ̀ṛ and < válati (11405).
Mai-Jijal,,ʌ̀ṛ-vʌlḗ,half distance,,,"adv; derived; compound; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-vʌlḗ (n2); dictionary POS: adv",zoller2005,,← prec̣ plus -ḗ.
Mai-Jijal,676,ʌ̀ṛ-ṣìṣ,a receding hairline; a small corncob,,,"m; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛ-ṣìṣ, -àh (note accent) (n2); dictionary POS: n.m",zoller2005,,< *ardhaśīrṣa- (676).
Mai-Jijal,1307,ʌṛʌ́m karʌ́ṽ,"to start, begin (also frequently in the sense ‘to start a sexual activity",,,"Zoller 2005 ch. 4, p. 66; dictionary head: ʌṛʌ́m karʌ́ṽ",zoller2005,,< ārambhá-1 (1307).
bhatr,,aṛù,"to adhere, cling",,,"verb; Zoller 2005 ch. 4, p. 66; dictionary head: aṛù (B); dictionary POS: v.t",zoller2005,,
bhatr,,äŕ.el,busy,,,"adj; Zoller 2005 ch. 4, p. 66; dictionary head: äŕ.el (B); dictionary POS: adj",zoller2005,,
Mai-Jijal,187,ʌṛḕ karʌ́ṽ,to be stubborn,,,"Zoller 2005 ch. 4, p. 66; dictionary head: ʌṛḕ karʌ́ṽ",zoller2005,,< *aḍ- (187) plus derivational sufﬁx. Also Pshṭ āṛ ‘obstruction’.
Mai-Jijal,,ʌ̀ṛḍim,small (in height),,,"adj; derived; compound; uncertain; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀ṛḍim; dictionary POS: adj",zoller2005,,← ʌ̀ṛ plus ḍím 3. Cf. Buṛ aḍímo ‘kleiner Mensch’. The suppression of the second accent here in comparison to the compounds above beginning with ‘half’ suggests either a different origin or perh. an older type of compounding.
bhatr,,àṇḍ,an egg,,,"m; Zoller 2005 ch. 4, p. 66; dictionary head: àṇḍ (B); dictionary POS: n.m",zoller2005,,
Mai-Jijal,186,ʌ̀th,water(drops) which trickle(s) out of ceiling or wall,,,"f; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀th; ʌ̀thʌṽ; dictionary POS: n.f",zoller2005,,< *attha- (186).
Mai-Jijal,186,ʌ̀thʌṽ,water(drops) which trickle(s) out of ceiling or wall,,,"f; Zoller 2005 ch. 4, p. 66; dictionary head: ʌ̀th; ʌ̀thʌṽ; dictionary POS: n.f",zoller2005,,< *attha- (186).
Mai-Jijal,,ʌtàph,(food) without ghee,,,"adj; derived; Zoller 2005 ch. 4, p. 66; dictionary head: ʌtàph; dictionary POS: adj.m",zoller2005,,← tàph 2 with privative.
Gowro,,ʌthkhuā,a vulture,,,"Zoller 2005 ch. 4, p. 66; dictionary head: ʌthkhuā (ṭapū̀s) (G)",zoller2005,,
Mai-Jijal,,ʌttī̀,addicted,,,"adj; Zoller 2005 ch. 4, p. 66; dictionary head: ʌttī̀; dictionary POS: adj",zoller2005,,
Mai-Jijal,,ʌdàc̣h,ugly,,,"adj; Zoller 2005 ch. 4, p. 66; dictionary head: ʌdàc̣h; dictionary POS: adj.m",zoller2005,,< OIA adakṣa- with -d- from an uncompounded form like sudàc̣h and ašàth. Cf. Kam. āc̣’a ‘ugly’.
Mai-Jijal,,adʌ́t-badʌ́th,swaying (like a mad or drunken person),,,"adv; Zoller 2005 ch. 4, p. 66; dictionary head: adʌ́t-badʌ́th (n1); dictionary POS: adv",zoller2005,,
Mai-Jijal,,adʌ̀d,"a thing, piece, part",,,"m; Zoller 2005 ch. 4, p. 66; dictionary head: adʌ̀d; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ɑdʌ́ph,respect,,,"m; Zoller 2005 ch. 4, p. 66; dictionary head: ɑdʌ́ph, ʌdbàh; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌdbàh,respect,,,"m; Zoller 2005 ch. 4, p. 66; dictionary head: ɑdʌ́ph, ʌdbàh; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ɑdʌ́ph karʌ́ṽ,to show respect (towards s.o.),,,"Zoller 2005 ch. 4, p. 67; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,,ɑdʌ́m-xū̀r,smell of human beings,,,"m; Zoller 2005 ch. 4, p. 67; dictionary head: ɑdʌ́m-xū̀r; adʌ́m-xṑrʌṽ (n2); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,adʌ́m-xṑrʌṽ,smell of human beings,,,"m; Zoller 2005 ch. 4, p. 67; dictionary head: ɑdʌ́m-xū̀r; adʌ́m-xṑrʌṽ (n2); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌdālʌ́th,a court of law,,,"f; Zoller 2005 ch. 4, p. 67; dictionary head: ʌdālʌ́th, -àh; dictionary POS: n.f",zoller2005,,
Mai-Jijal,,ʌdū̀s,a religious ablution,,,"m; derived; Zoller 2005 ch. 4, p. 67; dictionary head: ʌdū̀s; dictionary POS: n.m",zoller2005,,← Perṣ āb dasṭ
Mai-Jijal,,ɑdrʌ́kh,ginger,,,"f; Zoller 2005 ch. 4, p. 67; dictionary head: ɑdrʌ́kh, -àh (J); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,ʌdhī̀li,an eight-anna piece,,,"f; Zoller 2005 ch. 4, p. 67; dictionary head: ʌdhī̀li, -ah (J); adhēl, adhēliáh (G); dictionary POS: n.f",zoller2005,,
Gowro,,adhēl,an eight-anna piece,,,"f; Zoller 2005 ch. 4, p. 67; dictionary head: ʌdhī̀li, -ah (J); adhēl, adhēliáh (G); dictionary POS: n.f",zoller2005,,
Gowro,,adhēliáh,an eight-anna piece,,,"f; Zoller 2005 ch. 4, p. 67; dictionary head: ʌdhī̀li, -ah (J); adhēl, adhēliáh (G); dictionary POS: n.f",zoller2005,,
Gowro,399,án-an,"different, various; one by one, separately",,,"adj; Zoller 2005 ch. 4, p. 67; dictionary head: án-an (G); dictionary POS: adj",zoller2005,,< anyá- (399).
Gowro,1114,anáh,an anna,,,"f; Zoller 2005 ch. 4, p. 67; dictionary head: anáh, anḗ (G); ʌnàh or ʌnī́ (J) (both J forms are used both for sg. and pl.); dictionary POS: n.f",zoller2005,,< *āṇvaka- (1114).
Gowro,1114,anḗ,an anna,,,"f; Zoller 2005 ch. 4, p. 67; dictionary head: anáh, anḗ (G); ʌnàh or ʌnī́ (J) (both J forms are used both for sg. and pl.); dictionary POS: n.f",zoller2005,,< *āṇvaka- (1114).
Mai-Jijal,1114,ʌnàh,an anna,,,"f; Zoller 2005 ch. 4, p. 67; dictionary head: anáh, anḗ (G); ʌnàh or ʌnī́ (J) (both J forms are used both for sg. and pl.); dictionary POS: n.f",zoller2005,,< *āṇvaka- (1114).
Mai-Jijal,162,ʌnāṛī́,stupid (person),,,"adj; Zoller 2005 ch. 4, p. 67; dictionary head: ʌnāṛī́; dictionary POS: adj",zoller2005,,< ajñānin- (162).
Mai-Jijal,,ʌnɑ̄̀r,a pomegranate,,,"m; Zoller 2005 ch. 4, p. 67; dictionary head: ʌnɑ̄̀r, -ah; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ankír-munkír,two angels (who come after the death of a person to his grave and interrogate him about his deeds),,,"m; Zoller 2005 ch. 4, p. 67; dictionary head: ankír-munkír (n1); dictionary POS: n.m",zoller2005,,
Gowro,,andʌrʌ́kh,ginger,,,"m; Zoller 2005 ch. 4, p. 67; dictionary head: andʌrʌ́kh, -áh (G); dictionary POS: n.m",zoller2005,,
Mai-Jijal,1182,andʌrmɑ̄́s,diaphragm (of the body),,,"m; uncertain; Zoller 2005 ch. 4, p. 67; dictionary head: andʌrmɑ̄́s, -àh; dictionary POS: n.m",zoller2005,,< OIA āntrá- (1182) which appears in IK as ā̃́ẓ.
Mai-Jijal,722,apʌ̀ṭh,"bad, evil, ugly, dirty; unsavory; blunt (knife)",,,"adj; Zoller 2005 ch. 4, p. 67; dictionary head: apʌ̀ṭh; dictionary POS: adj.m",zoller2005,,< álpa- (722) plus exṭ
Gowro,1193,apʌṛō̃́,to arrive,,,"verb; Zoller 2005 ch. 4, p. 67; dictionary head: apʌṛō̃́ (G); dictionary POS: v.i",zoller2005,,< ɑ̄́patati (1193).
Mai-Jijal,8677,apʌ̀th,ungrateful,,,"adj; Zoller 2005 ch. 4, p. 67; dictionary head: apʌ̀th; dictionary POS: adj.m",zoller2005,,< prapatti- (8677) with privative and vowel shortening as in nexṭ
Mai-Jijal,,apʌ̀n,a detour; a wrong track,,,"f; derived; Zoller 2005 ch. 4, p. 67; dictionary head: apʌ̀n; dictionary POS: n.f",zoller2005,,← pɑ̄̀n 3 with privative. Similar to ʌpānū́.
Gowro,,apʌỹ,"own, one",,,"adj; Zoller 2005 ch. 4, p. 67; dictionary head: apʌỹ (G); dictionary POS: adj.f",zoller2005,,
Mai-Jijal,,ʌpānū́,without a path; a diversion; a detour; a wrong track,,,"adj; derived; Zoller 2005 ch. 4, p. 67; dictionary head: ʌpānū́, -ṓ; dictionary POS: adj",zoller2005,,← pɑ̄̀n 3 with privative and a sufﬁx. Similar to apʌ̀n and ʌvɑ̄́n 1.
Gowro,,apā̃th,self,,,"adj; Zoller 2005 ch. 4, p. 67; dictionary head: apā̃th (G); dictionary POS: adj.m",zoller2005,,
Mai-Jijal,,ʌpū̀s,tip-cat,,,"m; Zoller 2005 ch. 4, p. 67; dictionary head: ʌpū̀s, ʌpṑs; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌpṑs,tip-cat,,,"m; Zoller 2005 ch. 4, p. 67; dictionary head: ʌpū̀s, ʌpṑs; dictionary POS: n.m",zoller2005,,
Gowro,1135,apō̃,"own, one",,,"adj; Zoller 2005 ch. 4, p. 67; dictionary head: apō̃ (G); dictionary POS: adj.m",zoller2005,,< *ātmanaka- (1135). Cf. apʌỹ and apā̃th.
Mai-Jijal,,apɣānistɑ̄̀n,Afghanistan,,,"m; Zoller 2005 ch. 4, p. 67; dictionary head: apɣānistɑ̄̀n; dictionary POS: n.m",zoller2005,,
Gowro,,apn̄.ō̃́,"to aquire, make s.th. one",,,"verb; Zoller 2005 ch. 4, p. 67; dictionary head: apn̄.ō̃́ (G); dictionary POS: v.t",zoller2005,,
Mai-Jijal,,aprēšʌ́n,an operation (in a hospital),,,"m; Zoller 2005 ch. 4, p. 67; dictionary head: aprēšʌ́n, -àh; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌfʌrkhʌ́ṇḍ˚,"a kind of bush (its roots are put into water, and after a while the mouth is cleansed with the bitter liquid against toothache)",,,"m; Zoller 2005 ch. 4, p. 67; dictionary head: ʌfʌrkhʌ́ṇḍ˚, -àh; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌfrɑ̄̀d,name of a giant,,,"m; Zoller 2005 ch. 4, p. 67; dictionary head: ʌfrɑ̄̀d; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌphrēṭʌ́r,an operator in a telephone exchange,,,"m; Zoller 2005 ch. 4, p. 68; dictionary head: ʌphrēṭʌ́r, ʌphrēṭràh or ʌphrēṭrī́; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌphrēṭràh,an operator in a telephone exchange,,,"m; Zoller 2005 ch. 4, p. 68; dictionary head: ʌphrēṭʌ́r, ʌphrēṭràh or ʌphrēṭrī́; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌphrēṭrī́,an operator in a telephone exchange,,,"m; Zoller 2005 ch. 4, p. 68; dictionary head: ʌphrēṭʌ́r, ʌphrēṭràh or ʌphrēṭrī́; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌfsū̀z,sorrow; regret; what a pity!,,,"m; Zoller 2005 ch. 4, p. 68; dictionary head: ʌfsū̀z, -ah (J, B [no pl.]); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌfsū̀z karʌ́ṽ,"to regret, feel sorrow",,,"Zoller 2005 ch. 4, p. 68; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,,ʌbʌ̀s,"needless, pointless; bad, worthless; inferior",,,"adj; Zoller 2005 ch. 4, p. 68; dictionary head: ʌbʌ̀s 1; dictionary POS: adj.m",zoller2005,,
Mai-Jijal,,ʌbʌ̀s karʌ́ṽ,to damage or break s.th.,,,"Zoller 2005 ch. 4, p. 68; dictionary head: ʌbʌ̀s 2 karʌ́ṽ",zoller2005,,
Mai-Shatot,,ʌbɑ̄̀,father,,,"m; Zoller 2005 ch. 4, p. 68; dictionary head: ʌbɑ̄̀ (Š); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌbɑ̄́-sìn,,,,"m; Zoller 2005 ch. 4, p. 68; dictionary head: ʌbɑ̄́-sìn (n2); dictionary POS: n.m",zoller2005,,
Gowro,,ʌbɑ̄̀d,prosperous,,,"adj; Zoller 2005 ch. 4, p. 68; dictionary head: ʌbɑ̄̀d (G, J); dictionary POS: adj",zoller2005,,
Mai-Jijal,,ʌbɑ̄̀d,prosperous,,,"adj; Zoller 2005 ch. 4, p. 68; dictionary head: ʌbɑ̄̀d (G, J); dictionary POS: adj",zoller2005,,
Gowro,,ʌbādih,prosperity,,,"f; Zoller 2005 ch. 4, p. 68; dictionary head: ʌbādih (G); ʌbādī̀, -ah (J); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,ʌbādī̀,prosperity,,,"f; Zoller 2005 ch. 4, p. 68; dictionary head: ʌbādih (G); ʌbādī̀, -ah (J); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,ʌbdī́,always,,,"adv; Zoller 2005 ch. 4, p. 68; dictionary head: ʌbdī́; dictionary POS: adv",zoller2005,,
Mai-Jijal,,ʌbdī́-ʌbdā,time and again,,,"adv; Zoller 2005 ch. 4, p. 68; dictionary head: ʌbdī́-ʌbdā; dictionary POS: adv",zoller2005,,
Mai-Jijal,,ʌbrákh,a kind of whitish slate stone,,,"m; Zoller 2005 ch. 4, p. 68; dictionary head: ʌbrákh, -àh; dictionary POS: n.m",zoller2005,,
Mai-Jijal,9314,ʌbhṑ,"weak, feeble; mentally not exactly bright",,,"adj; Zoller 2005 ch. 4, p. 68; dictionary head: ʌbhṑ; dictionary POS: adj",zoller2005,,< bodhá- (9314) with leftshift of aspiration (PIK *bhōda) and with privative.
Mai-Jijal,1268,ʌ́m,a mango,,,"m; Zoller 2005 ch. 4, p. 68; dictionary head: ʌ́m, -àh (J); am, ambáh (G); dictionary POS: n.m",zoller2005,,< āmrá- (1268).
Gowro,1268,am,a mango,,,"m; Zoller 2005 ch. 4, p. 68; dictionary head: ʌ́m, -àh (J); am, ambáh (G); dictionary POS: n.m",zoller2005,,< āmrá- (1268).
Gowro,1268,ambáh,a mango,,,"m; Zoller 2005 ch. 4, p. 68; dictionary head: ʌ́m, -àh (J); am, ambáh (G); dictionary POS: n.m",zoller2005,,< āmrá- (1268).
Mai-Jijal,,àmʌn,peace,,,"m; Zoller 2005 ch. 4, p. 68; dictionary head: àmʌn; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ʌmʌ́y refl.proṇ,oneself,,,"Zoller 2005 ch. 4, p. 68; dictionary head: ʌmʌ́y refl.proṇ",zoller2005,,
