Parji,d4870,biljip- (biljit-),to make to fall on the back,,,verb,"burrow-emeneau1972den1[p. 413, entry 3988]",,DEN I (1972) records this derived under old main 3988; resolved to current DEDR d4870.,burrow-emeneau1972den1:p413:u063:f003,,,,source-addition derived
adil,d4871,mellī-,to move,,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3989]",,DEN I (1972) records this reflex under old main 3989; resolved to current DEDR d4871.,burrow-emeneau1972den1:p413:u064:f001,,,,source-addition
Kurux,d4876,bincō,firefly,,,,"burrow-emeneau1972den1[p. 413, entry 3994]",,DEN I (1972) records this reflex under old main 3994; resolved to current DEDR d4876.,burrow-emeneau1972den1:p413:u065:f003,,,,source-addition
betul,d860,arītānā,to drag along the ground,,,source label: Tr.,"burrow-emeneau1972den1[p. 415, entry 4243]",,DEN I (1972) records this reflex under old main 4243; resolved to current DEDR d860.,burrow-emeneau1972den1:p415:u001:f001,,,,source-addition
mandla,d860,arrītānā,to drag,,,source label: W.,"burrow-emeneau1972den1[p. 415, entry 4243]",,DEN I (1972) records this variant under old main 4243; resolved to current DEDR d860.,burrow-emeneau1972den1:p415:u001:f002,,,,source-addition variant
chanda,d860,arri-,to drag,,,source label: Ch.,"burrow-emeneau1972den1[p. 415, entry 4243]",,DEN I (1972) records this variant under old main 4243; resolved to current DEDR d860.,burrow-emeneau1972den1:p415:u001:f003,,,,source-addition variant
mandla,d860,arri tatānā,to convey away,,,source label: W.,"burrow-emeneau1972den1[p. 415, entry 4243]",,DEN I (1972) records this derived under old main 4243; resolved to current DEDR d860.,burrow-emeneau1972den1:p415:u001:f004,,,,source-addition derived
yavatmal,d860,ari sota,she went off taking,,,source label: Y.,"burrow-emeneau1972den1[p. 415, entry 4243]",,DEN I (1972) records this derived under old main 4243; resolved to current DEDR d860.,burrow-emeneau1972den1:p415:u001:f006,,,,source-addition derived
maria,d860,ar̥ vay-,to come bringing,,,source label: Ma.; Voc. 73,"burrow-emeneau1972den1[p. 415, entry 4243]",,DEN I (1972) records this derived under old main 4243; resolved to current DEDR d860.,burrow-emeneau1972den1:p415:u001:f007,,,,source-addition derived
adil,d860,erī-,"to pull, drag",,,source label: A Su.,"burrow-emeneau1972den1[p. 415, entry 4243]",,DEN I (1972) records this variant under old main 4243; resolved to current DEDR d860.,burrow-emeneau1972den1:p415:u001:f008,,,,source-addition variant
Gondi,d5207,vars-,"to scorch, burn, brand",,,causative,"burrow-emeneau1972den1[p. 415, entry 4259]",,DEN I (1972) records this derived under old main 4259; resolved to current DEDR d5207.,burrow-emeneau1972den1:p415:u002:f002,,,,source-addition derived
betul,d5207,warsānā,"to brand, blister",,,source label: Tr.,"burrow-emeneau1972den1[p. 415, entry 4259]",,DEN I (1972) records this variant under old main 4259; resolved to current DEDR d5207.,burrow-emeneau1972den1:p415:u002:f003,,,,source-addition variant
mandla,d5207,varsānā,"to burn, brand",,,source label: Ph.,"burrow-emeneau1972den1[p. 415, entry 4259]",,DEN I (1972) records this variant under old main 4259; resolved to current DEDR d5207.,burrow-emeneau1972den1:p415:u002:f004,,,,source-addition variant
adil,d5207,versānā,to blister,,,source label: SR.,"burrow-emeneau1972den1[p. 415, entry 4259]",,DEN I (1972) records this variant under old main 4259; resolved to current DEDR d5207.,burrow-emeneau1972den1:p415:u002:f005,,,,source-addition variant
gommu,d5207,vars-,to fry (fish),,,source label: G.; Voc. 3189,"burrow-emeneau1972den1[p. 415, entry 4259]",,DEN I (1972) records this variant under old main 4259; resolved to current DEDR d5207.,burrow-emeneau1972den1:p415:u002:f006,,,,source-addition variant
Gondi,d5210,vakonjee,an elephant goad,,,source label: LuS.,"burrow-emeneau1972den1[p. 415, entry 4260]",,DEN I (1972) records this reflex under old main 4260; resolved to current DEDR d5210.,burrow-emeneau1972den1:p415:u003:f001,,,,source-addition
koya,d5258,vāya,field,,,source label: Koya Su.,"burrow-emeneau1972den1[p. 415, entry 4298]",,DEN I (1972) records this reflex under old main 4298; resolved to current DEDR d5258.,burrow-emeneau1972den1:p415:u005:f001,,,,source-addition
Tamil,d5269,vār,a row,,,,"burrow-emeneau1972den1[p. 415, entry 4310]",,DEN I (1972) records this reflex under old main 4310; resolved to current DEDR d5269.,burrow-emeneau1972den1:p415:u009:f001,,,,source-addition
Malayalam,d5269,vār,a line,,,,"burrow-emeneau1972den1[p. 415, entry 4310]",,DEN I (1972) records this reflex under old main 4310; resolved to current DEDR d5269.,burrow-emeneau1972den1:p415:u009:f002,,,,source-addition
Kannada,d5269,bār,"a line, row",,,,"burrow-emeneau1972den1[p. 415, entry 4310]",,DEN I (1972) records this reflex under old main 4310; resolved to current DEDR d5269.,burrow-emeneau1972den1:p415:u009:f003,,,,source-addition
Telugu,d5269,bāru,"line, rank, range, series",,,id.,"burrow-emeneau1972den1[p. 415, entry 4310]",,DEN I (1972) records this reflex under old main 4310; resolved to current DEDR d5269.,burrow-emeneau1972den1:p415:u009:f004,,,,source-addition
Tulu,d5274,bare,a steep precipice,,,source label: B-K,"burrow-emeneau1972den1[p. 415, entry 4315]",,DEN I (1972) records this reflex under old main 4315; resolved to current DEDR d5274.,burrow-emeneau1972den1:p415:u011:f001,,,,source-addition
mudu,d5282,bali,to pull,,,"source label: Mudu dial., LSB 10.10","burrow-emeneau1972den1[p. 415, entry 4322]",,DEN I (1972) records this reflex under old main 4322; resolved to current DEDR d5282.,burrow-emeneau1972den1:p415:u012:f001,,,,source-addition
Toda,d5305,poḷf,leather strap used to turn the churnstick,,,delete from 4348,"burrow-emeneau1972den1[p. 415, entry 4341]",,DEN I (1972) records this reflex under old main 4341; resolved to current DEDR d5305.,burrow-emeneau1972den1:p415:u015:f001,,,,source-addition
Tulu,d5320,bareluni,to starve,,,,"burrow-emeneau1972den1[p. 415, entry 4355]",,DEN I (1972) records this reflex under old main 4355; resolved to current DEDR d5320.,burrow-emeneau1972den1:p415:u018:f005,,,,source-addition
Telugu,d5323,vaṟuta,in the flood/river,,,source label: K.; locative of oblique stem varut-,"burrow-emeneau1972den1[p. 415, entry 4358]",,DEN I (1972) records this reflex under old main 4358; resolved to current DEDR d5323.,burrow-emeneau1972den1:p415:u020:f001,,,,source-addition
Tamil,d5327,vaṉappu,"beauty, elegance",,,,"burrow-emeneau1972den1[p. 415, entry 4362]",,DEN I (1972) records this reflex under old main 4362; resolved to current DEDR d5327.,burrow-emeneau1972den1:p415:u021:f001,,,,source-addition
Tamil,d5327,vaṉam,beauty,,,,"burrow-emeneau1972den1[p. 415, entry 4362]",,DEN I (1972) records this variant under old main 4362; resolved to current DEDR d5327.,burrow-emeneau1972den1:p415:u021:f002,,,,source-addition variant
Telugu,d5329,vaṇṭa,"cooking, anything cooked",,,,"burrow-emeneau1972den1[p. 415, entry 4364]",,DEN I (1972) records this reflex under old main 4364; resolved to current DEDR d5329.,burrow-emeneau1972den1:p415:u022:f001,,,,source-addition
Telugu,d5329,vaṇṭakamu,"food, boiled rice",,,,"burrow-emeneau1972den1[p. 415, entry 4364]",,DEN I (1972) records this derived under old main 4364; resolved to current DEDR d5329.,burrow-emeneau1972den1:p415:u022:f002,,,,source-addition derived
Telugu,d5329,vaṇṭakã̄ḍu,cook,,,,"burrow-emeneau1972den1[p. 415, entry 4364]",,DEN I (1972) records this derived under old main 4364; resolved to current DEDR d5329.,burrow-emeneau1972den1:p415:u022:f003,,,,source-addition derived
Telugu,d5329,vaṇṭakatte,cook,,,feminine,"burrow-emeneau1972den1[p. 415, entry 4364]",,DEN I (1972) records this derived under old main 4364; resolved to current DEDR d5329.,burrow-emeneau1972den1:p415:u022:f004,,,,source-addition derived
Gondi,d5334,vanc-,to strain off water from boiled rice,,,source label: Ma. Ko.,"burrow-emeneau1972den1[p. 415, entry 4370]",,DEN I (1972) records this reflex under old main 4370; resolved to current DEDR d5334.,burrow-emeneau1972den1:p415:u024:f001,,,,source-addition
Toda,d5356,po·ry,ditch,,,,"burrow-emeneau1972den1[p. 415, entry 4387]",,DEN I (1972) records this reflex under old main 4387; resolved to current DEDR d5356.,burrow-emeneau1972den1:p415:u027:f001,,,,source-addition
Tulu,d5356,barcelů,"channel to empty surplus water, as from a field",,,source label: B-K,"burrow-emeneau1972den1[p. 415, entry 4387]",,DEN I (1972) records this reflex under old main 4387; resolved to current DEDR d5356.,burrow-emeneau1972den1:p415:u027:f002,,,,source-addition
Kolami,d5363,vark- (varakt-),to saw,,,Kamaleswaran,"burrow-emeneau1972den1[p. 415, entry 4393(a)]",,DEN I (1972) records this reflex under old main 4393; resolved to current DEDR d5363.,burrow-emeneau1972den1:p415:u029:f001,,,,source-addition
Tamil,d5393,"viṭai (-pp-, -tt-)",,,,or with 4502,"burrow-emeneau1972den1[p. 415, entry 4419]",,DEN I (1972) records this reflex under old main 4419; resolved to current DEDR d5393.,burrow-emeneau1972den1:p415:u034:f001,,,,source-addition
Telugu,d5404,vēla koladi,many; measure of thousands,,,source label: M. K. Ch.; see 1517,"burrow-emeneau1972den1[p. 415, entry 4431]",,DEN I (1972) records this derived under old main 4431; resolved to current DEDR d5404.,burrow-emeneau1972den1:p415:u037:f003,,,,source-addition derived
Gondi,d5404,weeya,high,,,source label: LuS.; communication from M. Kandappa Chetty,"burrow-emeneau1972den1[p. 415, entry 4431]",,DEN I (1972) records this reflex under old main 4431; resolved to current DEDR d5404.,burrow-emeneau1972den1:p415:u037:f004,,,,source-addition
Konda,d5409,veṛska,finger,,,source label: dial.,"burrow-emeneau1972den1[p. 415, entry 4436]",,DEN I (1972) records this reflex under old main 4436; resolved to current DEDR d5409.,burrow-emeneau1972den1:p415:u038:f001,,,,source-addition
Gondi,d5411,rīkānā,to spread out (grain),,,source label: W. Ph.; Voc. 3036,"burrow-emeneau1972den1[p. 415, entry 4438]",,DEN I (1972) records this reflex under old main 4438; resolved to current DEDR d5411.,burrow-emeneau1972den1:p415:u039:f002,,,,source-addition
adil,d5411,rīk-,"to scatter, sow seeds",,,source label: A Su.,"burrow-emeneau1972den1[p. 415, entry 4438]",,DEN I (1972) records this variant under old main 4438; resolved to current DEDR d5411.,burrow-emeneau1972den1:p415:u039:f003,,,,source-addition variant
koya,d5411,viri-,(flower) to blossom,,,source label: Koya Su.,"burrow-emeneau1972den1[p. 415, entry 4438]",,DEN I (1972) records this variant under old main 4438; resolved to current DEDR d5411.,burrow-emeneau1972den1:p415:u039:f004,,,,source-addition variant
Gondi,d5411,virp-,to spread,,,transitive,"burrow-emeneau1972den1[p. 415, entry 4438]",,DEN I (1972) records this derived under old main 4438; resolved to current DEDR d5411.,burrow-emeneau1972den1:p415:u039:f006,,,,source-addition derived
Kota,d5424,viḷ viḷk in- (iḏ-),there is fear or apprehension,,,for person [dative]; e.g. when alone in jungle,"burrow-emeneau1972den1[p. 415, entry 4451]",,DEN I (1972) records this reflex under old main 4451; resolved to current DEDR d5424.,burrow-emeneau1972den1:p415:u041:f001,,,,source-addition
mandla,d5430,mīhtānā,"to cause to fall, fell",,,source label: Ph.,"burrow-emeneau1972den1[p. 415, entry 4457]",,DEN I (1972) records this derived under old main 4457; resolved to current DEDR d5430.,burrow-emeneau1972den1:p415:u043:f002,,,,source-addition derived
betul,d5430,mīhtānā,to throw down violently,,,source label: Tr.; Voc. 2858,"burrow-emeneau1972den1[p. 415, entry 4457]",,DEN I (1972) records this derived under old main 4457; resolved to current DEDR d5430.,burrow-emeneau1972den1:p415:u043:f003,,,,source-addition derived
koya,d5430,mī-,to fell,,,source label: Koya Su.,"burrow-emeneau1972den1[p. 415, entry 4457]",,DEN I (1972) records this variant under old main 4457; resolved to current DEDR d5430.,burrow-emeneau1972den1:p415:u043:f004,,,,source-addition variant
Tamil,d5433,viḷari,the sixth note of the gamut,,,,"burrow-emeneau1972den1[p. 415, entry 4460]",,DEN I (1972) records this reflex under old main 4460; resolved to current DEDR d5433.,burrow-emeneau1972den1:p415:u044:f001,,,,source-addition
Koraga,d5440,biji,firewood,,,"source label: Onti, Tappu dialects, LSB 12.8","burrow-emeneau1972den1[p. 415, entry 4467]",,DEN I (1972) records this reflex under old main 4467; resolved to current DEDR d5440.,burrow-emeneau1972den1:p415:u046:f001,,,,source-addition
Telugu,d5480,beṇḍu,"soft, powerless",,,"source label: inscr.; K. Mahadeva Sastri, p. 51","burrow-emeneau1972den1[p. 415, entry 4509]",,DEN I (1972) records this reflex under old main 4509; resolved to current DEDR d5480.,burrow-emeneau1972den1:p415:u051:f001,,,,source-addition
Malayalam,d5489,viraṭṭuka,to frighten,,,,"burrow-emeneau1972den1[p. 415, entry 4519]",,DEN I (1972) records this reflex under old main 4519; resolved to current DEDR d5489.,burrow-emeneau1972den1:p415:u053:f001,,,,source-addition
Malayalam,d5489,viraḷi,scarecrow,,,,"burrow-emeneau1972den1[p. 415, entry 4519]",,DEN I (1972) records this derived under old main 4519; resolved to current DEDR d5489.,burrow-emeneau1972den1:p415:u053:f002,,,,source-addition derived
maria,d5489,rey-,to be afraid,,,source label: Ma.,"burrow-emeneau1972den1[p. 415, entry 4519]",,DEN I (1972) records this reflex under old main 4519; resolved to current DEDR d5489.,burrow-emeneau1972den1:p415:u053:f003,,,,source-addition
maria,d5489,reīnā,to fear,,,source label: L.,"burrow-emeneau1972den1[p. 415, entry 4519]",,DEN I (1972) records this variant under old main 4519; resolved to current DEDR d5489.,burrow-emeneau1972den1:p415:u053:f004,,,,source-addition variant
maria,d5489,repīh,fear,,,source label: L.; Voc. 3050,"burrow-emeneau1972den1[p. 415, entry 4519]",,DEN I (1972) records this variant under old main 4519; resolved to current DEDR d5489.,burrow-emeneau1972den1:p415:u053:f005,,,,source-addition variant
adil,d5489,verē,fear,,,source label: A Su.,"burrow-emeneau1972den1[p. 415, entry 4519]",,DEN I (1972) records this variant under old main 4519; resolved to current DEDR d5489.,burrow-emeneau1972den1:p415:u053:f006,,,,source-addition variant
Toda,d5496,pöḷko·ṟn,European,,,,"burrow-emeneau1972den1[p. 415, entry 4524]",,DEN I (1972) records this reflex under old main 4524; resolved to current DEDR d5496.,burrow-emeneau1972den1:p415:u054:f001,,,,source-addition
Malayalam,d5512,viṟakkam,repugnance,,,delete from 4466,"burrow-emeneau1972den1[p. 415, entry 4537]",,DEN I (1972) records this reflex under old main 4537; resolved to current DEDR d5512.,burrow-emeneau1972den1:p415:u056:f001,,,,source-addition
Tulu,d5513,bētalů,naked,,,source label: B-K,"burrow-emeneau1972den1[p. 415, entry 4538]",,DEN I (1972) records this reflex under old main 4538; resolved to current DEDR d5513.,burrow-emeneau1972den1:p415:u057:f001,,,,source-addition
Kodagu,d5517,bodï,heat of sun,,,source label: northern and southern dialects; or with 3724,"burrow-emeneau1972den1[p. 415, entry 4540]",,DEN I (1972) records this reflex under old main 4540; resolved to current DEDR d5517.,burrow-emeneau1972den1:p415:u058:f003,,,,source-addition
Malto,d5517,béru,sun,,,delete from 4558 and DBIA 336,"burrow-emeneau1972den1[p. 415, entry 4540]",,DEN I (1972) records this reflex under old main 4540; resolved to current DEDR d5517.,burrow-emeneau1972den1:p415:u058:f004,,,,source-addition
gommu,d5521,vēngālam,leopard,,,source label: Koya T.,"burrow-emeneau1972den1[p. 415, entry 4542]",,DEN I (1972) records this reflex under old main 4542; resolved to current DEDR d5521.,burrow-emeneau1972den1:p415:u059:f001,,,,source-addition
tiyya,d5524,vēcāṟu,anxiety,,,source label: Tiyya,"burrow-emeneau1972den1[p. 415, entry 4544]",,DEN I (1972) records this reflex under old main 4544; resolved to current DEDR d5524.,burrow-emeneau1972den1:p415:u060:f002,,,,source-addition
tappu,d5524,bisirige,homesickness,,,"source label: Tappu dial., LSB 12.8","burrow-emeneau1972den1[p. 415, entry 4544]",,DEN I (1972) records this reflex under old main 4544; resolved to current DEDR d5524.,burrow-emeneau1972den1:p415:u060:f003,,,,source-addition
Konda,d5531,vēmpa maran,the neem tree,,,,"burrow-emeneau1972den1[p. 415, entry 4551]",,DEN I (1972) records this reflex under old main 4551; resolved to current DEDR d5531.,burrow-emeneau1972den1:p415:u061:f001,,,,source-addition
Tulu,d5544,belcaḍe,"a devil dancer, one possessed with Kāḷi",,,,"burrow-emeneau1972den1[p. 416, entry 4561]",,DEN I (1972) records this reflex under old main 4561; resolved to current DEDR d5544.,burrow-emeneau1972den1:p416:u003:f001,,,,source-addition
koya,d5554,viy-,to dawn,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 416, entry 4570]",,DEN I (1972) records this reflex under old main 4570; resolved to current DEDR d5554.,burrow-emeneau1972den1:p416:u006:f002,,,,source-addition
mudu,d22,hakkaḷa,cockroach,,,"source label: Mudu dial., LSB 10.10","burrow-emeneau1972den1[p. 416, entry S2]",,DEN I (1972) records this reflex under old supplement 2; resolved to current DEDR d22.,burrow-emeneau1972den1:p416:u007:f001,,,,source-addition
Malto,d60,aṛage,,,,,"burrow-emeneau1972den1[p. 416, entry S12]",,DEN I (1972) records this reflex under old supplement 12; resolved to current DEDR d60.,burrow-emeneau1972den1:p416:u008:f001,,,,source-correction
koya,d197,ērg-,to lay eggs,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 416, entry S29]",,DEN I (1972) records this reflex under old supplement 29; resolved to current DEDR d197.,burrow-emeneau1972den1:p416:u009:f001,,,,source-addition
Tamil,d317,aṟuppu,fort,,,,"burrow-emeneau1972den1[p. 416, entry S43]",,DEN I (1972) records this reflex under old supplement 43; resolved to current DEDR d317.,burrow-emeneau1972den1:p416:u012:f001,,,,source-addition
ramnad,d410,ittini,very little,,,"source label: Ramnad dial.; Annamalai, p. 875","burrow-emeneau1972den1[p. 416, entry S59]",,DEN I (1972) records this reflex under old supplement 59; resolved to current DEDR d410.,burrow-emeneau1972den1:p416:u014:f001,,,,source-addition
Telugu,d631,ūsul-āḍukonu,to chat,,,source label: Visakha dial.; verb,"burrow-emeneau1972den1[p. 416, entry S76]",,DEN I (1972) records this reflex under old supplement 76; resolved to current DEDR d631.,burrow-emeneau1972den1:p416:u017:f001,,,,source-addition
Kui,d641,umung uta (uti-),to fall prostrate,,,verb,"burrow-emeneau1972den1[p. 416, entry S79]",,DEN I (1972) records this reflex under old supplement 79; resolved to current DEDR d641.,burrow-emeneau1972den1:p416:u018:f001,,,,source-addition
koya,d670,ur-,to wash face,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 416, entry S82]",,DEN I (1972) records this reflex under old supplement 82; resolved to current DEDR d670.,burrow-emeneau1972den1:p416:u019:f001,,,,source-addition
Telugu,d810,temm-eral,south wind,,,"source label: Kumarasambhava; K. Mahadeva Sastri, p. 99","burrow-emeneau1972den1[p. 416, entry S96]",,DEN I (1972) records this reflex under old supplement 96; resolved to current DEDR d810.,burrow-emeneau1972den1:p416:u022:f001,,,,source-addition
Telugu,d967,oḍikamu,"prettiness, beauty, elegance",,,,"burrow-emeneau1972den1[p. 416, entry S112]",,DEN I (1972) records this reflex under old supplement 112; resolved to current DEDR d967.,burrow-emeneau1972den1:p416:u023:f001,,,,source-addition
Telugu,d986,ogi,"order, a range or line",,,,"burrow-emeneau1972den1[p. 416, entry S116]",,DEN I (1972) records this reflex under old supplement 116; resolved to current DEDR d986.,burrow-emeneau1972den1:p416:u024:f001,,,,source-addition
Telugu,d986,ogin,in order,,,,"burrow-emeneau1972den1[p. 416, entry S116]",,DEN I (1972) records this derived under old supplement 116; resolved to current DEDR d986.,burrow-emeneau1972den1:p416:u024:f002,,,,source-addition derived
Malto,d1228,kambare,uncultivated ground,,,,"burrow-emeneau1972den1[p. 416, entry S159]",,DEN I (1972) records this reflex under old supplement 159; resolved to current DEDR d1228.,burrow-emeneau1972den1:p416:u026:f001,,,,source-addition
Telugu,d1235,kampa,bramble; branch of a thorny tree or plant,,,,"burrow-emeneau1972den1[p. 416, entry S160]",,DEN I (1972) records this reflex under old supplement 160; resolved to current DEDR d1235.,burrow-emeneau1972den1:p416:u027:f001,,,,source-addition
tiptur,d1277,karba,miser,,,"source label: Tiptur, LSB 17.18","burrow-emeneau1972den1[p. 416, entry S166]",,DEN I (1972) records this reflex under old supplement 166; resolved to current DEDR d1277.,burrow-emeneau1972den1:p416:u029:f001,,,,source-addition
Pengo,d1403,kanḍ- (-t-),to copulate,,,verb,"burrow-emeneau1972den1[p. 416, entry S180]",,DEN I (1972) records this reflex under old supplement 180; resolved to current DEDR d1403.,burrow-emeneau1972den1:p416:u032:f001,,,,source-addition
Kuwi,d1439,kāyyu,weed,,,source label: Mah.,"burrow-emeneau1972den1[p. 416, entry S190]",,DEN I (1972) records this reflex under old supplement 190; resolved to current DEDR d1439.,burrow-emeneau1972den1:p416:u033:f001,,,,source-addition
barkur,d1556,gimci,to squeeze,,,"source label: Barkur, LSB 11.8; verb","burrow-emeneau1972den1[p. 416, entry S214]",,DEN I (1972) records this reflex under old supplement 214; resolved to current DEDR d1556.,burrow-emeneau1972den1:p416:u036:f001,,,,source-addition
koya,d1568,kirŋg-,to be cold,,,source label: Ko.; verb,"burrow-emeneau1972den1[p. 416, entry S218]",,DEN I (1972) records this variant under old supplement 218; resolved to current DEDR d1568.,burrow-emeneau1972den1:p416:u037:f002,,,,source-addition variant
maria,d1568,kiḍāng-,to be cold,,,source label: M.; verb,"burrow-emeneau1972den1[p. 416, entry S218]",,DEN I (1972) records this variant under old supplement 218; resolved to current DEDR d1568.,burrow-emeneau1972den1:p416:u037:f003,,,,source-addition variant
gowda,d1653,kuḍpu,a small basket,,,"source label: Gowda, p. 102","burrow-emeneau1972den1[p. 416, entry S232]",,DEN I (1972) records this reflex under old supplement 232; resolved to current DEDR d1653.,burrow-emeneau1972den1:p416:u041:f001,,,,source-addition
Kurux,d1653,kuḍnā,"to plait, braid, twist",,,source label: Hahn; verb,"burrow-emeneau1972den1[p. 416, entry S232]",,DEN I (1972) records this reflex under old supplement 232; resolved to current DEDR d1653.,burrow-emeneau1972den1:p416:u041:f002,,,,source-addition
Tulu,d1700,kuduru,"small island, sandbank",,,source label: B-K,"burrow-emeneau1972den1[p. 416, entry S238]",,DEN I (1972) records this reflex under old supplement 238; resolved to current DEDR d1700.,burrow-emeneau1972den1:p416:u042:f001,,,,source-addition
Parji,d1701,gudal,a kind of tree,,,,"burrow-emeneau1972den1[p. 416, entry S239]",,DEN I (1972) records this reflex under old supplement 239; resolved to current DEDR d1701.,burrow-emeneau1972den1:p416:u043:f001,,,,source-addition
nanjangud,d1733,gumpu,"forest, thick growth",,,source label: Nanj.,"burrow-emeneau1972den1[p. 416, entry S246]",,DEN I (1972) records this reflex under old supplement 246; resolved to current DEDR d1733.,burrow-emeneau1972den1:p416:u044:f001,,,,source-addition
Kodagu,d1757,kumme,stomach,,,,"burrow-emeneau1972den1[p. 416, entry S248]",,DEN I (1972) records this reflex under old supplement 248; resolved to current DEDR d1757.,burrow-emeneau1972den1:p416:u045:f001,,,,source-addition
nanjangud,d1790,gugge,an insect in the snake hole,,,source label: Nanj.,"burrow-emeneau1972den1[p. 416, entry S255]",,DEN I (1972) records this reflex under old supplement 255; resolved to current DEDR d1790.,burrow-emeneau1972den1:p416:u047:f001,,,,source-addition
Parji,d1790,gurma,comb of white ant's nest,,,,"burrow-emeneau1972den1[p. 416, entry S255]",,DEN I (1972) records this reflex under old supplement 255; resolved to current DEDR d1790.,burrow-emeneau1972den1:p416:u047:f002,,,,source-addition
Toda,d1803,kwal- (kwaḏ-),,,,,"burrow-emeneau1972den1[p. 416, entry S261]",,DEN I (1972) records this reflex under old supplement 261; resolved to current DEDR d1803.,burrow-emeneau1972den1:p416:u048:f001,,,,source-correction
betul,d1825,kussānā,"to drop off or out (e.g. a nose-ring), fall (of leaves)",,,source label: Tr.; verb,"burrow-emeneau1972den1[p. 416, entry S265]",,DEN I (1972) records this reflex under old supplement 265; resolved to current DEDR d1825.,burrow-emeneau1972den1:p416:u049:f001,,,,source-addition
koya,d1825,kusp-,to take off (shirt),,,source label: Ko.; verb,"burrow-emeneau1972den1[p. 416, entry S265]",,DEN I (1972) records this derived under old supplement 265; resolved to current DEDR d1825.,burrow-emeneau1972den1:p416:u049:f005,,,,source-addition derived
seoni,d1825,kusam,slough of snake,,,source label: S.,"burrow-emeneau1972den1[p. 416, entry S265]",,DEN I (1972) records this reflex under old supplement 265; resolved to current DEDR d1825.,burrow-emeneau1972den1:p416:u049:f006,,,,source-addition
adil,d1825,kus-,"to drop (feathers, as peacock)",,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 416, entry S265]",,DEN I (1972) records this reflex under old supplement 265; resolved to current DEDR d1825.,burrow-emeneau1972den1:p416:u049:f007,,,,source-addition
adil,d1879,kūysā,"crowbar, plowshare",,,source label: A Su.,"burrow-emeneau1972den1[p. 416, entry S276]",,DEN I (1972) records this reflex under old supplement 276; resolved to current DEDR d1879.,burrow-emeneau1972den1:p416:u050:f001,,,,source-addition
Tamil,d1906,kūlam,"grains, especially of 18 kinds",,,,"burrow-emeneau1972den1[p. 416, entry S278]",,DEN I (1972) records this reflex under old supplement 278; resolved to current DEDR d1906.,burrow-emeneau1972den1:p416:u051:f001,,,,source-addition
onti,d2015,kēli,rice pot,,,"source label: Onti dial., LSB 7.14","burrow-emeneau1972den1[p. 416, entry S298]",,DEN I (1972) records this reflex under old supplement 298; resolved to current DEDR d2015.,burrow-emeneau1972den1:p416:u052:f001,,,,source-addition
Konda,d2030,kogi,"mother's sister, father's younger brother's wife",,,,"burrow-emeneau1972den1[p. 416, entry S302]",,DEN I (1972) records this reflex under old supplement 302; resolved to current DEDR d2030.,burrow-emeneau1972den1:p416:u053:f001,,,,source-addition
Pengo,d2077,gōnḍ,Gond,,,,"burrow-emeneau1972den1[p. 416, entry S308]",,DEN I (1972) records this reflex under old supplement 308; resolved to current DEDR d2077.,burrow-emeneau1972den1:p416:u054:f001,,,,source-addition
Tamil,d2113,kōr̤i,grasshopper,,,,"burrow-emeneau1972den1[p. 416, entry S314]",,DEN I (1972) records this reflex under old supplement 314; resolved to current DEDR d2113.,burrow-emeneau1972den1:p416:u055:f001,,,,source-addition
adil,d2113,khōṛā,grasshopper,,,source label: A Su.,"burrow-emeneau1972den1[p. 416, entry S314]",,DEN I (1972) records this variant under old supplement 314; resolved to current DEDR d2113.,burrow-emeneau1972den1:p416:u055:f002,,,,source-addition variant
Malayalam,d2123,kuraññi,,,,,"burrow-emeneau1972den1[p. 416, entry S315]",,DEN I (1972) records this reflex under old supplement 315; resolved to current DEDR d2123.,burrow-emeneau1972den1:p416:u056:f001,,,,source-correction
Parji,d2127,kokl-,to cough,,,verb,"burrow-emeneau1972den1[p. 416, entry S316]",,DEN I (1972) records this reflex under old supplement 316; resolved to current DEDR d2127.,burrow-emeneau1972den1:p416:u057:f001,,,,source-addition
Parji,d2127,kōkli,a cough,,,,"burrow-emeneau1972den1[p. 416, entry S316]",,DEN I (1972) records this derived under old supplement 316; resolved to current DEDR d2127.,burrow-emeneau1972den1:p416:u057:f002,,,,source-addition derived
adil,d2127,khokla,cough,,,source label: A.,"burrow-emeneau1972den1[p. 416, entry S316]",,DEN I (1972) records this reflex under old supplement 316; resolved to current DEDR d2127.,burrow-emeneau1972den1:p416:u057:f003,,,,source-addition
Kuwi,d2127,gōkhali,to cough,,,source label: F.; verb,"burrow-emeneau1972den1[p. 416, entry S316]",,DEN I (1972) records this reflex under old supplement 316; resolved to current DEDR d2127.,burrow-emeneau1972den1:p416:u057:f005,,,,source-addition
Kuwi,d2127,goki,cough,,,source label: F.,"burrow-emeneau1972den1[p. 416, entry S316]",,DEN I (1972) records this derived under old supplement 316; resolved to current DEDR d2127.,burrow-emeneau1972den1:p416:u057:f006,,,,source-addition derived
