OP,13111,"satu, sattu","truth, reality, the quality of purity or goodness, one of the three guṇas; goodness, virtue, self-control: charity, hospitality",,,m,shackle
OP,13049,sattha,"meeting place, pañcāyat",,,f,shackle
OP,13127,"sandā, sandaṛe, dā","indicating possesion or connexion; belonging to, 's, of",,,postp,shackle
OP,12300,sadāi,"be called, call onself",,,verb intr,shackle
OP,12300,saddi,"call, summon",,,verb tr,shackle
OP,12298,"saddu, saddaṛā","call, cry, summons, invitation to wedding",,,m,shackle
OP,12913,sandhi,"union, meeting",,,f,shackle
OP,12898,sandhi,"take sight with, aim",,,verb tr,shackle
OP,13411,saṃdhūru,"red lead, vermilion",,,m,shackle
OP,12928,sanāhā,"armour, coat of mail",,,m,shackle
OP,12913,sannhi,hole made in wall by burglars,,,f,shackle
OP,12897,sannhī,"brazier's tongs, pincers",,,f,shackle
OP,12904,sanehā,message,,,m,shackle
OP,13271,sappu,snake,,,m,shackle
OP,12932,sampai,wealth,,,f,shackle
OP,13107,sambahi,adorn onself,,,verb intr,shackle
OP,13276,sabāiā,"whole, all; everywhere",,,adj adv,shackle
OP,13017,saṃbāhi,provide,,,verb tr,shackle
OP,13276,"sabbhu, sabhu, sabbho, sabho, habbhu","all, every; everyone, everything",,,adj pron,shackle
OP,12959,samajhi,"understand, perceive, realize",,,verb tr intr,shackle
OP,13192,samappi,"hand over, give up",,,verb tr,shackle
OP,13057,sammhali, remeber,,,verb tr,shackle
OP,12962,sammhali,"look after, take over",,,verb tr,shackle
OP,12975,samāi,"be contained, fit into, enter into, be absorbed in, be minfled with, pervade, be destroyed",,,"verb intr; pp. samāiā, samāṇā, -iā, samānā, -iā, also samāgā; pres.3s samāi, -e, samāvai; 3p samāṃhi, -ī, samāvaṃhi",shackle
OP,12977,samāi,"absorb, cause to be mingled with, obliterate, destroy",,,verb tr,shackle
OP,12937,samāiṇu,"sour milk, rennet (used to coagulate fresh milk)",,,m,shackle
OP,13211,"samāni, samānai",equal to,,,adj postp,shackle
OP,12961,"samhāli, samhāri, sammhāli","look after, uphold, support set; set in order, prepare, take over",,,verb tr,shackle
OP,13059,"samhāli, sammhāli","remember, recollect",,,verb tr; ext.pres.1p -ehām,shackle
OP,13905,"sammi, sammhi",sleep,,,verb intr,shackle
OP,13012,samoi,"be mixed with, mingle; mix, mingle",,,verb intr tr,shackle
OP,13861,sara,awareness,,,f,shackle
OP,13255,"sarasu, sarasā","happy, delighted",,,adj,shackle
OP,12326,saraṇā,"shelter, protecton",,,"f; sl. -i, āi, -āī",shackle
OP,,sarā,liquor,,,m; saraka,shackle
OP,12336,sarāirā,straight as an arrow (?),,,adj,shackle
OP,12293,sarāpu,curse,,,m,shackle
OP,13118,sari,like,,,postp,shackle
OP,13250,sari,happen,,,verb intr,shackle
OP,12335,"sarīru, sarīrā",body,,,m,shackle
OP,13524,saru,"lake, pool, tank; river, ocean; bodily aperture, sense; yogic channel, centre, nāḍi",,,"m; pd sara, sl sari, -e, po. sarāṃ",shackle
OP,12336,saru,arrow,,,m,shackle
OP,13594,sarevi,"serve, attend on, worship",,,verb tr,shackle
OP,12349,salāī,small metal instrument for applying collyrium to the eyes,,,f,shackle
OP,13286,"salonā, salonaṛīe, sāloṇā","charming, delightful; woman with lovely eyes",,,adj f,shackle
OP,13134,savā,1.25,,,num,shackle
OP,13021,saṃvāri,"set in order, arrange, set right; regulate, control, correct; adorn, adjust",,,verb tr,shackle
OP,13021,"saṃvāraṇahārā, saṃvāraṇahāro","God the arranger, the controlled",,,m,shackle
OP,13902,"savi, soi",sleep,,,"verb intr; pp. suttā, sūtā, pres.3p savanhi, savandhi",shackle
OP,13291,saverā,"early, in good time",,,adj adv,shackle
OP,12268,saṛi,"rot, be consumed",,,verb intr; pp.ms + 2s.suf -iohi,shackle
OP,13173,sā,like (usu. as ppn),,,"adj; mpd. se, fsd. sī",shackle
OP,977,"sā, siā, sī, sīo","was, were",,,"verb; 3p. sannhi, f. sīāṃ",shackle
OP,13173,sāṃ,"with, from",,,postp; or 13319,shackle
OP,13923,sāu,"taste, delight",,,m,shackle
OP,13325,sāiru,"ocean, sea, lake",,,m,shackle
OP,13930,sāṃīṃ,"Lord, Master (of God)",,,m,shackle
OP,12769,"sāsu, sāṃsu, sāhu","breath, life",,,m,shackle
OP,13335,sāhā,wedding-day (as fixed by astrological calculations),,,m,shackle
OP,13337,sāhu,"banker, merchant",,,m,shackle
OP,12767,"sāhurau, sāhuraṛai, sāhiraṛī","in a girl's in-law's house; in the next world, with God",,,adv,shackle
OP,13919,sāku,relationship,,,m,shackle
OP,12376,sākha,branch,,,f,shackle
OP,13321,sākhī,witness,,,m,shackle
OP,13322,sākhī,"evidence, teaching, instruction",,,f,shackle
OP,13322,sākhu,reputation,,,m,shackle
OP,12260,sāṃga,spear,,,f,shackle
OP,13204,sāṃgī,mimic,,,m,shackle
OP,13203,sāṃgu,mimicry,,,m,shackle
OP,13090,"sājanu, sajjaṇu, sajjanu, sājaṇu","friend, beloved",,,m,shackle
OP,13091,sāji,"make, fashion, create; adorn",,,verb tr,shackle
OP,12918,sāṃjha,evening,,,f,shackle
OP,13318,sāṃjhā,"shared, held in common",,,adj,shackle
OP,13369,sāḍhe,plus a half,,,num,shackle
OP,12388,sāṇa,whetsone,,,f,shackle
OP,13364,sāthi,"with, together with, together",,,postp adv,shackle
OP,13366,sāthī,companion,,,m,shackle
OP,13364,sāthu,"company, caravan",,,m,shackle
OP,13339,sādhi,"prepare, control",,,verb tr,shackle
OP,13355,sārā,"whole, all",,,adj,shackle
OP,13865,sāri,"remember, look after, care after",,,"verb tr; ext.pres.ptc.fsd -eṃdī, ext.pres.3s -evā",shackle
OP,13358,sāri,"fulfil, accomplish, complete; apply collyrium",,,verb tr,shackle
OP,12401,sāriṃgu,"spotted deer; peacock, crane, Indian cuckoo",,,m,shackle
OP,12406,sārī,"chessman, piece at backgammon or caupaṛ",,,f; or 13360,shackle
OP,13355,"sāru, sāram, sārā","best part, essense; best; iron, weapon",,,m adj,shackle
OP,12736,sālāha,praise,,,f,shackle
OP,12734,"sālāhi, salāhi","praise, magnify",,,verb tr,shackle
OP,12700,sāvaṇī,"the Kharīf crop, autumn harvest",,,f,shackle
OP,12699,sāvaṇu,"the month July-August, month of the rains; the Kharīf crop",,,m,shackle
OP,13173,siuṃ,"with, from",,,postp; perh. 13310,shackle
OP,13088,"siāṇā, siānā, sijāṇu",clever,,,adj,shackle
OP,13387,sikka,"desire, longing",,,"f; cf. 1842, 1886",shackle
OP,12432,"sikkha, sikkhā, sikkhiā, sikkhī","teaching, instruction",,,f,shackle
OP,12433,sikkhu,disciple,,,m,shackle
OP,12583,siṅṅī,horn (carried and played by yogis),,,f,shackle
OP,13394,siñci,"water, irrigate",,,verb tr; pp. -ita,shackle
