loke_lo_manthang,,so̤ːra,sickle (for grass),,so̤ːra,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:61:loke_lo_manthang:1
loke_ghiling,,so̤ːra,sickle (for grass),,so̤ːra,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:61:loke_ghiling:1
loke_chhosher,,so̤ːra,sickle (for grass),,so̤ːra,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:61:loke_chhosher:1
loke_jharkot,,so̤ːra,sickle (for grass),,so̤ːra,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:61:loke_jharkot:1
loke_kagbeni,,so̤ːra,sickle (for grass),,so̤ːra,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:61:loke_kagbeni:1
loke_lo_manthang,,teri,axe,,teri,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:62:loke_lo_manthang:1
loke_jharkot,,teri,axe,,teri,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:62:loke_jharkot:1
loke_kagbeni,,teri,axe,,teri,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:62:loke_kagbeni:1
loke_ghiling,,tiri,axe,,tiri,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:62:loke_ghiling:1
loke_chhosher,,tili,axe,,tili,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:62:loke_chhosher:1
loke_lo_manthang,,teri,axe,,teri,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:62:loke_lo_manthang:2
loke_jharkot,,teri,axe,,teri,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:62:loke_jharkot:2
loke_kagbeni,,teri,axe,,teri,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:62:loke_kagbeni:2
loke_ghiling,,tiri,axe,,tiri,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:62:loke_ghiling:2
loke_lo_manthang,,tʰakpa,rope,,tʰakpa,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:63:loke_lo_manthang:1
loke_ghiling,,tʰakpa,rope,,tʰakpa,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:63:loke_ghiling:1
loke_chhosher,,tʰakpa,rope,,tʰakpa,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:63:loke_chhosher:1
loke_jharkot,,tʰakpa,rope,,tʰakpa,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:63:loke_jharkot:1
loke_kagbeni,,tʰakpa,rope,,tʰakpa,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:63:loke_kagbeni:1
loke_lo_manthang,,komba,carrying basket,,komba,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:64:loke_lo_manthang:1
loke_ghiling,,komba,carrying basket,,komba,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:64:loke_ghiling:1
loke_chhosher,,komba,carrying basket,,komba,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:64:loke_chhosher:1
loke_jharkot,,komba,carrying basket,,komba,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:64:loke_jharkot:1
loke_kagbeni,,komba,carrying basket,,komba,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:64:loke_kagbeni:1
loke_lo_manthang,,ʂiŋga,cotton thread,,ʂiŋga,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:65:loke_lo_manthang:1
loke_ghiling,,ry̤ky,cotton thread,,ry̤ky,Source lexical-similarity group 3,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:65:loke_ghiling:1
loke_chhosher,,ry̤gyʔ,cotton thread,,ry̤gyʔ,Source lexical-similarity group 3,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:65:loke_chhosher:1
loke_kagbeni,,rø̤ki,cotton thread,,rø̤ki,Source lexical-similarity group 3,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:65:loke_kagbeni:1
loke_jharkot,,kupa,cotton thread,,kupa,Source lexical-similarity group 4,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:65:loke_jharkot:1
loke_kagbeni,,kupa,cotton thread,,kupa,Source lexical-similarity group 4,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:65:loke_kagbeni:2
loke_kagbeni,,kupa,woolen thread,,kupa,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:66:loke_kagbeni:1
loke_lo_manthang,,kuba,woolen thread,,kuba,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:66:loke_lo_manthang:1
loke_lo_manthang,,nema,woolen thread,,nema,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:66:loke_lo_manthang:2
loke_ghiling,,nema,woolen thread,,nema,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:66:loke_ghiling:1
loke_chhosher,,nema,woolen thread,,nema,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:66:loke_chhosher:1
loke_jharkot,,nema,woolen thread,,nema,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:66:loke_jharkot:1
loke_jharkot,,pyntok,woolen thread,,pyntok,Source lexical-similarity group 3,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:66:loke_jharkot:2
loke_lo_manthang,,kʰap,needle,,kʰap,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:67:loke_lo_manthang:1
loke_ghiling,,kʰap,needle,,kʰap,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:67:loke_ghiling:1
loke_chhosher,,kʰap,needle,,kʰap,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:67:loke_chhosher:1
loke_jharkot,,kʰap,needle,,kʰap,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:67:loke_jharkot:1
loke_kagbeni,,kʰap,needle,,kʰap,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 132],,,mustang:67:loke_kagbeni:1
loke_chhosher,,ko̤lak,clothes,,ko̤lak,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:68:loke_chhosher:1
loke_kagbeni,,ko̤lak,clothes,,ko̤lak,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:68:loke_kagbeni:1
loke_ghiling,,ko̤lok,clothes,,ko̤lok,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:68:loke_ghiling:1
loke_lo_manthang,,ko̤lok,clothes,,ko̤lok,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:68:loke_lo_manthang:1
loke_jharkot,,ko̤lok,clothes,,ko̤lok,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:68:loke_jharkot:1
loke_lo_manthang,,re̤e,"cloth, material",,re̤e,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:69:loke_lo_manthang:1
loke_ghiling,,re̤e,"cloth, material",,re̤e,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:69:loke_ghiling:1
loke_chhosher,,re̤e,"cloth, material",,re̤e,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:69:loke_chhosher:1
loke_jharkot,,re̤ʔ,"cloth, material",,re̤ʔ,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:69:loke_jharkot:1
loke_kagbeni,,re̤,"cloth, material",,re̤,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:69:loke_kagbeni:1
loke_ghiling,,ɕæ̤mu,hat,,ɕæ̤mu,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:70:loke_ghiling:1
loke_chhosher,,ɕæu,hat,,ɕæu,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:70:loke_chhosher:1
loke_lo_manthang,,ɕæ̤mo,hat,,ɕæ̤mo,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:70:loke_lo_manthang:1
loke_jharkot,,ɕæ̤mo,hat,,ɕæ̤mo,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:70:loke_jharkot:1
loke_kagbeni,,ɕa̤mo,hat,,ɕa̤mo,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:70:loke_kagbeni:1
loke_ghiling,,ʈo̤mdze,carpet,,ʈo̤mdze,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:71:loke_ghiling:1
loke_chhosher,,ʈṳmdzi,carpet,,ʈṳmdzi,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:71:loke_chhosher:1
loke_jharkot,,ʈṳmdzi,carpet,,ʈṳmdzi,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:71:loke_jharkot:1
loke_kagbeni,,ʈṳmdzi,carpet,,ʈṳmdzi,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:71:loke_kagbeni:1
loke_lo_manthang,,ʈṳmdze,carpet,,ʈṳmdze,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:71:loke_lo_manthang:1
loke_lo_manthang,,tsukʈuk,carpet,,tsukʈuk,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:71:loke_lo_manthang:2
loke_ghiling,,sotup,ring,,sotup,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:72:loke_ghiling:1
loke_lo_manthang,,sotop,ring,,sotop,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:72:loke_lo_manthang:1
loke_kagbeni,,sortup,ring,,sortup,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:72:loke_kagbeni:1
loke_jharkot,,sortuk,ring,,sortuk,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:72:loke_jharkot:1
loke_chhosher,,sertoʔ,ring,,sertoʔ,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:72:loke_chhosher:1
loke_kagbeni,,sortup,ring,,sortup,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:72:loke_kagbeni:2
loke_jharkot,,sortuk,ring,,sortuk,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:72:loke_jharkot:2
loke_lo_manthang,,ser,gold,,ser,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:73:loke_lo_manthang:1
loke_ghiling,,ser,gold,,ser,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:73:loke_ghiling:1
loke_chhosher,,ser,gold,,ser,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:73:loke_chhosher:1
loke_jharkot,,ser,gold,,ser,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:73:loke_jharkot:1
loke_kagbeni,,ser,gold,,ser,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:73:loke_kagbeni:1
loke_jharkot,,ŋul,silver,,ŋul,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:74:loke_jharkot:1
loke_kagbeni,,ŋul,silver,,ŋul,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:74:loke_kagbeni:1
loke_lo_manthang,,ŋu,silver,,ŋu,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:74:loke_lo_manthang:1
loke_ghiling,,ŋu,silver,,ŋu,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:74:loke_ghiling:1
loke_chhosher,,ŋu,silver,,ŋu,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:74:loke_chhosher:1
loke_lo_manthang,,tɕṳrṳ,coral (red),,tɕṳrṳ,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:75:loke_lo_manthang:1
loke_ghiling,,tɕṳrṳ,coral (red),,tɕṳrṳ,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:75:loke_ghiling:1
loke_chhosher,,tɕṳrṳ,coral (red),,tɕṳrṳ,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:75:loke_chhosher:1
loke_kagbeni,,tɕṳrṳ,coral (red),,tɕṳrṳ,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:75:loke_kagbeni:1
loke_jharkot,,tɕṳrṳk,coral (red),,tɕṳrṳk,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:75:loke_jharkot:1
loke_lo_manthang,,ju,turquoise (green),,ju,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:76:loke_lo_manthang:1
loke_ghiling,,ju,turquoise (green),,ju,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:76:loke_ghiling:1
loke_chhosher,,ju,turquoise (green),,ju,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:76:loke_chhosher:1
loke_kagbeni,,ju,turquoise (green),,ju,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:76:loke_kagbeni:1
loke_jharkot,,juʔ,turquoise (green),,juʔ,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:76:loke_jharkot:1
loke_lo_manthang,,ʈaŋga,money (coins),,ʈaŋga,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:77:loke_lo_manthang:1
loke_ghiling,,ʈaŋga,money (coins),,ʈaŋga,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:77:loke_ghiling:1
loke_chhosher,,ʈaŋga,money (coins),,ʈaŋga,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:77:loke_chhosher:1
loke_jharkot,,ʈaŋga,money (coins),,ʈaŋga,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:77:loke_jharkot:1
loke_kagbeni,,ʈaŋga,money (coins),,ʈaŋga,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:77:loke_kagbeni:1
loke_jharkot,,tɕakʈaŋ,money (coins),,tɕakʈaŋ,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:77:loke_jharkot:2
loke_lo_manthang,,ale,money (general),,ale,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:78:loke_lo_manthang:1
loke_ghiling,,ale,money (general),,ale,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:78:loke_ghiling:1
loke_chhosher,,ale,money (general),,ale,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:78:loke_chhosher:1
loke_jharkot,,aleʔ,money (general),,aleʔ,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:78:loke_jharkot:1
loke_kagbeni,,aleʔ,money (general),,aleʔ,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 133],,,mustang:78:loke_kagbeni:1
loke_lo_manthang,,ɲi̤ma,sun,,ɲi̤ma,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:79:loke_lo_manthang:1
loke_ghiling,,ɲi̤ma,sun,,ɲi̤ma,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:79:loke_ghiling:1
loke_chhosher,,ɲi̤ma,sun,,ɲi̤ma,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:79:loke_chhosher:1
loke_jharkot,,ɲi̤ma,sun,,ɲi̤ma,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:79:loke_jharkot:1
loke_kagbeni,,ɲi̤ma,sun,,ɲi̤ma,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:79:loke_kagbeni:1
loke_jharkot,,da̤gar,moon,,da̤gar,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:80:loke_jharkot:1
loke_kagbeni,,da̤gar,moon,,da̤gar,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:80:loke_kagbeni:1
loke_chhosher,,da̤ɣa,moon,,da̤ɣa,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:80:loke_chhosher:1
loke_lo_manthang,,da̤wa,moon,,da̤wa,Source lexical-similarity group 3,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:80:loke_lo_manthang:1
loke_ghiling,,da̤a,moon,,da̤a,Source lexical-similarity group 3,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:80:loke_ghiling:1
loke_chhosher,,da̤ɣa,moon,,da̤ɣa,Source lexical-similarity group 3,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:80:loke_chhosher:2
loke_lo_manthang,,da̤gwa,moon,,da̤gwa,Source lexical-similarity group 3,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:80:loke_lo_manthang:2
loke_lo_manthang,,nam,sky,,nam,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:81:loke_lo_manthang:1
loke_ghiling,,nam,sky,,nam,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:81:loke_ghiling:1
loke_chhosher,,nam,sky,,nam,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:81:loke_chhosher:1
loke_jharkot,,nam,sky,,nam,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:81:loke_jharkot:1
loke_kagbeni,,nam,sky,,nam,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:81:loke_kagbeni:1
loke_lo_manthang,,karma,star,,karma,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:82:loke_lo_manthang:1
loke_chhosher,,karma,star,,karma,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:82:loke_chhosher:1
loke_jharkot,,karma,star,,karma,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:82:loke_jharkot:1
loke_kagbeni,,karma,star,,karma,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:82:loke_kagbeni:1
loke_ghiling,,kama,star,,kama,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:82:loke_ghiling:1
loke_lo_manthang,,tɕʰæwa,rain,,tɕʰæwa,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:83:loke_lo_manthang:1
loke_chhosher,,tɕʰawa,rain,,tɕʰawa,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:83:loke_chhosher:1
loke_ghiling,,tsʰewa,rain,,tsʰewa,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:83:loke_ghiling:1
loke_jharkot,,tɕʰæra,rain,,tɕʰæra,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:83:loke_jharkot:1
loke_kagbeni,,tɕʰære,rain,,tɕʰære,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:83:loke_kagbeni:1
loke_lo_manthang,,kʰa̤,snow,,kʰa̤,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:84:loke_lo_manthang:1
loke_ghiling,,kʰa̤,snow,,kʰa̤,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:84:loke_ghiling:1
loke_chhosher,,kʰa̤,snow,,kʰa̤,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:84:loke_chhosher:1
loke_jharkot,,kʰa̤,snow,,kʰa̤,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:84:loke_jharkot:1
loke_kagbeni,,kʰa̤,snow,,kʰa̤,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:84:loke_kagbeni:1
loke_lo_manthang,,kʰa̤wa,snow,,kʰa̤wa,Alternative word in the source,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:84:loke_lo_manthang:2
loke_lo_manthang,,pa̤mo,frost,,pa̤mo,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:85:loke_lo_manthang:1
loke_chhosher,,pa̤mo,frost,,pa̤mo,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:85:loke_chhosher:1
loke_jharkot,,pa̤mo,frost,,pa̤mo,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:85:loke_jharkot:1
loke_kagbeni,,pa̤mo,frost,,pa̤mo,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:85:loke_kagbeni:1
loke_ghiling,,pa̤mu,frost,,pa̤mu,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:85:loke_ghiling:1
loke_lo_manthang,,tɕʰu,water,,tɕʰu,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:86:loke_lo_manthang:1
loke_ghiling,,tɕʰu,water,,tɕʰu,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:86:loke_ghiling:1
loke_chhosher,,tɕʰu,water,,tɕʰu,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:86:loke_chhosher:1
loke_jharkot,,tɕʰu,water,,tɕʰu,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:86:loke_jharkot:1
loke_kagbeni,,tɕʰu,water,,tɕʰu,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:86:loke_kagbeni:1
loke_lo_manthang,,tsʰo,lake,,tsʰo,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:87:loke_lo_manthang:1
loke_jharkot,,tsʰo,lake,,tsʰo,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:87:loke_jharkot:1
loke_kagbeni,,tsʰo,lake,,tsʰo,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:87:loke_kagbeni:1
loke_chhosher,,tso̤,lake,,tso̤,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:87:loke_chhosher:1
loke_kagbeni,,tsi̤ŋõ,lake,,tsi̤ŋõ,Source lexical-similarity group 3,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:87:loke_kagbeni:2
loke_lo_manthang,,tsĩwũ,pond,,tsĩwũ,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:88:loke_lo_manthang:1
loke_ghiling,,dzi̤wũ,pond,,dzi̤wũ,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:88:loke_ghiling:1
loke_chhosher,,tse̤wũ,pond,,tse̤wũ,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:88:loke_chhosher:1
loke_kagbeni,,tsi̤ŋõ,pond,,tsi̤ŋõ,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:88:loke_kagbeni:1
loke_ghiling,,tsaŋbo,small river,,tsaŋbo,Source lexical-similarity group 3,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:89:loke_ghiling:1
loke_chhosher,,tsaŋbo,small river,,tsaŋbo,Source lexical-similarity group 3,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:89:loke_chhosher:1
loke_lo_manthang,,cṳktɕʰu,small river,,cṳktɕʰu,Source lexical-similarity group 4,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:89:loke_lo_manthang:1
loke_kagbeni,,cṳktɕʰu,small river,,cṳktɕʰu,Source lexical-similarity group 4,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:89:loke_kagbeni:1
loke_jharkot,,cuktɕʰu,small river,,cuktɕʰu,Source lexical-similarity group 4,khadgi-marcuson-marcuson2021mustang[p. 134],,,mustang:89:loke_jharkot:1
loke_ghiling,,tsaŋbo,large river,,tsaŋbo,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 135],,,mustang:90:loke_ghiling:1
loke_jharkot,,tsaŋbo,large river,,tsaŋbo,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 135],,,mustang:90:loke_jharkot:1
loke_kagbeni,,tsaŋbo,large river,,tsaŋbo,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 135],,,mustang:90:loke_kagbeni:1
loke_lo_manthang,,dzaŋbo,large river,,dzaŋbo,Source lexical-similarity group 1,khadgi-marcuson-marcuson2021mustang[p. 135],,,mustang:90:loke_lo_manthang:1
loke_chhosher,,ma̤rtsaŋ,large river,,ma̤rtsaŋ,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 135],,,mustang:90:loke_chhosher:1
loke_lo_manthang,,jy̤ra,irrigation channel,,jy̤ra,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 135],,,mustang:91:loke_lo_manthang:1
loke_jharkot,,jy̤ra,irrigation channel,,jy̤ra,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 135],,,mustang:91:loke_jharkot:1
loke_kagbeni,,jy̤ra,irrigation channel,,jy̤ra,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 135],,,mustang:91:loke_kagbeni:1
loke_chhosher,,jy̤rka,irrigation channel,,jy̤rka,Source lexical-similarity group 2,khadgi-marcuson-marcuson2021mustang[p. 135],,,mustang:91:loke_chhosher:1
